userid,actionType1_num_after_submit_last_order,actionType2_num_after_submit_last_order,actionType3_num_after_submit_last_order,actionType4_num_after_submit_last_order,actionType5_num_after_submit_last_order,actionType6_num_after_submit_last_order,actionType7_num_after_submit_last_order,actionType8_num_after_submit_last_order,actionType9_num_after_submit_last_order
114838669144,14,0,0,0,13,1,0,1,0
111151613794,0,0,0,1,1,1,0,0,0
111808448359,10,0,0,0,1,1,0,1,1
112620865385,0,0,0,0,2,11,1,0,0
110104414061,37,0,2,0,26,18,2,1,1
112560965487,0,3,28,20,20,1,2,0,0
112663365489,1,0,7,0,5,2,1,1,1
111844919156,18,0,5,0,21,5,2,1,1
112501065589,6,0,0,0,7,1,0,1,1
114748491637,2,0,0,0,2,1,1,1,1
112628565882,4,0,0,0,2,1,0,1,0
114628167546,1,1,0,0,2,1,1,0,0
111155513215,2,1,1,0,3,3,1,1,1
111141816192,0,0,1,0,4,1,1,0,0
112560965505,5,0,2,0,2,1,1,0,0
114111580031,0,0,0,0,1,1,0,0,0
111456585611,0,0,0,0,2,1,2,0,0
112607365004,0,0,0,0,1,1,1,0,0
111849146259,2,0,0,0,3,2,0,0,0
110120011669,5,1,4,0,7,2,1,2,1
114822350741,0,0,0,0,2,1,0,0,0
112525969309,17,0,0,0,14,4,1,2,1
111491516319,7,0,0,0,5,2,0,1,2
110128433064,4,0,0,0,7,1,0,1,0
110166935465,3,0,1,0,4,4,1,1,1
110329071528,0,0,0,0,2,0,0,2,0
112520169386,3,0,1,0,2,1,1,0,0
111800846252,4,0,0,0,8,3,0,1,1
111846819759,3,0,0,0,6,1,0,1,0
110147012529,0,0,0,0,2,1,0,0,0
100000008119,9,0,0,0,1,1,0,1,0
112529180605,8,1,1,4,6,3,0,1,1
112529180608,4,0,0,0,5,2,1,1,1
112529180609,3,1,2,1,5,2,3,1,1
112502769609,4,0,0,0,8,6,1,1,0
110323173324,4,0,0,0,1,2,0,1,0
112531965905,0,0,0,0,1,1,0,0,0
110108510163,3,1,0,1,6,2,1,1,1
110105135060,4,2,1,5,3,1,0,0,0
110305773523,9,0,0,0,6,3,0,1,1
110936917972,8,0,0,0,4,1,0,1,0
111155185619,3,0,0,0,7,3,1,1,1
110940817374,2,0,0,0,9,9,0,1,1
111456585696,4,0,0,0,2,1,0,1,1
112501065701,8,0,3,0,1,1,1,1,1
111145813995,0,0,0,0,3,2,1,0,0
111453013996,0,0,0,0,1,1,0,0,0
111806646251,0,0,0,0,2,1,0,0,0
111449016311,9,0,0,0,2,2,0,2,0
110941571074,5,1,0,0,4,2,1,1,1
114622367746,0,0,0,0,6,3,0,0,0
111149713416,2,0,0,0,2,2,0,1,1
110184171529,0,0,0,0,15,3,0,1,0
110700333066,12,0,0,0,5,4,1,1,0
112529180681,8,0,0,0,7,3,0,1,1
111499413519,4,0,0,0,9,2,0,2,2
112601565202,3,2,10,0,3,3,1,0,0
110942717973,4,0,0,0,4,1,0,1,3
110972110871,13,5,20,2,2,3,0,1,1
110972110872,0,0,0,0,4,4,1,0,0
110767835163,0,0,0,0,2,1,1,0,0
111147485211,0,0,0,0,4,2,2,0,0
110972110877,4,3,0,6,8,0,1,1,1
114740791333,0,0,0,0,3,1,1,0,0
114821367847,0,0,0,0,1,1,1,0,0
110178633768,0,0,0,0,1,1,1,0,0
114620467241,33,0,0,0,74,28,0,1,0
111155480619,12,0,2,1,4,4,1,1,1
110101235761,28,3,0,0,16,1,0,1,1
114820253749,6,1,0,4,6,2,0,1,1
111454816313,0,0,0,0,7,2,0,0,0
114824153147,6,0,2,0,4,2,1,1,1
111445313596,5,0,0,0,1,1,0,0,0
112527280189,0,0,0,0,1,1,1,0,0
112564865087,2,0,0,0,2,1,0,0,0
110702135362,6,0,0,0,2,1,0,1,0
114748393538,1,1,0,0,1,1,1,1,1
110108018765,23,1,2,0,30,5,1,1,1
111141816398,0,0,0,0,4,2,0,0,0
111120713815,6,0,2,1,3,3,1,1,1
110846117978,2,1,0,0,5,2,1,1,1
111192213596,0,0,0,0,2,1,0,0,0
112530065500,5,1,2,0,10,3,0,1,1
111192016992,5,0,0,0,2,1,0,1,0
111192016994,0,0,0,0,5,7,0,1,0
110388873320,15,2,0,0,13,6,1,1,0
110917617779,4,0,0,0,2,1,0,0,0
112521283701,0,3,8,0,1,1,1,0,0
112665069688,9,3,1,1,10,4,1,2,0
110146816121,2,0,0,0,2,2,0,1,0
111143716998,3,0,0,0,3,4,0,2,0
114821367948,7,1,2,0,3,1,2,1,1
114820450445,6,0,3,1,7,1,1,0,1
114803869849,16,8,4,13,11,9,2,1,1
110943471771,4,0,3,0,2,1,0,1,1
110943471772,3,11,8,23,11,3,0,1,1
111844919453,1,1,17,0,8,3,1,0,0
111159085215,4,0,0,0,3,1,1,2,1
112527280288,3,0,0,0,2,3,1,1,1
114743380139,9,0,0,0,5,5,0,2,2
112501065908,4,0,0,0,2,2,2,1,1
114747082932,1,2,5,0,4,3,0,0,0
112603269303,5,0,0,0,8,2,1,1,1
112527083705,8,0,0,0,6,1,1,1,1
110935410878,0,0,0,0,4,1,0,0,0
112525969601,41,12,18,13,13,7,1,1,1
114805967046,2,0,0,0,4,2,1,1,1
114827167948,5,1,2,0,2,2,0,1,1
110103333069,3,0,1,0,2,1,1,1,1
114827069646,15,4,0,0,8,3,0,1,1
114746493135,1,3,0,0,7,5,1,0,0
111149713617,9,0,0,0,5,1,0,1,1
114809669844,2,0,0,0,2,1,0,1,0
111153613015,4,6,1,8,4,3,2,0,1
114566269149,7,0,0,0,2,1,1,1,1
111451113697,9,0,0,0,8,6,0,0,0
111147813091,2,0,0,0,3,2,0,0,0
112524265703,0,0,0,0,6,3,0,0,0
114715691239,1,0,0,0,3,3,1,0,0
100000008425,12,5,34,1,31,16,2,0,0
110708033769,3,0,3,0,7,3,1,1,1
112506669300,2,0,0,0,1,2,0,1,0
112506669301,2,9,25,1,13,4,4,0,0
112506865909,26,0,0,0,24,7,1,0,0
114803050742,0,0,0,0,2,1,0,0,0
114825267447,3,0,0,0,3,4,0,0,0
114142480637,3,0,0,0,3,2,0,1,0
110101235966,1,0,0,0,1,1,0,1,1
112531769600,0,0,0,0,1,1,1,0,0
111445313797,2,0,0,0,2,1,1,2,2
114832869640,0,0,0,0,5,0,0,0,0
114128980233,5,1,4,0,6,2,2,0,0
111841446154,0,1,0,0,1,1,2,0,0
114721982737,0,0,0,0,0,0,1,0,0
114725980435,5,0,6,0,10,5,1,1,1
111159413014,1,1,0,0,2,1,0,0,0
110106216728,17,5,3,8,6,7,1,1,1
111149746456,0,0,0,0,2,1,0,0,0
112525969689,6,0,0,1,2,2,2,1,1
112628369688,2,0,0,0,1,1,0,1,0
111149713692,0,0,0,0,2,1,0,0,0
111849146653,4,0,0,0,7,3,2,1,0
114802067747,8,0,0,0,10,3,0,1,0
111153285414,10,0,3,0,5,2,2,1,1
110340016428,6,0,0,0,12,2,0,0,0
111495416110,2,1,1,0,6,7,1,0,0
114746493230,0,2,0,0,2,1,0,0,0
111843019056,2,1,1,0,4,2,1,0,0
111454685493,5,0,1,0,3,1,1,1,1
112524265786,0,0,0,0,2,1,1,0,0
112506865981,3,0,0,0,2,1,0,0,0
112524069182,8,2,20,1,11,9,1,1,1
114746198336,1,0,0,0,2,1,1,0,0
111800846658,3,0,0,0,2,1,0,0,0
112506669381,6,0,0,0,3,6,0,1,0
114715691335,38,0,0,0,5,4,0,1,1
111447116111,1,0,0,0,1,5,2,1,1
110848117073,5,4,3,16,5,2,1,1,1
114710382937,3,1,3,1,3,2,2,1,1
110915717470,1,0,0,0,2,1,0,1,1
111854946655,0,0,0,0,2,2,1,0,0
114714380638,1,0,0,0,1,1,1,0,0
110873217378,0,1,0,1,1,0,0,0,0
111159085411,2,0,0,0,3,1,1,1,1
110102612327,3,0,4,0,12,1,2,2,1
112620865901,0,0,0,0,1,1,1,0,0
114128980333,2,0,0,0,4,3,2,1,1
112504965487,5,0,0,0,6,1,0,1,0
110769310066,15,0,0,0,24,10,0,1,0
110147373428,4,0,0,0,2,1,0,1,0
110106216824,0,3,1,3,1,0,2,0,0
111153580415,2,1,0,0,2,1,0,1,1
112529869188,13,0,0,0,13,1,0,2,2
114793580939,12,0,0,0,6,5,1,1,1
114805967243,9,0,4,5,4,0,1,1,1
110935017870,1,0,0,0,1,1,0,0,0
114119182735,6,0,1,0,4,3,0,1,1
110941571478,8,4,3,0,4,1,2,1,1
114831067546,0,0,0,0,6,0,0,1,0
111143946651,6,0,1,0,2,1,2,1,1
112528165281,5,0,3,0,3,0,1,1,1
111196113316,12,0,0,0,9,2,0,1,1
111143913894,1,0,0,0,2,2,0,0,0
112528165287,1,0,2,0,2,2,2,0,0
111122516393,8,1,4,1,3,1,1,1,1
111843248552,1,0,0,0,2,3,1,2,2
111843346858,4,0,2,0,2,1,1,1,1
110707018160,1,0,0,0,3,1,1,1,1
114117380538,7,0,0,0,24,5,0,1,1
111420213694,58,11,12,1,41,22,1,2,0
110105233860,0,1,0,0,1,4,1,0,0
111159413192,0,4,0,0,5,2,3,0,0
111159085518,1,0,1,0,2,1,2,1,1
114124982737,3,1,0,0,0,0,0,1,1
114743282133,0,0,0,0,1,1,0,0,0
110147373526,12,0,0,0,7,3,0,1,0
111124613591,3,0,1,0,2,1,2,1,1
114632067547,0,0,0,0,1,1,0,0,0
112527280604,5,1,2,2,11,7,2,1,1
110106216926,4,0,4,0,3,1,1,1,1
114729880035,14,0,0,0,7,4,0,1,0
112500869605,1,0,1,0,2,1,1,0,0
112603269607,5,0,0,0,5,1,0,1,0
110935017971,1,0,0,0,1,1,1,2,0
110103235063,2,0,0,0,5,1,0,0,0
110935017977,1,0,3,0,5,1,0,1,1
112525183482,2,0,0,0,3,4,0,1,1
111101446651,0,0,0,0,5,2,1,0,0
110700235266,1,0,0,0,6,2,0,0,0
110945372674,1,0,0,0,2,1,2,0,0
111800846852,8,16,68,7,31,13,1,1,1
114724080131,8,0,2,0,2,2,0,1,0
114829953542,0,0,0,0,2,1,2,0,0
110187973127,7,0,0,0,5,2,0,0,0
111143913992,4,0,0,0,1,1,0,1,0
114724080137,4,1,1,1,8,2,2,2,2
111822146058,3,0,0,0,1,1,2,1,1
114724080139,2,0,2,0,3,1,0,1,1
112525380109,3,0,1,0,2,1,2,1,1
114715691534,0,0,0,0,1,1,0,0,0
112525183504,0,0,0,0,1,1,0,0,0
111426013714,2,0,0,0,1,1,0,1,1
114749082130,0,0,0,0,2,1,2,0,0
114715593238,13,0,0,1,14,6,0,0,1
111190313495,3,0,0,0,1,1,1,1,1
114800069144,7,0,0,0,3,1,0,0,0
114121280036,3,0,0,0,3,3,1,2,2
114828053044,10,0,0,0,8,3,2,0,1
111499282997,20,0,2,0,16,3,1,1,1
110842317379,3,0,2,0,2,1,1,1,1
110340016720,8,0,0,0,5,1,1,1,1
111157480016,0,0,0,0,0,0,1,0,0
114797480531,3,0,3,0,2,1,2,0,1
111153285719,9,2,10,2,5,6,0,1,1
110141573725,0,0,0,0,0,0,1,0,0
114746493535,0,0,0,0,1,1,1,0,0
110188071528,0,0,0,0,0,0,2,0,0
110128335465,0,2,0,0,3,3,1,0,0
112525380201,2,0,0,0,1,1,1,2,2
114608867946,0,0,0,0,2,1,2,0,0
110104316524,12,0,0,0,10,3,1,1,1
111147846255,2,1,0,0,8,4,0,1,0
112506669682,8,1,6,0,5,3,1,1,1
111804746357,16,0,0,0,10,3,0,1,0
112506669686,18,2,10,2,11,11,2,2,0
112630565508,1,0,1,0,2,2,2,0,0
114825267847,0,0,0,0,2,1,0,0,0
111159380616,11,5,8,3,24,13,1,1,1
110386973322,2,0,0,0,2,1,2,0,0
114606967441,1,0,0,0,2,1,0,2,0
110100318867,0,0,0,0,0,0,1,0,0
111145880214,0,0,0,0,3,1,0,0,0
110769310360,2,4,0,0,13,4,2,0,0
114606967449,0,0,0,0,1,1,0,0,0
111458716315,1,0,0,0,3,1,0,1,0
110109035167,0,0,0,0,1,1,2,0,0
111101119155,10,0,1,0,7,7,2,1,1
110120635062,0,0,0,0,2,2,1,0,0
111153613497,0,0,0,0,1,1,0,0,0
110913817274,0,0,0,0,1,1,0,0,0
111153285819,5,1,2,0,3,1,2,0,1
112520465086,1,0,0,0,7,1,2,0,0
111140113090,0,0,0,0,1,1,0,0,0
110145571524,0,0,0,0,1,1,0,0,0
112529083082,14,0,0,0,9,5,0,1,1
111808219854,4,13,1,4,9,4,0,1,1
112529083087,27,0,0,0,7,6,0,1,1
110104316625,10,0,1,0,19,15,1,1,1
111151385297,14,1,4,3,4,1,1,0,0
111800748759,3,0,0,0,11,3,0,1,0
114745182937,0,0,0,0,0,0,2,0,0
111455013597,10,0,0,0,5,1,2,1,1
111145880290,5,0,0,0,2,1,0,1,0
111147616994,1,0,0,0,2,1,0,2,0
112532065000,0,0,0,0,1,2,1,0,0
111845214954,2,0,0,0,4,1,0,1,1
114714282731,16,0,0,0,8,3,0,1,1
114825267946,1,0,0,0,6,1,0,0,0
110328810222,0,0,0,0,0,0,2,0,0
114718280431,5,0,0,0,4,1,1,1,1
114661853941,27,2,1,1,24,20,3,4,4
110102416120,9,1,4,0,8,5,3,2,2
112526265081,2,4,6,8,3,2,2,0,0
112628665082,6,0,0,0,12,1,1,1,0
110108314369,0,2,4,0,2,2,0,0,0
112526265089,5,0,0,0,4,1,2,0,0
111107246851,11,0,0,0,6,11,1,1,1
110108773125,2,0,1,0,5,2,2,2,2
112508865288,0,0,0,0,1,1,0,0,0
112608480009,1,7,2,0,6,2,2,1,1
112526265104,5,0,0,0,3,1,0,2,1
111157480211,0,0,0,0,1,1,2,0,0
114712480534,0,0,0,0,2,1,0,0,0
111142013719,9,0,0,0,4,3,0,1,0
111145913111,2,0,0,0,0,0,1,1,1
100000008995,8,3,4,0,13,4,1,1,1
110945471279,10,0,2,0,2,1,1,1,1
110846872376,4,0,0,0,4,4,0,1,0
100000009017,0,1,0,0,1,1,0,0,0
114800167740,7,0,0,0,2,1,0,1,0
111851146050,5,0,0,0,2,1,0,2,2
110344473426,0,0,0,0,1,3,0,0,0
111849114453,0,0,0,0,2,1,2,0,0
111151713110,0,0,0,0,2,1,0,0,0
112506080085,23,0,0,0,25,11,1,1,0
112532065109,4,2,0,0,8,2,1,1,1
111159085913,9,3,3,2,3,0,0,3,3
114740497237,2,0,0,0,3,1,1,1,1
110164118363,8,0,6,0,10,1,1,1,1
110943472476,0,0,0,0,2,1,0,0,0
110168935267,15,0,0,0,4,3,0,1,0
110706035560,70,0,0,0,74,130,0,2,0
112564865901,0,0,0,0,1,1,0,0,0
112529869687,6,1,1,0,5,4,1,1,1
110342671225,1,0,0,0,1,1,0,1,0
110120635263,12,0,1,0,2,1,2,1,1
112537865088,0,0,0,0,2,0,0,0,0
110913817474,6,0,0,0,1,1,0,1,0
114741480335,0,1,0,0,1,1,1,0,0
110945471377,6,2,3,0,3,3,1,1,1
110945274774,5,0,1,0,2,1,1,8,1
110949272471,0,2,2,15,13,2,0,0,0
112527969181,11,2,1,1,10,17,1,1,1
112665365405,29,0,0,0,32,11,0,3,0
111847246754,0,1,0,1,2,0,0,0,0
111493516195,0,0,0,0,1,1,0,0,0
114715593637,4,0,1,0,5,3,1,1,1
110848117674,0,0,0,0,2,3,0,0,0
114198580138,1,0,0,0,1,1,0,0,0
110301973429,0,0,0,0,2,3,0,0,0
114744593333,0,0,0,0,2,1,1,0,0
114829167542,15,0,5,0,1,1,1,1,1
110834617272,0,1,0,0,1,1,1,0,0
110348471229,3,0,0,0,16,3,0,0,0
110168935360,0,0,0,0,1,1,0,0,0
110104218563,0,0,0,0,4,0,0,0,0
112526265287,4,0,1,0,1,1,1,1,1
111841446859,2,3,1,0,3,1,1,1,1
112523283403,9,4,6,0,22,11,0,1,1
111453113294,3,0,3,0,1,2,1,1,1
111424113618,0,0,0,0,2,2,0,0,0
110931217373,1,0,0,0,14,1,0,0,0
111499316193,13,0,0,0,2,1,1,1,1
112533769188,1,1,0,0,3,2,2,1,1
110120635365,5,0,0,0,11,3,0,1,0
114797480939,5,0,0,0,6,2,1,1,0
114746493932,22,0,7,0,3,7,2,1,1
112525380589,4,0,0,0,8,3,1,1,1
112503065582,0,0,0,0,1,1,0,0,0
111443413999,24,0,0,0,43,5,0,1,0
112665365488,4,0,0,0,3,0,0,1,1
112525183989,8,0,0,0,10,2,0,1,1
111846919158,0,0,0,0,6,2,0,0,0
111822146557,5,3,5,4,2,0,0,1,1
111804746757,1,0,0,0,2,0,0,0,0
110848117772,0,5,6,0,13,2,1,0,0
111429913618,4,1,1,0,5,2,1,1,0
114744691731,5,0,2,0,1,1,1,0,0
110911917076,0,1,0,0,2,2,2,0,0
110911917079,11,0,0,0,12,2,0,1,0
111841119255,5,2,0,2,1,2,2,0,0
114744593431,2,0,1,0,2,4,2,1,1
114744691737,0,0,0,0,2,2,3,0,0
111197916194,5,0,6,0,4,1,0,1,1
111103446054,8,0,0,0,7,3,1,1,0
110186073129,0,0,0,0,22,0,0,1,0
112624569385,6,0,0,0,3,3,1,0,1
112506080300,6,1,7,1,9,2,0,0,0
110723533869,7,0,0,0,10,12,0,1,0
112522169389,2,0,0,0,3,9,1,1,1
112501165103,6,0,0,0,4,2,1,0,0
114631969841,21,3,0,0,19,5,1,1,1
110811810873,11,0,0,0,12,8,1,1,0
112569683002,0,0,0,0,4,1,1,0,0
114742791230,14,0,2,0,10,4,1,2,2
112526265408,1,0,0,0,1,1,1,0,0
114742791234,0,0,0,0,2,1,0,0,0
112508865603,19,0,9,0,6,3,0,1,1
110342573125,4,1,0,0,3,1,1,1,1
112504769606,3,0,0,0,12,5,0,3,1
114805967946,6,0,1,0,4,1,1,1,0
111140146251,2,0,0,0,6,5,0,0,0
110329171027,13,0,0,0,2,1,0,2,2
110147210324,0,0,0,0,6,3,0,0,0
111122746453,4,0,0,0,1,1,0,1,0
114144480339,0,0,0,0,1,1,0,0,0
110187973724,0,0,0,0,0,0,1,0,0
114715593835,11,0,0,1,30,6,1,1,0
114710580339,2,0,2,6,6,3,1,1,1
110101073020,9,0,0,0,12,5,0,1,1
114718280832,0,0,0,0,1,1,0,0,0
110186171521,0,0,0,0,2,1,0,0,0
111441316997,11,0,0,0,8,4,0,1,0
111858846854,0,0,0,0,1,0,0,2,0
110104218762,0,0,0,0,7,2,0,0,0
112628665483,7,0,0,0,11,2,0,3,3
110108314766,2,0,0,0,5,2,1,1,1
110949010577,33,2,11,1,18,20,1,1,1
112506080402,10,0,0,0,6,1,0,0,0
112608480402,16,1,16,1,12,6,1,0,1
112506080406,0,0,0,0,0,0,1,0,0
110944717979,1,0,3,0,2,1,1,1,1
110769835164,0,0,0,0,1,3,0,0,0
112667069601,0,0,0,0,0,0,2,0,0
111823916194,11,0,0,0,5,2,2,1,0
111827848358,0,0,0,0,0,0,1,0,0
110180273321,5,0,0,0,4,2,0,1,0
112667069609,5,0,0,0,12,9,0,2,0
110120733868,0,0,0,0,2,1,1,0,0
112525380782,0,0,0,0,2,3,0,0,0
110385073328,6,0,0,0,2,1,1,1,1
110875217073,5,0,0,0,6,3,1,1,1
110102973622,0,0,0,0,1,1,0,0,0
110103235767,1,1,4,0,4,1,2,0,0
111147846852,4,0,0,0,3,1,0,1,0
110174833861,2,0,0,0,2,1,0,2,2
110174833864,0,0,0,0,4,1,1,0,0
110108216527,2,1,1,0,2,2,1,1,1
114194582738,6,0,0,0,1,1,1,1,1
114710482135,0,0,0,0,2,1,0,0,0
110100614366,0,0,0,0,2,1,1,0,0
110143671523,3,0,0,0,4,2,0,1,0
114748591336,1,0,0,0,4,5,1,0,0
110101073129,3,0,0,0,4,1,0,1,1
110126435566,7,0,0,0,4,1,0,1,0
110108314863,4,0,0,0,5,4,2,1,1
114146282737,1,0,1,0,2,2,1,0,0
111157480690,5,1,4,0,5,1,0,1,1
110168935668,15,0,0,0,2,1,0,1,1
100000009463,11,0,0,0,17,9,0,1,1
112501165305,9,0,0,0,3,2,0,1,0
112501165306,1,0,0,0,1,1,0,1,1
111827946750,2,0,2,2,2,0,1,0,0
110948617472,0,2,1,0,1,1,1,0,0
111145716995,19,0,3,0,4,1,1,1,1
111192313093,0,0,0,0,1,1,0,0,0
114802167045,3,0,0,0,16,12,0,1,1
114742693130,0,0,0,0,2,1,0,0,0
114712382733,6,0,0,0,6,1,0,1,0
110103235860,18,3,5,0,4,1,1,2,2
114805869844,8,0,0,0,6,1,1,1,1
110100712727,2,0,0,0,4,1,1,1,1
114716282135,0,0,11,0,1,1,1,0,0
110103235866,10,2,0,0,6,2,1,0,1
110167035166,0,0,0,0,2,1,1,0,0
110838975775,9,1,1,4,10,2,1,1,0
111846919458,0,0,0,0,1,0,0,0,0
111808646455,25,0,0,0,2,1,0,1,1
114198580539,0,0,0,0,1,1,0,0,0
112527969600,2,0,3,0,7,3,0,0,0
112630369607,18,2,0,0,12,4,2,2,2
114624269646,3,0,0,0,1,2,0,1,1
110143573328,0,0,0,0,1,1,0,0,0
111858748752,0,0,0,0,2,2,0,0,0
111858748753,10,1,3,0,0,0,1,1,1
110919617876,64,0,0,0,160,94,1,1,0
111499185495,5,0,0,0,12,12,0,1,0
110931610973,6,0,0,0,7,2,2,0,1
111128448356,0,0,0,0,1,1,0,0,0
111128448359,6,0,0,0,5,2,1,1,1
111149813096,0,0,1,0,1,1,1,0,0
110935117176,6,0,0,0,3,3,0,1,1
111846919550,4,0,0,0,2,1,0,1,0
110838975876,2,0,6,0,5,3,2,0,0
114741480839,0,0,0,0,1,1,1,0,0
112533769609,6,0,3,0,1,1,0,1,1
100000009611,10,0,1,0,17,2,2,1,1
114834869644,5,1,1,0,7,3,1,1,1
110840417677,14,0,0,0,7,2,0,1,0
111443316113,0,2,0,0,1,1,1,0,0
112562769300,2,0,8,3,4,2,0,0,0
114727980439,3,0,0,0,1,1,0,1,0
114820550041,2,0,1,0,3,2,1,1,1
111808646555,7,0,1,1,14,8,1,1,1
111458913695,0,0,1,6,3,0,0,0,0
111151713699,3,0,0,0,1,1,2,1,1
111855046051,0,0,0,0,1,0,0,1,0
110323273125,16,0,0,0,21,10,0,1,0
110943571372,0,0,0,0,2,1,0,0,0
110126435761,1,0,0,0,2,1,0,0,0
110102416820,5,0,2,1,9,3,1,0,1
112526265780,4,0,0,0,4,2,1,1,1
110164118966,0,0,0,0,3,3,0,0,0
111499185598,0,1,0,3,1,0,1,0,0
112628469184,3,0,1,0,4,1,1,1,1
111845346756,0,0,0,0,1,1,2,0,0
111443185094,15,0,6,0,33,2,1,0,1
111491616198,0,0,0,0,2,1,1,0,0
114802167241,1,0,0,0,1,1,0,1,0
114729782731,0,0,0,0,1,1,0,0,0
112628665805,22,16,27,8,47,32,2,2,1
114639867342,0,0,0,0,2,1,2,0,0
112632565200,3,1,0,0,3,2,1,1,1
111499513299,0,0,0,0,2,1,1,0,0
114742791639,24,0,1,0,15,4,1,1,1
111145913816,12,0,0,0,17,3,0,1,0
112530165208,0,0,0,0,2,1,0,0,0
112632565208,0,0,0,0,1,1,2,0,0
114712382939,1,0,0,0,0,0,0,0,0
110167035360,26,0,2,0,16,11,1,1,1
110100516323,0,0,0,0,2,1,1,0,0
110104612326,4,0,0,0,1,1,0,2,2
111144046057,9,4,3,0,4,3,2,1,0
114190880234,5,0,0,0,6,7,1,1,1
114190880236,7,0,0,0,11,2,1,1,1
112506965486,4,0,3,0,2,1,0,1,0
112529083886,4,3,1,1,8,6,1,1,1
111126613492,6,0,0,0,2,1,2,1,1
114633969145,2,0,0,0,11,8,0,1,0
112520269309,0,0,0,0,3,1,2,0,0
114825367041,2,2,1,0,1,1,0,1,0
111808646658,0,0,0,0,4,3,1,0,0
110935772675,27,0,0,0,9,5,1,3,0
114807967242,1,0,0,0,5,1,0,0,0
110122733068,7,0,8,0,7,3,2,3,2
112523283986,0,0,0,0,1,1,1,0,0
114829069844,0,0,0,0,1,1,2,0,0
110943571477,0,0,0,0,1,1,0,0,0
110102416920,5,0,0,0,4,2,1,0,0
112628665884,0,2,10,7,2,0,1,0,0
110147571229,4,0,0,0,2,1,0,0,0
111145946656,1,0,0,0,1,1,0,1,0
111141916195,6,5,1,6,6,1,0,1,1
111427816997,72,26,48,9,109,55,1,1,0
112506080807,7,0,1,2,3,3,0,1,1
111845248555,0,0,0,0,2,1,2,0,0
111128448556,2,0,0,0,1,1,1,1,1
100000009773,26,2,0,0,15,18,1,1,0
111845248557,0,0,0,0,7,6,0,0,0
111443185199,4,0,13,0,4,2,0,1,1
111457013295,0,0,0,0,4,1,1,0,0
112505065007,2,0,0,0,2,1,0,0,0
112628665905,0,0,0,5,1,0,1,0,0
111499185716,8,1,0,0,2,1,1,2,0
111827848758,3,0,0,0,4,3,1,1,1
112530165303,0,0,0,0,2,0,0,0,0
114822450743,19,1,1,1,5,4,3,1,1
111443185210,11,0,1,0,23,8,2,1,1
114664967744,0,0,0,0,1,1,0,0,0
110124535363,9,0,0,0,4,1,0,1,0
111426113092,10,0,1,4,12,3,2,3,3
110147210822,9,0,0,0,9,2,1,1,1
110388973127,0,0,0,0,2,1,1,0,0
112529280582,5,0,0,0,4,1,0,2,0
112669265482,7,0,0,0,9,2,1,1,1
110107135567,8,0,0,0,4,1,0,1,1
114745380431,0,0,0,0,1,1,1,0,0
110946717274,0,0,0,0,1,1,0,0,0
112524365403,3,0,0,0,1,1,1,1,1
110946717276,0,0,2,0,7,1,0,0,0
110383271520,0,0,0,0,1,1,2,0,0
111147716192,11,0,0,0,15,19,0,1,1
112669265506,2,1,2,2,3,3,1,1,1
111147716197,5,0,0,0,6,3,1,1,1
112502869608,2,0,0,0,2,2,0,0,0
111841119855,0,0,0,0,2,1,0,0,0
111845019250,0,0,0,0,2,1,1,0,0
114824253042,0,0,0,0,1,1,0,0,0
110101073528,3,1,0,0,3,2,0,1,1
110108610169,2,2,4,10,6,0,1,1,1
112527183483,1,2,14,0,7,3,1,0,0
112505065084,20,0,0,0,5,6,1,2,0
112607465089,11,0,0,0,6,5,0,1,1
111145946755,2,0,1,0,2,1,1,1,1
114722180739,7,0,0,0,1,1,1,1,0
110189973127,17,4,5,8,4,1,1,2,1
111802846856,33,0,1,0,46,12,1,2,2
110106316425,10,3,10,1,12,9,2,1,1
111145488010,14,0,3,0,8,2,1,1,1
111802748554,1,0,0,0,3,1,0,1,0
111192313494,0,0,0,0,4,1,1,0,0
111141916311,7,0,0,0,9,3,0,0,1
114119380632,3,0,0,0,3,3,0,1,0
114822352540,2,0,0,0,3,4,1,1,1
111847214752,4,0,2,0,1,1,1,1,1
114742693539,0,0,0,0,4,4,2,0,0
112524365480,32,2,2,5,16,7,1,1,1
112524365482,6,5,0,0,12,1,0,0,0
111846919852,6,0,0,0,2,1,0,1,0
114826153645,0,0,1,2,1,0,1,0,0
110102318767,0,0,0,1,2,0,2,0,0
110147014320,0,0,0,0,2,2,1,0,0
111499513519,9,0,4,0,5,3,1,0,1
114826153648,0,0,0,4,2,1,0,0,0
110147014329,0,0,0,0,1,0,0,0,0
114715791035,0,0,0,0,1,1,0,0,0
110912310972,0,0,0,0,2,1,0,0,0
112524365502,16,0,0,0,13,7,1,1,1
111109148353,7,0,0,0,3,3,2,1,0
111825948356,2,0,1,0,8,3,1,0,0
100000009925,4,0,2,0,1,1,1,0,0
111155580614,0,0,0,0,1,1,1,0,0
111808548556,1,0,0,0,5,2,0,1,0
114824253144,1,0,0,0,4,3,0,0,0
112564965083,11,1,0,0,8,2,1,1,5
110305873629,0,0,0,0,2,1,0,0,0
110143573726,16,0,0,0,8,2,0,1,0
112506080989,33,0,0,1,35,3,0,2,0
111145488113,0,0,1,0,4,1,1,0,0
111849246458,0,0,0,0,1,1,2,0,0
110910017279,7,0,0,0,1,1,0,1,1
114742693633,2,6,1,4,8,7,1,0,2
