userid,tages_num,keywords_num
112508965106,4,0
112508965286,2,5
112508965407,10,25
112508969687,4,0
112509169300,4,5
112509169308,5,0
112509169387,0,0
112509265485,0,0
112509265580,0,3
112509265803,8,4
112509269303,10,3
112509269381,3,0
112509365209,3,4
112509465205,9,0
112509665889,3,0
112509669607,3,4
112509765285,0,10
112509765480,0,3
112509769384,2,0
112509869603,2,3
112509969688,3,7
112520065409,4,7
112520065889,3,0
112520069386,4,0
112520083481,3,0
112520165986,3,4
112520183483,4,5
112520183608,1,3
112520265008,10,6
112520265205,10,3
112520265504,3,7
112520269309,4,0
112520283285,4,0
112520365006,0,0
112520365686,2,3
112520365808,10,2
112520383180,5,0
112520383808,0,6
112520465086,9,0
112520480400,9,0
112520480801,4,0
112520480908,4,0
112520483782,10,4
112520565489,10,13
112520565585,10,5
112520683305,9,3
112520683500,4,4
112520765105,10,4
112520765308,1,9
112520765908,0,0
112520769300,4,0
112520769384,4,0
112520783881,7,0
112520880785,10,0
112520883284,0,14
112520969304,0,0
112520969307,10,8
112520980900,3,4
112520983489,0,0
112521080506,9,8
112521083688,4,25
112521165302,2,0
112521165381,4,0
112521265200,0,0
112521265482,8,0
112521283701,5,0
112521469305,9,6
112521469307,3,0
112521483807,3,3
112521569186,3,5
112521583680,1,2
112521583781,7,0
112521665482,4,0
112521765089,10,8
112521765204,3,12
112521765307,8,0
112521865100,10,4
112521865485,4,0
112521865504,10,11
112521883403,3,0
112521969385,2,4
112521983105,6,5
112521983887,0,0
112522080286,4,0
112522083207,0,0
112522169606,2,3
112522180286,8,3
112522180785,2,0
112522183703,4,7
112522184504,3,12
112522186085,7,0
112522265581,1,0
112522265801,1,0
112522280609,4,0
112522283405,4,10
112522283785,3,0
112522380184,4,0
112522380882,3,10
112522380901,10,6
112522382201,10,9
112522382506,3,0
112522382509,1,0
112522465100,9,4
112522480480,3,0
112522480881,4,7
112522482504,2,11
112522483202,0,12
112522565780,9,10
112522583100,4,9
112522583704,4,0
112522665003,4,0
112522665184,10,5
112522665207,8,0
112522680387,4,4
112522680408,3,0
112522680582,2,0
112522680586,4,0
112522683580,10,0
112522782508,3,0
112522783102,2,0
112522783184,4,0
112522783604,0,3
112522786603,3,0
112522865486,2,4
112522865904,4,3
112522880781,0,6
112522880881,9,3
112522882002,2,2
112522883688,8,8
112522965289,2,0
112522980789,10,0
112522982282,4,4
112522982585,4,13
112522983684,3,0
112523083008,1,0
112523265282,10,0
112523269181,6,7
112523283403,5,0
112523283986,10,0
112523369380,5,11
112523383286,0,0
112523465207,0,0
112523465489,4,0
112523565084,4,8
112523569183,9,0
112523583184,8,0
112523583907,3,3
112523665303,0,0
112523665389,0,3
112523665486,10,0
112523665706,0,0
112523765507,3,7
112523765707,2,0
112523769182,0,0
112523783205,0,8
112523783900,3,0
112523865700,0,7
112523883184,3,8
112523883286,8,9
112523980980,0,0
112523983688,10,3
112524065007,0,0
112524065280,10,0
112524065500,0,0
112524065889,3,0
112524069182,8,10
112524080408,3,5
112524080980,3,5
112524082588,10,0
112524082702,0,19
112524084083,4,85
112524086108,0,3
112524086487,0,2
112524086504,1,0
112524086603,3,7
112524086787,10,0
112524180105,4,0
112524180700,0,3
112524183105,4,6
112524265703,4,0
112524265786,1,0
112524280304,9,17
112524280585,0,0
112524280986,3,0
112524280989,4,8
112524282207,0,0
112524282407,4,6
112524286883,4,0
112524365403,10,5
112524365480,4,16
112524365502,0,11
112524365686,0,2
112524365903,10,3
112524380184,0,5
112524380706,4,9
112524380989,10,6
112524383002,10,3
112524480287,10,14
112524483506,0,0
112524483702,0,0
112524565381,0,0
112524565401,4,0
112524565503,4,0
112524565700,3,0
112524580087,10,0
112524580588,4,5
112524583083,0,0
112524583289,4,0
112524583380,2,3
112524583506,0,0
112524583581,10,0
112524583585,10,6
112524665685,0,0
112524665701,4,12
112524665806,9,4
112524669388,2,5
112524680504,0,0
112524682481,4,0
112524682486,4,4
112524682987,0,2
112524683004,8,0
112524683182,4,6
112524683303,3,6
112524683707,7,5
112524780000,4,3
112524780200,4,15
112524780206,0,5
112524780700,0,0
112524780900,0,0
112524783409,0,0
112524783786,0,0
112524865084,2,0
112524865587,4,7
112524865705,3,8
112524869187,4,0
112524880583,8,0
112524883800,10,4
112524965304,9,3
112524980007,0,5
112524980202,0,9
112524980583,2,0
112524980604,10,6
112525065909,3,3
112525069689,2,2
112525080281,4,0
112525080804,0,6
112525083088,0,7
112525083106,0,0
112525083201,0,4
112525165086,0,4
112525180787,9,3
112525180981,10,4
112525183482,2,9
112525183504,0,8
112525183989,4,3
112525265104,6,0
112525265703,0,3
112525280086,0,3
112525280204,2,6
112525280609,4,2
112525380109,10,4
112525380782,3,2
112525380800,4,0
112525382903,4,9
112525469180,6,10
112525480589,0,0
112525483406,1,9
112525483685,0,9
112525565608,4,13
112525569601,9,13
112525580004,10,15
112525580405,0,0
112525583783,1,0
112525583984,0,0
112525683204,10,7
112525683306,3,0
112525765383,0,0
112525782085,2,0
112525783980,3,3
112525865003,0,5
112525865082,10,0
112525865801,0,0
112525869384,4,0
112525869386,2,2
112525880588,10,0
112525880885,0,3
112525883006,9,8
112525883285,4,0
112525883580,0,2
112525883804,0,0
112525965401,3,4
112525965887,4,0
112525969184,8,0
112525969601,6,3
112525980804,4,5
112525983005,4,0
112525983105,4,4
112526080506,8,3
112526080881,3,0
112526169302,0,0
112526183585,4,5
112526183787,3,2
112526183806,4,0
112526265081,1,0
112526265089,3,0
112526265104,9,0
112526265287,4,6
112526265408,10,0
112526265780,4,3
112526283186,0,0
112526283401,4,0
112526365281,0,0
112526369605,2,6
112526383505,10,3
112526465001,2,0
112526465282,1,0
112526465289,0,2
112526480903,3,0
112526483607,4,6
112526569380,4,6
112526665683,1,0
112526683106,4,0
112526783602,2,0
112526783800,0,0
112526783806,3,0
112526865280,3,7
112526865303,10,6
112526865582,9,7
112526883281,2,0
112526883282,0,0
112526883609,4,0
112526965483,3,0
112527065080,10,3
112527065609,4,3
112527065700,2,0
112527065780,4,0
112527065985,0,3
112527080187,9,5
112527080303,9,14
112527080683,0,0
112527080807,4,9
112527082009,10,0
112527082404,3,4
112527082581,3,3
112527083008,2,19
112527165288,4,0
112527165584,1,4
112527165608,4,2
112527180981,3,0
112527183881,0,5
112527183904,8,0
112527265284,4,0
112527265700,0,2
112527280189,4,2
112527280604,4,0
112527282305,1,3
112527282907,1,0
112527283200,5,0
112527283582,4,0
112527283784,2,0
112527283785,1,6
112527283980,3,0
112527365581,0,7
112527382007,0,0
112527383184,4,0
112527480585,0,4
112527482406,3,7
112527580007,4,3
112527665081,3,0
112527665500,9,0
112527683982,0,0
112527765703,1,12
112527780002,10,14
112527780182,0,9
112527880483,7,5
112527882202,0,9
112527883401,1,0
112527883907,9,0
112527965402,4,5
112527969181,3,5
112527969600,1,0
112527983403,10,3
112527983487,0,0
112527983983,2,0
112528065002,2,0
112528065608,10,0
112528083504,10,3
112528165287,0,0
112528169680,2,3
112528265201,4,8
112528269384,10,11
112528280001,3,3
112528280488,10,11
112528283105,4,6
112528365403,3,6
112528383000,4,5
112528383200,9,8
112528465601,1,0
112528469689,3,3
112528483487,4,4
112528565502,3,0
112528565586,1,5
112528565986,8,11
112528580701,4,3
112528583286,10,15
112528583601,1,0
112528583709,3,5
112528665482,0,0
112528683885,5,0
112528765986,4,6
112528783208,4,5
112528883104,10,3
112528965604,3,0
112528965707,4,0
112528983605,0,10
112528983706,9,0
112529065401,3,0
112529065689,4,4
112529080280,3,0
112529083087,4,5
112529165481,4,2
112529180284,0,0
112529180605,6,4
112529180608,4,0
112529180609,3,5
112529180681,0,0
112529183506,4,0
112529265080,3,0
112529265789,3,4
112529280582,0,5
112529283003,0,9
112529283283,5,0
112529283609,0,0
112529283805,3,0
112529365304,9,9
112529365504,1,0
112529365700,3,5
112529369306,7,8
112529369307,3,0
112529380806,0,4
112529465400,0,0
112529465583,0,4
112529480900,8,7
112529480903,0,3
112529483085,0,0
112529483303,4,4
112529565007,10,0
112529565084,0,0
112529565101,10,9
112529565200,4,5
112529565508,10,0
112529565687,10,14
112529569385,0,0
112529569607,4,0
112529569608,0,5
112529580409,3,0
112529580506,4,0
112529580508,0,5
112529583189,2,0
112529665081,4,6
112529669189,10,5
112529683100,0,0
112529683109,4,8
112529683305,0,20
112529683306,0,4
112529683709,3,0
112529765588,4,3
112529765604,9,5
112529780806,4,6
112529865209,8,6
112529869188,10,3
112529880483,0,7
112529880500,4,0
112529880584,5,0
112529880600,2,0
112529882586,8,4
112529883284,5,5
112529883684,0,0
112529965084,2,6
112529965387,3,0
112529965984,1,0
112529969180,3,2
112529969602,6,0
112529980504,5,0
112529983309,10,0
112530069303,3,0
112530069601,2,0
112530165303,4,0
112530165506,0,0
112530165907,0,0
112530265000,1,0
112530265586,5,0
112530265680,0,0
112530265787,0,0
112530369183,0,0
112530369601,0,5
112530565986,10,2
112530665089,3,10
112530665487,8,3
112530765585,7,8
112530765982,0,0
112530869300,0,0
112530965201,10,0
112530965489,0,0
112530965585,2,0
112530969600,2,0
112531165588,3,0
112531169187,5,5
112531269307,4,4
112531365003,5,2
112531465204,5,0
112531465582,2,0
112531865209,0,0
112531865486,0,0
112531865488,10,0
112531965206,0,0
112531965905,0,0
112532065000,10,0
112532065109,3,7
112532065481,0,3
112532065805,4,2
112532069681,4,0
112532083004,10,13
112532165183,5,0
112532165682,3,0
112532165687,10,4
112532165904,0,0
112532169601,1,0
112532169688,0,0
112532265006,6,0
112532269306,0,7
112532365109,8,4
112532365201,1,0
112532365409,0,0
112532365583,0,0
112532365886,0,0
112532365901,2,0
112532365981,3,0
112532369302,0,0
112532465009,0,4
112532465183,0,7
112532465706,4,0
112532465785,3,0
112532465801,8,0
112532465901,2,4
112532465907,1,0
112532469602,9,7
112532565280,4,0
112532565282,10,4
112532565383,2,0
112532565506,5,10
112532569186,7,7
112532583407,0,2
112532583481,0,0
112532583588,0,0
112532665104,3,6
112532665189,4,5
112532665282,0,0
112532665484,3,0
112532665700,5,0
112532665807,6,0
112532665900,0,3
112532669384,5,0
112532669687,0,3
112532669689,8,4
112532765708,3,0
112532765785,4,0
112532769188,3,0
112532783485,0,0
112532865204,7,9
112532865207,6,9
112532865607,0,0
112532865686,10,0
112532865900,4,0
112532869382,0,0
112532883581,10,0
112532965380,3,0
112532965409,6,11
112532969303,0,0
112533169687,0,0
112533265209,5,0
112533265800,0,0
112533269186,0,0
112533269606,0,26
112533365588,0,0
112533365981,0,0
112533465905,0,3
112533565205,0,0
112533765201,1,0
112533769188,0,0
112533769609,10,0
112533865484,4,0
112533865705,0,0
112533869383,0,0
112533969308,0,0
112535069302,0,7
112535165680,10,3
112535165808,0,0
112535165886,5,0
112535169605,0,0
112535265084,0,0
112535365089,6,0
112535365282,4,0
112535365606,7,0
112535369184,9,0
112535565483,0,0
112535565601,1,21
112535565803,3,0
112535565908,0,0
112535665001,0,5
112535665184,6,0
112535765009,0,0
112535765084,5,2
112535765384,0,0
112535765885,2,5
112535765886,2,2
112535783102,10,2
112535783281,10,4
112535783405,4,5
112535783604,4,0
112535965006,0,0
112535965106,0,0
112536165480,0,3
112536169684,0,0
112536265200,0,0
112536265282,7,0
112536265788,7,9
112536269383,3,0
112536365588,5,5
112536365808,5,0
112536369682,4,0
112536465201,4,0
112536465202,5,4
112536469305,3,37
112536469684,7,0
112536565705,7,3
112536565989,0,0
112536569681,3,0
112536569687,3,5
112536665008,10,0
112536765784,10,0
112536865505,8,0
112536865585,8,0
112536965502,7,0
112536965580,0,2
112536969382,5,0
112537065084,0,0
112537065502,0,0
112537065608,10,10
112537065685,2,0
112537065787,0,2
112537069605,0,0
112537069606,0,0
112537069681,5,0
112537083006,0,0
112537083084,0,0
112537165386,3,0
112537165603,0,0
112537169609,8,6
112537183008,6,0
112537265283,9,18
112537265805,1,0
112537269689,1,0
112537283486,4,0
112537283501,0,0
112537283506,0,5
112537365203,0,0
112537465082,2,0
112537465807,0,5
112537469180,1,5
112537469384,3,3
112537469600,1,0
112537483204,4,4
112537483580,10,0
112537565109,3,0
112537565485,0,0
112537565608,4,4
112537565787,3,0
112537565801,3,0
112537565906,8,0
112537665083,3,0
112537665989,2,10
112537669607,10,7
112537765006,0,0
112537765087,0,0
112537765381,4,0
112537769604,0,0
112537769606,0,0
112537769688,0,0
112537865088,0,0
112537865483,5,3
112537865788,0,0
112537883003,9,0
112537883204,0,0
112537883585,1,0
112537883587,1,0
112537883704,2,0
112537883708,4,0
112537965002,4,3
112537965009,0,0
112537965203,0,0
112537965388,0,5
112537965786,2,0
112537983005,3,0
112538065084,0,0
112538065408,3,0
112538069381,1,0
112538069383,0,0
112538165408,3,0
112538265208,10,0
112538269300,8,4
112538269685,0,0
112538365980,0,0
112538465006,10,6
112538569183,1,0
112538569306,9,2
112538569385,4,11
112538665085,1,2
112538769605,0,2
112538865207,3,5
112538865282,10,2
112538865402,4,0
112538965005,10,2
112560880686,3,2
112560882582,4,3
112562065707,6,15
112562269604,2,2
112562369603,8,4
112562469308,3,0
112562865403,4,2
112562983201,1,8
112564065301,3,0
112564065984,3,0
112564165184,4,0
112564165706,0,2
112564265101,0,0
112564369185,4,0
112564383283,0,0
112564383787,8,3
112564465881,4,0
112564565008,2,0
112564865087,3,0
112564865901,4,0
112564965083,4,2
112565069387,10,7
112565365102,4,0
112565465881,0,0
112565765480,2,0
112565965483,3,3
112567065988,9,0
112567069382,0,4
112567265102,2,0
112567869181,4,0
112569065983,0,0
112569165084,3,3
112569165181,1,0
112569165782,1,2
112569465103,9,0
112569465601,0,0
112569665607,0,0
112569683002,4,4
112569765088,2,0
112569765881,6,0
112569765882,5,0
112569765986,10,0
112569865106,0,2
112569869304,0,0
112569965006,4,0
112569965301,4,13
112600065005,4,5
112600065589,7,11
112600265588,0,0
112600269184,3,0
112600269186,10,3
112600369604,4,0
112600469189,10,2
112600569600,0,0
112600769384,0,0
112601065483,1,3
112601165286,5,0
112601165586,3,0
112601165882,0,2
112601169307,0,0
112601265985,1,8
112601365086,1,0
112601465407,9,2
112601469184,10,3
112601565286,10,0
112601665284,10,10
112601665289,10,11
112601665487,4,7
112601665509,2,0
112601665909,9,0
112601765204,9,7
112601965583,4,6
112601965586,0,0
112601965587,0,0
112601965901,0,3
112602069387,10,0
112602165501,0,0
112602265507,6,5
112602265583,0,0
112602269605,9,4
112602365501,4,9
112602369301,3,3
112602665405,9,3
112602765506,9,0
112602765589,10,3
112603069385,5,4
112603165488,3,0
112603165587,10,3
112603269303,3,0
112603269607,0,0
112603369680,4,0
112603465506,10,3
112603469304,0,0
112603565007,2,5
112603565089,5,6
112603569382,2,0
112603669183,4,0
112603765087,0,3
112603765285,0,0
112603765286,9,0
112603765808,0,0
112603965586,0,0
112604065480,0,0
112604069608,4,0
112604265207,3,2
112604269385,1,0
112604269601,0,0
112604269608,4,4
112604365005,3,7
112604465409,6,0
112604565504,4,8
112604569300,0,0
112604669300,0,0
112604669302,3,0
112604865006,3,0
112604965507,9,0
112605065006,0,5
112605169381,3,0
112605469180,7,13
112605565587,0,0
112605569185,3,0
112605569309,6,0
112605665004,0,0
112605665204,0,0
112605669681,5,0
112605865080,0,3
112605865083,6,0
112606069604,4,6
112606069605,4,7
112606165102,0,0
112606165289,1,0
112606265004,1,0
112606265900,3,0
112606369180,0,0
112606369680,0,0
112606565803,10,7
112606665000,4,0
112606665002,3,5
112606665083,7,3
112606669301,9,0
112606765981,10,3
112606769383,0,3
112606865503,2,0
112606869183,10,7
112606869608,0,6
112606965281,8,0
112606965285,0,0
112606965289,0,0
112606965500,3,0
112606965705,0,3
112606965809,0,7
112606969383,0,0
112607165504,6,0
112607169181,0,0
112607269683,4,4
112607365004,10,8
112607469183,1,0
112607569383,4,0
112607569606,0,0
112607669185,0,4
112608065001,9,0
112608065003,0,0
112608065008,5,0
112608065088,0,0
112608065100,3,0
112608065285,3,0
112608065405,4,4
112608065489,6,0
112608065500,3,0
112608065780,8,5
112608065982,2,0
112608069608,4,3
112608069686,10,2
112608165408,9,0
112608169381,3,0
112608169386,4,11
112608265282,6,0
112608265284,10,3
112608265409,4,0
112608265802,0,0
112608265903,0,0
112608369383,3,2
112608465683,6,4
112608465981,4,7
112608480009,6,7
112608480402,7,9
112608480881,0,0
112608480904,8,5
112608483001,10,7
112608483084,5,6
112608483085,0,0
112608483100,1,0
112608483200,0,0
112608483205,3,0
112608483286,7,0
112608483485,5,5
112608483486,4,2
112608483509,10,0
112608483609,6,0
112608483882,3,0
112608483883,3,0
112608483888,1,0
112608565088,9,0
112608665109,10,9
112608665381,9,3
112608665785,2,0
112608669386,4,0
112608669683,0,7
112608869683,0,0
112608965806,0,0
112608969302,3,0
112609065505,0,0
112609169189,1,0
112609265404,2,0
112609269603,8,6
112609469381,10,0
112609569300,0,5
112620065185,0,0
112620065308,0,0
112620065309,10,0
112620065383,8,0
112620069609,0,0
112620165288,0,0
112620165400,0,0
112620165886,6,0
112620169605,0,0
112620265183,10,4
112620269685,10,6
112620365408,0,0
112620365780,0,0
112620369300,0,0
112620369307,0,2
112620369309,0,0
112620465001,0,0
112620465304,9,0
112620465702,4,0
112620565800,1,0
112620565904,0,0
112620665400,10,3
112620665501,0,0
112620665781,0,0
112620865385,9,0
112620865485,7,0
112620865506,6,8
112620865901,3,3
112620869688,3,0
112621065704,4,0
112621065902,0,2
112621069302,1,0
112621265702,0,0
112621265886,0,0
112621265904,6,0
112621269683,4,0
112621365406,9,6
112621365984,10,6
112621465581,3,0
112621469681,3,0
112621565902,1,0
112621669185,10,3
112621669186,1,0
112621669686,8,7
112621765007,3,0
112621765282,10,0
112621765509,6,4
112621765984,0,0
112621765987,0,0
112621769186,1,0
112621865288,2,0
112621865400,0,0
112621865806,5,0
112621869684,6,0
112621969383,10,0
112622065004,0,6
112622065581,0,0
112622165004,5,0
112622165880,9,3
112622265580,10,13
112622265886,0,0
112622269388,7,5
112622269600,0,0
112622269685,0,0
112622283507,10,7
112622365603,0,0
112622365700,0,0
112622565000,10,3
112622565500,0,2
112622569602,10,3
112622665407,5,0
112622669303,0,2
112622765207,4,5
112622765503,0,0
112622769608,1,0
112622865581,0,0
112622883401,10,3
112622965285,10,0
112623065808,2,3
112623265084,0,0
112623265087,0,0
112623265902,4,0
112623269605,10,2
112623365284,4,0
112623369305,10,0
112623369383,0,7
112623665506,0,0
112623665707,0,0
112623665888,0,0
112623669186,6,5
112623865408,0,0
112623965902,3,0
112624065004,4,3
112624065203,9,10
112624065400,0,0
112624165100,9,8
112624165109,3,0
112624165204,0,0
112624165383,0,0
112624165688,4,0
112624165780,4,22
112624180183,5,0
112624180408,0,0
112624180480,0,0
112624180481,3,4
112624180505,0,3
112624180582,9,0
112624180588,0,5
112624180701,0,6
112624180805,4,0
112624180886,6,8
112624180903,8,2
112624180905,6,0
112624180984,4,0
112624180987,0,2
112624183003,4,7
112624183005,0,8
112624183007,4,0
112624183086,6,3
112624183205,3,0
112624183388,3,0
112624183484,0,6
112624183487,1,3
112624183502,2,0
112624183705,3,0
112624183780,10,7
112624183788,4,3
112624183789,3,3
112624183886,3,0
112624183909,6,0
112624186681,10,2
112624186984,5,0
112624265205,0,0
112624265285,9,5
112624365485,0,0
112624365582,4,3
112624365902,0,0
112624369607,5,0
112624465781,10,0
112624465908,0,0
112624565101,0,3
112624565702,0,0
112624569385,4,7
112624765286,3,0
112624765604,10,0
112624765608,0,0
112624765680,3,0
112624769182,10,3
112624783901,0,0
112624783980,10,0
112624865507,2,0
112624865585,2,0
112624865701,4,0
112624965901,3,0
112624969684,9,0
112625065087,1,2
112625065104,10,2
112625065502,0,0
112625165288,5,0
112625265789,5,0
112625315484,5,6
112625315487,5,3
112625465105,0,6
112625465182,0,0
112625565380,0,0
112625565683,4,0
112625565982,3,6
112625583582,0,11
112625665284,1,0
112625665407,0,0
112625665786,1,0
112625665800,5,0
112625665880,1,0
112625769309,7,2
112625865084,0,0
112625865289,2,0
112625869609,10,0
112625965484,4,0
112625965781,2,0
112625969303,4,0
112626065000,10,0
112626065506,8,0
112626065903,0,0
112626065906,10,5
112626069305,5,0
112626165507,5,0
112626165588,0,0
112626165589,7,4
112626165700,0,7
112626169302,0,0
112626265300,0,0
112626265508,0,0
112626265685,10,0
112626365106,3,3
112626365405,1,5
112626465002,4,0
112626465309,7,9
112626465386,1,0
112626465600,3,8
112626565588,0,0
112626565707,0,0
112626665305,4,0
112626669388,1,0
112626683001,10,0
112626683483,7,3
112626765184,2,0
112626865001,0,0
112626865887,0,0
112626869302,0,2
112626869386,3,4
112626869388,3,0
112626965083,2,4
112626965401,8,0
112626965583,8,0
112626965782,3,0
112627065308,5,0
112627065388,8,7
112627065885,0,5
112627165380,4,0
112627165705,3,0
112627265206,0,0
112627265680,0,0
112627269184,5,2
112627365405,4,10
112627369603,2,0
112627465109,5,9
112627465704,4,0
112627465880,7,6
112627569188,10,6
112627569606,4,3
112627665286,0,0
112627665308,8,8
112627665688,4,0
112627665781,10,31
112627765504,0,2
112627765587,0,0
112627865289,4,4
112627865503,0,0
112627869608,0,0
112627965404,0,0
112627965583,0,0
112627965805,4,0
112628065407,4,0
112628065804,2,0
112628069607,5,0
112628165007,3,0
112628365080,4,0
112628365285,3,0
112628365782,7,0
112628365789,0,0
112628365884,10,7
112628365909,2,6
112628369688,0,0
112628469184,10,0
112628565284,4,0
112628565700,0,3
112628565707,3,0
112628565808,3,0
112628565906,0,0
112628569684,0,0
112628665082,3,0
112628665483,3,0
112628665805,4,0
112628665880,4,0
112628665905,4,25
112628765383,5,0
112628765480,5,2
112628765688,0,3
112628765689,7,0
112628765904,4,0
112628769600,0,0
112628769608,0,0
112628769688,4,0
112628865283,10,0
112628865806,2,0
112628965284,2,0
112628965704,9,4
112628965784,0,0
112628965787,0,0
112629069382,0,5
112629069681,0,0
112629165002,1,0
112629165084,10,0
112629165804,10,10
112629165887,0,0
112629169602,0,0
112629265205,0,0
112629265502,0,0
112629369600,0,0
112629369602,9,8
112629369604,0,0
112629465082,2,3
112629465288,10,8
112629465585,10,6
112629465808,9,6
112629469383,4,2
112629565983,10,0
112629665004,9,3
112629665808,10,0
112629669687,3,4
112629765880,0,0
112629769381,5,0
112629769689,0,0
112629865406,0,0
112629865805,4,13
112629865904,8,0
112629965804,4,0
112629969604,0,0
112630065989,3,3
112630069184,6,12
112630069301,2,0
112630069606,0,0
112630165186,1,0
112630165380,0,4
112630165684,4,0
112630165685,0,4
112630165687,0,0
112630169189,1,0
112630265100,3,4
112630265582,0,0
112630265684,0,2
112630265908,4,3
112630283482,8,0
112630283803,0,0
112630369607,4,4
112630465204,5,5
112630465789,1,0
112630465887,4,8
112630465889,2,0
112630469183,0,0
112630469305,2,8
112630480006,0,0
112630483286,4,0
112630665782,5,0
112630765009,10,5
112630769680,1,0
112630800202,0,0
112630800507,0,0
112630802609,5,5
112630802700,0,0
112630803709,5,4
112630803783,4,3
112630865006,0,3
112630865089,0,0
112630865204,0,0
112630865307,0,0
112630865501,3,0
112630865506,0,0
112630865587,0,0
112630865680,0,7
112630865682,5,4
112630865687,2,3
112630865708,0,8
112630865783,8,9
112630865889,0,0
112630865902,0,0
112630869607,0,2
112630869682,0,0
112630880000,6,4
112630880108,0,0
112630880404,4,0
112630880609,5,0
112630880701,7,2
112630880703,0,5
112630880789,0,0
112630880803,0,0
112630880906,0,9
112630881083,3,0
112630881380,4,6
112630881401,6,2
112630881405,0,7
112630881786,2,0
112630882300,0,7
112630882800,3,0
112630883080,10,0
112630883107,0,0
112630883187,8,0
112630883401,4,6
112630883500,10,0
112630883501,1,4
112630883582,10,0
112630883703,4,0
112630883785,9,0
112630883906,10,6
112630884788,4,5
112630884901,3,0
112630886086,0,0
112630886103,4,8
112630886204,10,6
112630886206,0,0
112630886409,4,0
112630886786,4,0
112630887089,3,4
112630887409,0,0
112630887802,4,3
112630887886,10,0
112630888909,3,0
112630889401,4,8
112630889508,0,0
112630889801,0,0
112630969384,7,0
112630969607,9,3
112631269381,0,0
112631665586,5,4
112631965204,0,0
112631969382,10,5
112631969689,0,2
112632065500,4,7
112632065508,0,0
112632265088,9,7
112632369685,9,0
112632465005,1,3
112632565200,4,0
112632565208,1,4
112632669381,10,3
112632765582,8,0
112632765586,0,0
112633065001,0,9
112633065203,0,0
112633065289,6,0
112633065909,5,0
112633165483,0,5
112633265402,5,6
112633265503,0,0
112633565205,3,0
112633669304,2,0
112633669604,2,0
112633765980,2,0
112633765982,0,0
112633865083,10,6
112633969604,5,7
112635069686,10,0
112635069688,0,2
112635169608,0,0
112635365004,0,0
112636369301,0,0
112636369388,0,0
112636665009,0,0
112636765000,0,4
112636869300,10,0
112637065089,5,0
112637065504,4,3
112637065906,3,4
112637069305,8,5
112637069380,9,0
112637365602,4,8
112637365803,2,0
112637365881,9,0
112637369302,0,2
112637465506,0,0
112637465902,4,0
112637469606,3,3
112637469607,0,0
112637565282,3,4
112637565303,0,0
112637565804,4,0
112637565806,4,3
112637565885,0,5
112637565900,4,3
112637569302,0,5
112637583402,0,0
112637583403,0,0
112637665482,10,0
112637869602,0,0
112638165501,5,4
112638165503,4,5
112638165506,1,8
112638169309,10,2
112638169385,4,0
112638269609,0,0
112638365408,0,2
112638365501,1,0
112638669306,9,2
112638769302,0,0
112638969300,0,0
112638969305,3,0
112660065086,0,0
112660065586,0,0
112660169688,0,2
112660365082,3,7
112660365486,2,8
112660365880,4,0
112660369301,0,0
112660369684,2,0
112660465280,0,0
112660465585,4,0
112660569304,9,0
112660569606,0,0
112660665480,3,9
112660765504,8,0
112660765507,3,0
112660765585,0,5
112660769186,0,0
112660769303,4,0
112660869304,1,2
112660965285,0,0
112660965504,0,5
112661065085,10,0
112661065201,0,0
112661065486,4,0
112661065506,10,0
112661065584,0,0
112661165502,0,0
112661165582,3,0
112661183687,3,4
112661265206,4,5
112661265287,2,0
112661265881,0,0
112661269602,0,0
112661365702,2,0
112661465801,3,0
112661469180,0,0
112661565484,3,0
112661565485,3,0
112661583089,10,0
112661583600,3,6
112661665202,3,0
112661665288,3,0
112661665486,1,8
112661665506,6,0
112661665587,3,0
112661669681,10,0
112661765384,4,8
112661765604,0,0
112661780703,8,0
112661782107,2,5
112661783606,0,0
112661783803,0,0
112661787587,3,0
112661869189,0,0
112661869684,6,2
112661965085,6,3
112661965782,10,3
112661965789,4,0
112661965981,0,0
112662065203,8,3
112662169680,0,0
112662269689,7,0
112662365480,0,0
112662365584,5,0
112662469305,3,9
112662565403,10,2
112662569186,0,2
112662765206,2,2
112662765507,10,3
112662865006,0,0
112662865482,3,0
112662869602,0,0
112662965503,10,6
112662969682,4,0
112663065208,5,0
112663183486,0,0
112663183581,5,0
112663183805,1,0
112663265200,0,0
112663265400,10,4
112663265589,5,0
112663265803,0,9
112663265804,6,3
112663265886,5,0
112663265900,3,0
112663269380,0,7
112663365404,9,0
112663365489,0,0
112663365985,0,0
112663369382,3,0
112663465887,3,0
112663565909,0,5
112663680102,0,0
112663765006,0,0
112663765507,10,7
112663769301,0,0
112663869181,2,6
112663965206,4,3
112663965283,0,0
112663965504,0,0
112663965789,1,0
112663965809,5,0
112664065806,1,0
112664165088,4,2
112664165506,8,0
112664165800,0,0
112664265887,0,3
112664365204,6,0
112664465081,3,9
112664665081,3,0
112664865507,5,5
112664865589,6,0
112664869186,1,0
112664965201,9,3
112664969606,4,0
112665065286,4,2
112665065482,3,0
112665065802,0,0
112665069184,9,5
112665269180,2,0
112665269684,2,4
112665365405,5,0
112665365488,6,0
112665469609,0,0
112665565000,4,0
112665569301,2,3
112665665488,0,0
112665665800,0,0
112665865007,2,0
112665865282,8,7
112665965504,3,0
112667065080,5,8
112667065202,5,0
112667065502,0,0
112667065882,0,0
112667065904,10,16
112667069601,1,0
112667069680,0,0
