userid,user_purchase_orderType01_times
112605865080,1
112605865083,1
112606065200,1
112606069384,2
112606069604,2
112606165102,13
112606265004,1
112606265900,1
112606369180,6
112606665002,1
112606765981,1
112606769383,1
112606865503,1
112606869183,1
112606965281,5
112606965289,1
112606965500,2
112606965809,1
112607269683,3
112607365004,3
112607465089,2
112607469183,2
112607869383,1
112608065084,1
112608065088,1
112608065187,1
112608065285,1
112608065405,2
112608065982,5
112608169381,1
112608169386,1
112608265409,1
112608369383,3
112608480009,1
112608480402,2
112608483200,1
112608483485,3
112608665785,1
112608869683,1
112608965806,1
112609065505,1
112609169189,1
112609369309,2
112609469381,3
112620065185,3
112620065308,3
112620065309,4
112620069609,4
112620165288,1
112620169605,5
112620365780,5
112620369300,2
112620369307,3
112620465001,2
112620465702,4
112620565904,1
112620665008,1
112620665400,3
112620665406,2
112620665486,2
112620765708,1
112620865385,1
112620865901,1
112620869688,1
112620965906,1
112621065704,1
112621065806,1
112621265289,7
112621265904,2
112621669686,3
112621769306,1
112621865400,1
112621865404,3
112621965082,2
112621969383,3
112622065004,4
112622069607,1
112622165100,1
112622165688,1
112622265886,1
112622269600,2
112622269685,1
112622365284,1
112622365700,1
112622565500,14
112622665480,3
112622765309,1
112622769308,1
112622883401,6
112622983505,1
112623065808,6
112623169388,1
112623265902,1
112623365284,2
112623369305,1
112623369383,3
112623465080,1
112623469181,2
112623665506,1
112623665888,1
112623665988,1
112623669186,2
112623865408,1
112623965902,5
112624065085,2
112624165204,1
112624165501,1
112624180588,7
112624182308,1
112624183086,1
112624183101,1
112624183186,1
112624183909,1
112624265205,3
112624265285,3
112624365582,1
112624365902,3
112624465781,1
112624465908,1
112624469389,1
112624569385,1
112624769182,2
112624865500,3
112624865585,2
112624865701,2
112624965901,1
112625065087,3
112625065188,1
112625065406,1
112625165288,2
112625315701,1
112625315980,1
112625465887,1
112625565683,1
112625583805,1
112625665284,2
112625665800,2
112625665880,5
112625965781,3
112625969303,2
112626065784,1
112626065906,2
112626065982,3
112626165588,1
112626165700,5
112626265282,1
112626265300,4
112626265685,8
112626465004,2
112626465309,1
112626465386,1
112626465600,2
112626465607,1
112626565707,1
112626665209,1
112626669604,1
112626683001,1
112626683483,1
112626765788,1
112626769380,2
112626865001,2
112626865887,1
112626869302,3
112626869386,3
112626869388,1
112626965083,1
112627065388,3
112627065885,1
112627165705,2
112627169187,5
112627265107,1
112627265707,3
112627265884,1
112627365400,1
112627365405,3
112627465880,2
112627665187,1
112627665308,1
112627665688,1
112627765504,7
112627765587,1
112627865289,1
112627865602,1
112627965805,5
112628065280,1
112628065407,5
112628065804,1
112628165902,4
112628269606,6
112628365782,6
112628365804,1
112628365884,3
112628365909,4
112628369688,2
112628469184,2
112628565808,2
112628565882,2
112628569684,9
112628665082,1
112628665483,3
112628665805,1
112628665884,7
112628665905,2
112628669389,1
112628765383,2
112628765480,1
112628769608,1
112628769688,5
112628865283,4
112628865407,6
112629065203,5
112629069382,3
112629165804,1
112629169602,1
112629265206,7
112629265502,5
112629265887,2
112629369600,1
112629369602,1
112629465082,2
112629465288,1
112629565406,1
112629565907,1
112629565983,1
112629665004,2
112629669687,1
112629769689,11
112629865406,1
112629865805,1
112629865885,1
112629965804,1
112630065989,2
112630069184,1
112630083503,5
112630165380,2
112630165684,1
112630165687,14
112630169189,1
112630265100,1
112630265303,1
112630265684,1
112630265789,2
112630265908,2
112630283803,1
112630369607,1
112630465008,3
112630465781,1
112630465789,2
112630465887,13
112630465889,2
112630469305,2
112630480006,1
112630480986,1
112630483289,2
112630483783,1
112630565508,1
112630665782,2
112630765009,2
112630800202,3
112630800803,4
112630802187,2
112630802609,1
112630802700,4
112630865006,1
112630865682,2
112630865708,4
112630865889,1
112630880000,2
112630880108,2
112630880404,1
112630880609,2
112630880701,1
112630880789,3
112630880803,1
112630881083,3
112630881380,2
112630881405,1
112630881587,4
112630881889,2
112630883107,1
112630883187,1
112630883208,1
112630883401,1
112630883785,1
112630886086,2
112630886786,1
112630887089,1
112630887802,4
112630889401,1
112630889801,1
112630965105,2
112630969384,4
112631065403,2
112631465589,1
112631565087,1
112631965204,1
112631969689,3
112632069182,1
112632069183,2
112632265088,1
112632369685,1
112632465005,3
112632565200,2
112632565208,1
112632765582,2
112633065289,1
112633065909,2
112633165087,1
112633165902,1
112633265402,1
112633565081,1
112633565205,1
112633669304,16
112633669604,1
112633765980,1
112633969604,1
112635169608,2
112635365004,1
112636369301,3
112636369388,3
112636469305,1
112636665009,1
112637065089,2
112637065504,4
112637065906,1
112637069305,1
112637269687,2
112637365881,1
112637465902,2
112637469606,1
112637469607,1
112637565282,4
112637565303,1
112637565804,1
112637565806,1
112637565900,3
112638165506,1
112638169385,3
112638569302,1
112638669306,1
112638965506,2
112638969300,1
112660169601,1
112660265005,2
112660365486,1
112660365880,2
112660465280,6
112660465406,2
112660465585,2
112660565208,1
112660665480,1
112660665584,1
112660765504,1
112660765507,6
112660765585,1
112660769186,3
112660865003,1
112660865580,1
112660869682,1
112660965407,2
112661065085,5
112661065201,1
112661065584,5
112661165502,3
112661183687,1
112661265206,4
112661365702,3
112661383981,1
112661469180,5
112661565484,1
112661565485,9
112661665086,6
112661665587,1
112661765384,2
112661765604,1
112661783485,2
112661783606,3
112661965085,1
112661965782,1
112661965789,6
112661969185,1
112661969380,1
112662065203,1
112662169684,1
112662469305,1
112662569186,67
112662665009,1
112662765507,1
112662769385,4
112662865006,3
112662865482,1
112662969682,4
112663069680,1
112663183486,1
112663265200,6
112663265900,1
112663269609,1
112663365404,1
112663365489,3
112663369382,2
112663469306,2
112663565288,1
112663565980,2
112663680102,3
112663865506,1
112663869181,7
112663965206,3
112663965283,4
112664065109,1
112664065806,1
112664165088,6
112664165506,1
112664265089,1
112664265887,2
112664465081,1
112664665581,1
112664869186,1
112664965201,1
112665065286,11
112665065802,1
112665065806,1
112665069688,1
112665165409,1
112665265206,1
112665365405,3
112665365488,1
112665565000,1
112665569301,1
112665665488,2
112665669185,1
112665865282,1
112665965504,2
112667065502,5
112667065505,2
112667069601,1
112667069609,1
112667369387,11
112667369687,1
112667565000,2
112667565287,1
112667565403,2
112667569687,1
112667665501,1
112667665587,7
112667769381,9
112667865806,4
112667869686,1
112667869687,1
112667965084,2
112667965407,1
112668065704,1
112668165607,1
112668265089,2
112668465589,7
112668465904,5
112668665481,1
112668765304,3
112668865808,1
112669065285,1
112669265482,1
112669265506,1
112669569180,1
112669569187,10
112669765281,1
112669765400,2
112669765484,1
112669769303,3
112669865501,7
112968869181,1
112968965085,2
114110082736,2
114110282938,4
114110382933,4
114110480331,2
114110980037,2
114111282739,2
114111382133,4
114111580031,2
114111982937,1
114113780031,2
114113882739,2
114114182938,1
114114482931,2
114114580035,1
114114982732,6
114115180230,2
114115280039,1
114115280237,1
114115380032,1
114115680233,1
114115780431,3
114115780434,2
114115880832,1
114115980338,1
114116082135,1
114116082932,3
114116180237,3
114116180330,1
114116482733,3
114116582930,2
114116682139,5
114117380538,2
114117680234,3
114117680333,1
114118182930,5
114118280535,3
114118380632,2
114118582138,3
114118582737,5
114118780837,1
114118882133,1
114119082738,1
114119093439,6
114119093939,1
114119180536,1
114119180639,1
114119182735,1
114119380632,1
114119480535,2
114119493839,1
114119580238,3
114119880634,2
114119980637,1
114121280036,2
114121382138,4
114121580338,1
114121782930,3
114121982736,5
114122482939,2
114122682132,1
114122780339,1
114122882738,2
114122982136,2
114124180538,7
114124180837,2
114124380933,4
114124680035,1
114124682739,1
114124980537,1
114124982737,3
114125780334,3
114125982930,1
114126480230,1
114126482732,1
114126580337,1
114126582136,1
114126780634,4
114127091331,3
114127280237,7
114127511430,1
114127580234,1
114127580438,1
114127591633,3
114127593239,2
114127594034,1
114127594231,1
114127598735,1
114127598837,1
114127598838,2
114127598935,1
114127599138,2
114127780134,8
114127980132,1
114127980534,2
114127982730,1
114127982935,3
114128482130,2
114128580335,1
114128582739,8
114128680337,1
114128980233,1
114128980333,7
114129182139,3
114129280033,2
114129982739,1
114140082736,1
114140180639,1
114140280336,1
114140280835,1
114140282935,1
114140480037,3
114140582137,1
114140680735,3
114140682932,3
114140794234,1
114140982733,1
114141182137,25
114141280536,1
114141480231,1
114141580038,2
114141780235,1
114141880530,1
114141882737,2
114141980636,3
114141982932,2
114142080134,1
114142080238,1
114142080637,1
114142280331,1
114142282134,2
114142480637,1
114142620637,3
114142680236,6
114142782137,1
114142882131,5
114142980237,1
114142980939,5
114143080039,1
114143082730,1
114143280038,7
114143382736,1
114143580831,2
114143680630,1
114143782135,1
114143880831,1
114144080539,1
114144480339,2
114144580230,2
114144580931,1
114144780832,1
114144880630,1
114144993032,1
114144993034,3
114145080031,1
114145080935,14
114145180232,1
114145180836,2
114145380538,1
114145482730,1
114145582735,1
114145680434,1
114145682939,2
114145780035,1
114145980331,1
114146180938,1
114146280737,1
114146282737,1
114146382130,1
114146480136,1
114146480231,1
114146480831,3
114146580132,1
114146680434,1
114146693334,7
114146780630,1
114147080232,1
114147282931,2
114147480335,3
114147680931,7
114147680932,1
114147882133,2
114147982731,1
114148082137,1
114148082730,1
114148180436,2
114148180630,1
114148480639,5
114148580832,2
114148582733,7
114148680230,1
114148780233,2
114148880332,1
114148980034,1
114149180130,1
114149282135,1
114149282938,1
114149380338,2
114149680730,1
114149782731,3
114149782932,2
114190380238,2
114190480638,2
114190880234,2
114190880236,1
114190980334,2
114191080134,1
114191080335,2
114191180632,2
114191380237,1
114191380436,1
114191380537,1
114191380832,1
114191382730,1
114191482133,1
114191880030,1
114191882736,3
114191980233,1
114192280635,1
114192480033,2
114192782931,3
114193080031,2
114193080237,2
114193480233,5
114193782931,2
114194080239,4
114194080633,4
114194280032,2
114194280233,1
114194280635,1
114194282932,3
114194380631,1
114194382139,1
114194582738,3
114196280233,1
114196782132,4
114196982134,1
114196982135,4
114197282134,1
114197282933,1
114197680032,1
114197880638,3
114197882135,3
114198080536,4
114198191431,2
114198194139,1
114198197931,1
114198280039,2
114198480036,1
114198480631,2
114198580138,6
114198580539,5
114198693039,1
114198780230,2
114198780330,2
114198880234,1
114198880239,1
114198882131,1
114198980536,6
114199080336,1
114199180534,1
114199180938,3
114199182932,1
114199280531,3
114199280836,3
114199480334,1
114199580335,2
114566069148,4
114566269149,1
114566869145,1
114600267545,2
114600569143,6
114600569144,1
114601767341,1
114601769141,1
114601867544,2
114602167248,1
114602169146,1
114602169148,2
114602267945,3
114602367545,2
114602369648,1
114602569640,1
114603069646,1
114603267544,3
114603269840,1
114603367749,9
114603467542,1
114603567944,1
114603569143,3
114603569641,3
114603667041,1
114603667248,1
114603667540,1
114603669847,2
114603767548,3
114603969849,1
114605669642,1
114605867445,1
114605969640,1
114606067342,1
114606067349,5
114606167240,1
114606253041,1
114606269843,1
114606467443,2
114606567048,5
114606967441,1
114606967449,4
114607869844,1
114607969648,2
114608169149,1
114608467443,1
114608867946,3
114609067946,1
114609267941,3
114609367245,1
114609669843,2
114620467241,1
114620567545,1
114620569849,1
114620667046,2
114620667947,1
114620853241,3
114620853242,1
114620853743,1
114620856344,1
114620867048,2
114620867448,3
114620867643,1
114620869849,3
114620953040,3
114620953544,3
114620967040,2
114621067244,1
114621269845,3
114621367248,1
114621367740,1
114621467749,1
114621467949,1
114621867041,7
114621869144,20
114621967744,4
114621969648,2
114622067242,1
114622167044,1
114622267048,1
114622367542,1
114622367746,3
114622369841,2
114622369844,4
114622469843,4
114622567249,3
114622767145,1
114622767149,1
114622767640,1
114622867548,2
114622869843,2
114622967542,12
114622967644,3
114622967845,2
114623053947,1
114623067843,1
114623169148,4
114623267747,1
114623467546,3
114623567645,1
114623669142,11
114623867443,1
114623967242,1
114624119646,14
114624267043,2
114624269646,3
114624467241,4
114624467540,1
114624567444,2
114624567941,1
114624667247,1
114624667545,2
114624767040,2
114624867847,4
114625067940,1
114625367048,1
114625369645,9
114625569140,3
114625769140,2
114625769848,5
114625967546,2
114625967549,7
114626067545,1
114626067747,1
114626167047,1
114626167646,4
114626167945,1
114626467740,1
114626469642,3
114626567144,1
114626667444,1
114626667749,2
114626667944,2
114626867047,3
114626867149,1
114626869145,1
114626967841,3
114626969643,1
114627067746,1
114627169142,2
114627267049,3
114627267544,9
114627467748,1
114627469147,1
114627569143,17
114627867942,10
114627967449,3
114627967949,1
114628167042,3
114628167546,1
114628469845,1
114628553945,1
114628567644,6
114628867045,1
114628867047,2
114628867748,2
114629067548,1
114629267941,2
114629367942,4
114629467548,1
114629469146,4
114629667447,1
114629667844,1
114629867149,5
114629867240,2
114629967245,1
114629967947,3
114631067546,1
114631167547,1
114631169645,5
114631269848,1
114631569842,2
114631867547,9
114631967544,3
114631969841,1
114632067547,3
114632069848,4
114632469144,11
114632667948,2
114633069642,1
114633367947,1
114633569643,2
114633969145,4
114634169846,1
114634369645,1
114634867446,1
114636069148,2
114636267946,3
114636769145,1
114636867942,1
114636869148,4
114637067444,1
114637167541,1
114637269643,3
114637569144,1
114638167547,31
114638267949,2
114638269847,2
114638467447,3
114638967942,3
114639250446,2
114639567242,1
114639567244,2
114639620344,1
114639623343,1
114639654742,1
114639655441,1
114639657844,3
114639667647,2
114639667947,1
114639867342,3
114639867742,1
114660267249,3
114660469848,2
114660767245,4
114660867946,1
114661153143,1
114661153842,1
114661267343,3
114661267941,6
114661667344,1
114661667448,1
114661669846,2
114661767244,1
114661767549,3
114661769149,5
114661853941,1
114661867446,2
114661955148,1
114661956045,1
114661956742,1
114662067444,1
114662167246,1
114662167248,1
114662167545,1
114662269640,1
114662867942,5
114664067242,1
114664067546,1
114664467447,1
114664467549,1
114664567944,1
114664569148,3
114664667443,1
114664669849,1
114664967744,1
114664967940,1
114665167546,1
114665269847,9
114665469840,2
114665569648,1
114665667743,1
114665667943,1
114665669843,1
114665767447,1
114665867548,1
114665869641,12
114666067047,1
114666269643,2
114666467349,1
114666567147,2
114666653249,1
114666750948,1
114666767449,5
114666967141,4
114666967143,1
114667167346,3
114667269646,1
114667467347,2
114667467945,1
114667569143,1
114667869140,3
114667967946,2
114668069846,1
114668267249,1
114668267941,1
114668269149,3
114668367446,1
114668569842,5
114668967444,1
114668969647,1
114669067947,1
114669367544,3
114669569640,1
114669569648,2
114710082738,4
114710182934,1
114710280330,2
114710382937,1
114710480037,1
114710482135,1
114710493031,2
114710580339,1
114710980031,1
114711080636,6
114711082739,3
114711082939,1
114711180338,2
114711182736,1
114711182739,1
114711280133,1
114711280536,3
114711280830,3
114711282933,3
114711282935,1
114711480536,1
114711582933,4
114711680237,1
114711780534,7
114712080332,1
114712082933,1
114712382733,1
114712382939,1
114712480534,1
114712680234,2
114712680330,2
114712780530,1
114712782139,1
114712880632,1
114712882132,1
114712982737,1
114713082932,2
114713180338,1
114713180534,1
114713182138,1
114713280033,1
114713380236,2
114713380630,6
114713382139,1
114713480834,2
114713480838,3
114713482133,1
114713580239,1
114713580437,1
114713580733,2
114713580737,4
114713582732,1
114713582937,2
114713680039,1
114713780639,2
114713782130,1
114713782137,1
114713880334,1
114713880631,1
114713880634,1
114713882136,1
114713882731,1
114713882737,2
114714082933,1
114714280038,1
114714280230,2
114714280339,1
114714282731,1
114714380638,1
114714580539,1
114714880037,1
114714882734,1
114714980334,2
114714982736,2
114715080734,1
114715082133,1
114715082737,1
114715093039,1
114715093138,1
114715093439,6
114715093837,1
114715094031,2
114715096037,1
114715096830,1
114715098837,3
114715180634,1
114715193032,2
114715193131,1
114715193535,1
114715280638,1
114715280937,1
114715291134,2
114715293031,2
114715293332,1
114715293833,1
114715380135,2
114715380535,1
114715382734,1
114715391030,2
114715393331,1
114715480637,1
114715482933,2
114715491030,1
114715491331,1
114715491437,2
114715493435,1
114715497735,1
114715498131,2
114715498534,2
114715499338,1
114715499839,4
114715580032,2
114715580238,1
114715580933,2
114715582734,1
114715582930,1
114715593238,1
114715593637,3
114715593835,1
114715680735,1
114715691239,1
114715691335,1
114715691534,1
114715693831,1
114715780832,1
114715791035,1
114715791232,5
114715793030,5
114715793035,1
114715793239,1
114715793432,1
114715793539,2
114715793639,1
114715880332,3
114715880435,3
114715891230,1
114715891231,2
114715891538,2
114715891735,1
114715893531,2
114715980635,1
114715980838,1
114715980935,1
114715991439,1
114715993539,1
114715993936,3
114716080532,2
114716180030,1
114716180235,1
114716180832,2
114716180836,1
114716282135,1
114716480039,1
114716582133,1
114716780239,1
114716782731,4
114716880534,3
114716880632,1
114716980330,3
114716980632,3
114717080530,1
114717080636,2
114717180632,1
114717182738,1
114717282132,3
114717380438,1
114717380737,2
114717380831,3
114717480339,1
114717482936,1
114717680834,2
114717780339,1
114717880233,1
114717880330,1
114717882133,2
114717882734,1
114718080037,1
114718080630,7
114718080631,1
114718082730,1
114718082736,4
114718193035,1
114718280431,4
114718280832,2
114718282135,2
114718282733,1
114718380138,1
114718393037,1
114718393232,1
114718480838,7
114718580032,1
114718580132,1
114718580430,1
114718580836,1
114718582736,1
114718680133,1
114718680230,1
114718680531,2
114718680730,1
114718680835,3
114718782135,1
114718980033,1
114718982932,1
114718993335,1
114719080133,1
114719082931,1
114719193630,1
114719280531,4
114719280930,1
114719380036,1
114719393236,1
114719480234,2
114719580933,1
114719582131,1
114719593034,1
114719680230,1
114719680435,1
114719680833,1
114719780631,3
114719780835,2
114719793034,1
114719793337,3
114719880535,1
114719882731,2
114719980832,1
114719982131,8
114721080537,5
114721080633,1
114721080636,1
114721082934,1
114721180532,1
114721280238,1
114721280633,1
114721380338,3
114721480333,1
114721480636,1
114721482131,3
114721582733,3
114721680831,2
114721782135,1
114721980336,4
114721982737,2
114722180739,4
114722182938,1
114722380031,1
114722380831,1
114722382737,2
114722480232,1
114722680133,1
114722680734,1
114722780238,1
114722780535,4
114722780739,1
114722782732,1
114722980532,1
114722980832,4
114722982135,4
114724080131,1
114724080137,3
114724080139,1
114724180935,1
114724193338,1
114724282733,1
114724293031,1
114724293033,1
114724380332,2
114724380634,1
114724382930,1
114724480134,1
114724480438,1
114724480538,2
114724580233,3
114724593539,3
114724782933,1
114724880235,1
114724880330,5
114724980133,2
114724980233,2
114724980831,1
114725080637,3
114725280332,1
114725282130,6
114725380532,1
114725380835,1
114725382130,2
114725480233,1
114725580232,1
114725580339,1
114725580836,1
114725680031,1
114725680232,1
114725680530,1
114725780034,2
114725780531,1
114725782737,9
114725782738,1
114725880031,1
114725880636,1
114725980435,4
114726280938,11
114726380533,1
114726482730,2
114726580430,1
114726593332,1
114726680231,1
114726880332,1
114726880835,2
114726980631,1
114726982130,2
114727180632,1
114727280231,1
114727280338,1
114727280931,2
114727380438,1
114727480136,3
114727580130,3
114727582131,4
114727680235,1
114727680535,1
114727680834,2
114727682933,1
114727780131,2
114727780337,1
114727980439,1
114728180039,3
114728180336,3
114728280238,1
114728480333,1
114728482938,1
114728582138,1
114728780231,2
114728880430,1
114728880830,1
114728880834,1
114728882931,2
114728982932,4
114729080031,1
114729182134,1
114729182734,1
114729182739,3
114729182933,1
114729280630,3
114729380038,1
114729380637,4
114729382134,1
114729480238,8
114729580031,2
114729580632,1
114729580638,1
114729782731,3
114729880035,1
114729980239,1
114729982939,2
114740080037,1
114740080935,4
114740091232,1
114740093433,1
114740193035,1
114740193537,2
114740193934,4
114740280536,2
114740282131,1
114740282737,1
114740291238,1
114740291737,1
114740294533,1
114740294736,1
114740298431,1
114740380633,1
114740380730,2
114740380731,1
114740382131,1
114740391032,1
114740393033,3
114740393232,1
114740480333,1
114740493330,2
114740493331,1
114740494239,1
114740494336,3
114740497237,2
114740498332,1
114740580630,2
114740580930,1
114740582930,1
114740591539,1
114740593235,2
114740593430,1
114740593532,1
114740593931,2
114740680339,1
114740680635,1
114740691633,2
114740780632,1
114740780634,1
114740780738,1
114740780835,1
114740782135,1
114740791030,1
114740791333,1
114740793339,1
114740880034,1
114740880331,3
114740880436,14
114740880736,2
114740880836,1
114740891537,1
114740894637,1
114740980136,2
114740991030,1
114740991338,1
114740993337,1
114740993435,2
114740994635,3
114741080738,2
114741082137,2
114741093838,3
114741180630,1
114741182131,2
114741293636,4
114741380733,1
114741380839,1
114741382934,2
114741393035,1
114741480335,3
114741480839,1
114741582136,1
114741593031,7
114741593634,1
114741680832,2
114741680833,2
114741680835,1
114741680836,2
114741682731,5
114741693236,3
114741780736,1
114741793138,4
114741880131,3
114741893039,1
114741893330,1
114741893632,2
114741893638,2
114741980630,2
114741991032,1
114741991234,1
114741991830,3
114742080433,3
114742091436,1
114742091534,5
114742091830,1
114742280633,3
114742280731,1
114742280937,1
114742291133,2
114742291230,1
114742291236,2
114742291538,1
114742291730,1
114742291731,1
114742391537,2
114742391932,1
114742393837,1
114742394034,1
114742480131,1
114742480138,1
114742480230,2
114742480639,1
114742491331,4
114742491537,1
114742491538,1
114742491631,2
114742493038,1
114742493438,1
114742493631,1
114742580330,2
114742580433,1
114742580539,2
114742580833,2
114742580935,2
114742582939,2
114742680034,1
114742680433,2
114742693130,1
114742693539,1
114742693633,1
114742694637,1
114742780436,1
114742782139,2
114742782939,1
114742791230,1
114742791234,1
114742791639,6
114742793336,1
114742793437,5
114742880035,1
114742880733,2
114742893230,1
114742893639,2
114742980335,3
114742982932,7
114742993531,1
114742993632,1
114743080531,1
114743091230,1
114743093835,1
114743093939,3
114743180038,1
114743180639,2
114743180836,1
114743180839,4
114743191231,4
114743191336,1
114743193037,2
114743193038,1
114743193538,1
114743280030,5
114743280039,1
114743282133,1
114743293236,2
114743380139,1
114743391031,8
114743393734,3
114743393830,2
114743393935,1
114743480434,5
114743493434,1
114743493634,4
114743493639,1
114743580330,1
114743591539,2
114743591732,1
114743591830,1
114743591839,1
114743593239,1
114743593530,1
114743594039,1
114743594333,2
114743682735,2
114743693036,2
114743693432,1
114743780732,2
114743791439,2
114743791638,1
114743880533,1
114743882135,1
114743893532,1
114743893534,1
114743893733,2
114743980033,1
114743980335,1
114743980336,1
114743980732,1
114743993534,2
114743993836,7
114743993934,1
114744080331,6
114744080931,1
114744180035,2
114744180431,1
114744191233,1
114744191532,1
114744193437,1
114744280235,1
114744280630,1
114744291637,1
114744293235,1
114744293539,5
114744380032,2
114744380235,2
114744380731,1
114744382137,1
114744391235,1
114744391539,1
114744393134,1
114744393533,1
114744480039,2
114744480235,1
114744480339,1
114744493038,4
114744493436,2
114744493732,1
114744580434,1
114744591939,3
114744593333,1
114744593431,1
114744594334,3
114744680131,1
114744682938,3
114744691731,3
114744691737,1
114744693136,1
114744693639,1
114744793031,1
114744793336,1
114744793731,1
114744882938,1
114744893231,3
114744893234,1
114744980137,2
114744980531,1
114744980631,5
114744980937,1
114744991232,2
114745091538,1
114745093334,1
114745093938,1
114745180439,1
114745182937,2
114745193239,1
114745380431,1
114745493039,1
114745580133,2
114745580939,1
114745582137,2
114745591632,1
114745593333,2
114745680336,1
114745693336,1
114745693337,2
114745880236,1
114745893131,1
114745893234,1
114745893439,1
114745980138,2
114745980939,1
114745982132,1
114745982736,1
114745993838,1
114746080130,1
114746080238,1
114746080530,1
114746082133,1
114746082138,1
114746091339,2
114746091731,2
114746091838,3
114746180237,4
114746191137,1
114746193136,14
114746193434,1
114746193734,4
114746194933,1
114746197231,1
114746197639,1
114746197835,1
114746198336,1
114746280038,6
114746280335,4
114746291531,3
114746291635,1
114746291731,1
114746291735,1
114746293631,2
114746294334,1
114746380438,1
114746382935,2
114746391734,1
114746391833,2
114746482134,2
114746491138,1
114746493135,1
114746493230,1
114746493535,2
114746493932,3
114746580535,2
114746580633,2
114746582130,2
114746582932,1
114746593533,1
114746593534,2
114746593931,3
114746594232,1
114746594335,1
114746691338,1
114746691635,2
114746693737,1
114746694631,1
114746791939,1
114746793133,1
114746794132,4
114746794735,1
114746794832,1
114746794930,1
114746797837,1
114746880133,2
114746880437,1
114746891435,1
114746993033,4
114746993833,3
114746994531,1
114747082932,3
114747091534,3
114747093030,1
114747093037,1
114747093632,1
114747182938,1
114747193231,1
114747193635,2
114747380133,1
114747380234,1
114747380839,1
114747382136,6
114747382937,2
114747393936,1
114747480430,2
114747491330,2
114747493835,1
114747493932,2
114747580339,1
114747580737,2
114747582734,1
114747591235,1
114747591736,1
114747593738,1
114747680630,1
114747680631,2
114747682936,4
114747693039,1
114747693133,1
114747693136,1
114747693338,1
114747693939,2
114747780037,1
114747780438,1
114747780633,1
114747782138,2
114747880039,2
114747880135,1
114747880335,2
114747880636,5
114747882932,1
114747882933,3
114747891637,1
114747980737,1
114747991230,1
114747991832,1
114747993137,1
114747993237,3
114747993339,2
114748093931,2
114748180632,1
114748180835,1
114748380436,1
114748380738,4
114748380938,1
114748393538,1
114748491338,1
114748491637,3
114748493832,1
114748580432,4
114748591336,1
114748593331,1
114748593837,1
114748680134,1
114748680733,1
114748693235,3
114748780034,1
114748780238,2
114748880536,1
114748893634,1
114748982936,1
114748982938,2
114748993935,1
114749080431,5
114749082130,5
114749093632,1
114749193035,1
114749293032,2
114749293137,1
114749391531,1
114749391533,1
114749393135,1
114749480331,5
114749493633,1
114749580031,5
114749580337,1
114749593233,1
114749593537,2
114749680835,1
114749693236,1
114749780630,3
114749791233,2
114749880535,1
114749880834,1
114749880835,1
114749880935,1
114749893534,1
114749982932,1
114749993739,3
114790080639,1
114790080835,2
114790080936,2
114790093332,1
114790182132,1
114790193034,1
114790280536,1
114790480036,1
114790482130,1
114790680137,2
114790680639,1
114790693032,1
114790780631,6
114790980630,1
114790980639,1
114792080130,2
114792080336,3
114792080939,1
114792082734,2
114792180334,1
114792380631,1
114792382134,1
114792580033,1
114792780131,1
114792982135,1
114793180939,1
114793193032,1
114793280530,7
114793280536,1
114793282139,2
114793380437,2
114793480933,1
114793580939,1
114793680732,2
114793893032,2
114793893230,1
114793982133,4
114794082135,11
114794280438,3
114794380030,2
114794482937,2
114794580136,1
114794593031,2
114794880234,1
114794880833,1
114796080536,1
114796082931,1
114796180032,1
114796182937,1
114796280038,2
114796280039,1
114796380334,1
114796380732,1
114796382136,2
114796382139,1
114796780337,1
114796780535,1
114797091130,2
114797280639,1
114797480531,1
114797480939,1
114797980934,3
114800067246,1
114800069144,3
114800167740,2
114800169140,3
114800253741,1
114800267245,1
114800267546,2
114800269141,2
114800467040,1
114800467041,1
114800467243,2
114800467942,1
114800569143,7
114800667348,1
114800667745,1
114800769642,1
114800867441,3
114800967047,1
114800969648,1
114801053445,2
114801067647,1
114801153942,1
114801167040,1
114801267042,1
114801267843,1
114801269147,3
114801367346,1
114801369846,4
114801467440,2
114801467943,1
114801469647,1
114801553945,1
114801567348,1
114801567942,1
114801667040,3
114801767945,1
114801953940,1
114801953943,5
114801953948,4
114801967547,1
114801967745,5
114802067747,1
114802069640,2
114802167045,1
114802167241,6
114802267746,1
114802367544,9
114802369141,1
114802667748,2
114802867741,1
114802867940,1
114803050742,1
114803052948,4
114803053144,1
114803053244,1
114803053645,3
114803053846,3
114803056140,1
114803058041,1
114803058340,4
114803067041,1
114803067341,2
114803067846,1
114803069641,1
114803069848,8
114803153246,1
114803153349,1
114803153947,1
114803167449,1
114803250946,2
114803253343,1
114803254641,2
114803255542,1
114803255644,1
114803255646,2
114803258146,2
114803267244,1
114803267646,1
114803267841,1
114803269641,1
114803353840,1
114803353846,1
114803367147,3
114803367744,1
114803369640,1
114803369842,1
114803450741,1
114803467341,2
114803467646,3
114803467741,1
114803467844,1
114803467946,1
114803469140,2
114803469145,1
114803469846,2
114803469849,3
114803553948,1
114803567042,1
114803567046,1
114803567644,2
114803567744,1
114803569145,1
114803653544,1
114803653943,1
114803667046,3
114803667440,1
114803669142,1
114803750644,1
114803750746,1
114803750841,1
114803767647,2
114803769143,2
114803769148,5
114803853841,1
114803867648,1
114803867942,2
114803869148,3
114803869849,2
114803953140,1
114803953345,3
114803953548,1
114803967644,1
114804167048,2
114804169647,1
114804267442,1
