userid,to_firstorder_timestamp,to_lastorder_timestamp
110147018027,6815613,6815613
110147018427,285527,285527
110147071526,1321,1321
110147073727,4748127,320
110147073924,128,128
110147112720,2676742,2675993
110147116426,536218,536218
110147116822,3406524,2008967
110147171225,5590752,5590752
110147173328,305,305
110147210324,991601,18899
110147210822,1632725,1632725
110147212421,2463114,2463114
110147212523,630,630
110147212729,7372705,7372705
110147212925,2478608,2471601
110147214021,68224,68224
110147214029,7084892,1438
110147214427,5980971,5980971
110147215921,293,293
110147216221,2402872,2402872
110147216720,9303349,189378
110147216926,2222440,2222440
110147217120,1177320,1057148
110147217224,1989739,1760687
110147217729,775168,775168
110147271220,353,353
110147271227,1303652,1303652
110147271229,232945,232945
110147273922,774283,774283
110147316324,9240506,9240506
110147371228,7754765,1220198
110147371525,4889,4889
110147373428,667955,173535
110147373526,676649,676649
110147412329,8953630,8953630
110147412620,894247,894247
110147416728,268893,268893
110147512322,8409692,8409692
110147512426,82254,81402
110147512428,460,460
110147512829,3152140,3152140
110147512921,1327587,1240457
110147516527,7020910,1058814
110147516529,1327154,1326298
110147516625,603495,603495
110147516627,988490,988490
110147571229,45266,45266
110147573122,1155,90
110147573321,1182445,1182445
110147573421,391067,391067
110147573927,3573925,3573925
110147610327,8345191,8345191
110147612424,8289494,10254
110147612529,12278825,12278825
110147612820,4714,392
110147616025,5320217,3102652
110147673028,776727,776727
110147673726,745349,745349
110147716325,684380,309
110147771529,510,73
110147773929,506,506
110147812324,117,117
110147812327,3242178,3242178
110147812328,465828,137583
110147816022,414326,89
110147816223,933673,53
110147816625,902,366
110147873928,433081,193176
110147912823,376455,376455
110147916427,2026567,41068
110148073826,666797,666797
110148173524,48944,48944
110148173629,6407470,6407470
110148173924,3252,3252
110148216125,147,147
110148271027,382874,379031
110148273022,1531926,1531926
110148371024,126355,126355
110148371224,164,164
110148373227,3321833,3321833
110148373825,1030868,1030868
110148473220,415879,415879
110148473626,13212249,13212249
110148573628,11234688,79440
110148616322,88,88
110148673123,65809,63981
110148673522,539,539
110148673727,984,984
110148773529,4147083,4147083
110148871021,12645,11782
110148873026,1138419,1138419
110148873621,1663802,1663802
110148973326,270238,270238
110148973826,4065,4065
110149071025,4825954,4825954
110149071527,362381,153184
110149171222,7977639,2790961
110149273325,210,210
110149671522,150,150
110149671528,4751265,487
110149771227,12128637,11607176
110149773328,1337838,1337838
110149971528,570527,570527
110160033063,122665,122665
110160235460,787881,117
110160235469,5613,5613
110160335469,91077,91077
110160435266,484644,484644
110160533068,5701913,4508939
110160635260,4885,4885
110160635267,13403617,13403617
110160733064,383325,383325
110160733869,4388074,4388074
110160735466,14024019,13527301
110160833861,7266118,7201173
110160833863,2023,498
110160835869,778889,778889
110160935466,1418933,1418933
110162035967,2606,831
110162133766,88791,44157
110162135261,22479466,21890779
110162135366,14030413,14008344
110162135462,4151681,2958464
110162333763,14835945,14835945
110162335164,335791,41420
110162433861,13094949,13094949
110162435161,51267,41177
110162435268,414,225
110162635460,31164,31164
110162835263,251349,29500
110162933766,799809,799809
110164118363,693217,693217
110164118966,14795,4306
110164135762,67,67
110164233762,168,168
110164435861,1299843,276771
110164435868,91838,91838
110164533866,2907841,2907841
110164535462,399916,399916
110164535561,15729301,9987469
110164635968,953965,953965
110164833063,413,413
110165033762,13651536,79157
110165033860,19224910,1896429
110165233869,4207252,4018701
110165333061,3241361,489511
110165333865,875127,869475
110165635463,18542013,652267
110165635469,4894,1070
110165635569,430,430
110165733868,46853,47
110165735968,1725438,1725438
110165735969,10656518,10470444
110165933069,320,320
110166033862,1038,1038
110166135467,1414036,1414036
110166335468,22777625,22777625
110166633768,15942118,15942118
110166633863,762431,760704
110166635160,271,271
110166635464,176351,176351
110166835569,1057520,1057520
110166933865,4047881,3894151
110166935465,356740,356740
110167035166,20835615,400
110167035360,21614373,6942708
110167035768,743878,2273
110167118169,21130320,2935313
110167135464,244,244
110167235362,15374800,15374800
110167335168,2491804,1863398
110167435261,5198402,83
110167535262,279575,279575
110167535864,18887190,52597
110167633067,21902220,21902220
110167633862,155497,155497
110167735160,13517137,369947
110167933061,1022,1022
110167935267,615156,615156
110168135466,579722,579722
110168318268,2403102,2403102
110168318567,24019173,24019173
110168335161,58824,58824
110168335268,109,109
110168335466,4183933,4183933
110168335563,284225,284225
110168418162,154,154
110168433763,17535811,60520
110168435560,589905,417464
110168435566,1666357,1665195
110168535461,24036879,80721
110168535862,12870957,12869583
110168735364,1020701,1020701
110168735462,13870797,257296
110168835567,9750622,9750622
110168933065,245634,29576
110168935267,866275,866275
110168935360,62,62
110168935668,269408,269408
110169035061,68352,67759
110169035461,1195855,1195855
110169035868,25900132,25606302
110169133867,102,102
110169233060,6898475,273675
110169235560,1226412,1226412
110169235868,14191069,2510747
110169433063,14192802,10415099
110169433869,2959,2959
110169435268,1315875,201428
110169435661,3044895,73245
110169435869,390712,390712
110169535466,1009978,747701
110169535561,1690,1690
110169535565,643489,643489
110169633064,122,122
110169633069,304,304
110169633761,253720,253720
110169635266,9970203,344278
110169733067,469,469
110169733860,732550,67656
110169735369,611936,611936
110169835660,1677832,1610313
110169935366,20128470,10352319
110169935461,13107438,250
110171018260,1012478,1012478
110171035462,1020,1020
110171135167,11125,10990
110171235166,166,166
110171635066,411926,476
110171635068,3058062,879031
110171635765,7364,7364
110171835161,812930,12951
110171835360,145913,145913
110171935164,257,257
110171935261,6677,6677
110173035060,400574,400574
110173118268,307942,307942
110173133867,268911,268911
110173135365,348140,160711
110173218467,2059,2059
110173235969,509,509
110173318960,91938,91938
110173435263,961959,961959
110173535767,214,214
110173633068,192,192
110173733762,43322,43322
110173735067,347,347
110173735169,358958,358958
110173735467,483328,151
110174033066,228861,19800
110174035262,378,378
110174133069,1052815,1052815
110174133865,1247,636
110174135160,213,213
110174235963,69903,69903
110174333760,514,514
110174335467,2127,183
110174335469,808,808
110174335665,1483725,1483725
110174433068,5535,5535
110174535366,330,208
110174833861,264462,264462
110174833864,13573,3442
110174935768,1113,1113
110177035265,723483,723483
110177135061,41984,41814
110177135765,630698,630698
110177235566,1483350,277891
110177335360,272655,11939
110177335963,511993,239969
110177433764,40,40
110177433861,184283,183624
110177533764,622,622
110177635664,443504,443504
110177835864,532183,331444
110178033067,579300,579300
110178035066,2612,2612
110178035869,136,136
110178135668,36943,36740
110178633768,123,123
110178718161,11520,9244
110178718864,419821,419821
110178735862,196690,196690
110178833064,319,319
110178835361,13457,13457
110178835868,870462,829984
110179635461,344883,138
110179635467,753,753
110179835969,64503,356
110179935267,1871,1871
110180071022,2780337,608987
110180073424,879913,879913
110180171521,10270456,7019657
110180271224,13389861,506214
110180273321,3835849,3835849
110180373120,11378954,200
110180373829,16355925,16355925
110180771529,21258756,21258756
110180871224,1555418,1555418
110183016926,42204,42204
110183073020,2506335,2246029
110183073620,83,83
110183173129,504885,257858
110183216120,432418,432418
110183273721,10534988,496
110183371022,2547282,2547282
110183571524,1078,517
110183616320,443408,42999
110183716720,54188,467
110183773426,4957773,4957622
110183873128,20413,20413
110184171529,581105,581105
110184473327,17668447,140
110184473720,21574865,2784023
110184573127,108,108
110184573822,23756257,8657669
110184673428,9834493,9834493
110184873827,1393,1393
110184973121,18930674,18930674
110184973225,3805116,3805116
110185171225,2438120,2438120
110185271520,27435,27435
110185371020,262895,262895
110185373321,6533,6533
110185473322,3420,64
110185473822,336869,336869
110185773324,9062716,9062716
110185773523,15417624,128730
110185871026,122171,122171
110185873425,12866754,12866754
110185971529,36,36
110185973125,114178,109240
110185973428,295381,295381
110186071026,18239727,18239727
110186071529,7884436,843708
110186073129,361993,361993
110186171521,1032854,705
110186173123,1235768,97878
110186173726,2418181,126
110186273125,779072,174996
110186273722,981778,976727
110186373126,4137,4137
110186373621,4636324,4636324
110186373829,4147620,78735
110186373920,8702909,8702909
110186573428,11045718,10546182
110186671526,19314415,19314415
110186771227,7804856,5648339
110186973120,600964,600964
110186973926,2077425,2077425
110187171522,7151162,245
110187373127,21111070,21111070
110187471221,14601507,537943
110187473629,5026748,2961198
110187473925,8217516,8217516
110187571029,12344376,12344376
110187671523,125091,125091
110187671527,3883536,2383766
110187673522,136761,136761
110187673629,123321,576
110187773421,91026,90367
110187773720,94965,94481
110187871227,1904411,1904411
110187873225,521,50
110187873320,324865,324865
110187873421,20445084,1185187
110187873522,440,440
110187873927,122971,122971
110187973127,77803,77803
110187973724,501,59
110188071528,482,276
110188171023,469745,469745
110188273821,154,154
110188273828,3174761,3174761
110188371026,23583595,12965092
110188471027,5289037,4241596
110188471524,20692753,243649
110188473823,57745,57745
110188573425,854,854
110188671225,261,261
110188673126,410550,410550
110188771224,474,50
110188973124,14084810,10512841
110189073723,770,200
110189173323,1,1
110189273224,3041,2083
110189373725,375296,375296
110189373829,11996392,9309981
110189471529,436552,420829
110189573529,75,75
110189573720,172,172
110189671020,166,166
110189671025,42681,3131
110189673122,478482,477764
110189673422,621725,621725
110189816120,677285,407045
110189871523,3102200,3102200
110189973127,5462481,4396004
110300071225,615345,420
110300073821,996794,2182
110300273421,10376653,1143468
110300571022,9829438,9827987
110300673721,371084,371084
110300973720,325886,325886
110300973823,179157,179157
110300973925,6047294,5470584
110301110821,936,936
110301116925,299,299
110301173326,13455170,7135141
110301271525,19221,19221
110301371222,509,509
110301373820,343037,343037
110301571520,1243906,178072
110301573127,9699527,1014848
110301573422,18709765,4015948
110301771223,537168,537168
110301771224,9156123,533470
110301773120,7386121,325
110301773123,1695725,1695725
110301816028,5168141,4848283
110301971227,1520706,1520706
110301973429,502,502
110302371522,636040,636040
110302573128,140135,140135
110302573722,11353770,949589
110302673422,2062836,2062836
110302773125,10885380,3842
110302873123,2417349,2103621
110302873124,493,493
110303171020,17745145,17745145
110303173021,1451800,378
110303173423,63,63
110303273927,1793492,1791981
110303373225,3261123,493674
110303473827,6623475,101
110303671526,50591,50591
110304073420,14429620,14429620
110304173627,511616,511616
110304373423,2001,2001
110304473122,286,286
110304673526,1226522,1226522
110304773022,2692886,2692886
110304916121,2333524,2237552
110305071028,21858080,21858080
110305573421,1215596,1215596
110305771527,1322,1322
110305773523,10606320,10606320
110305873629,910,590
110306173322,5886844,5886844
110306373528,7324987,7324987
110306671021,36754,123
110306773420,845229,845229
110306971027,184,184
110306973125,177536,177536
110307073326,52,52
110307073724,16947211,761434
110307271520,2358916,2358429
110307373227,388,388
110307373526,12879493,100305
110307673820,7646390,7646390
110307973326,9873,9873
110308071226,3561785,3561785
110308073726,79868,79868
110308273125,2864677,51697
110308373720,8022528,8022528
110308473129,19817996,19817996
110308473628,1344300,874564
110308573320,2657,2657
110308573829,50,50
110308971528,4668386,4668386
110308973528,486,486
110308973825,39186,9524
110309016122,2920496,2920496
110309016326,54646,54646
110309071221,16277225,16206558
110309171229,3378699,2932371
110309173828,1365669,141849
110309273623,25371663,743101
110309773421,278456,278456
110309873122,10204191,136
110309973226,492398,492398
110309973423,3749750,3749750
110309973522,4247203,4247203
