userid,orderHistory_1_rate,keywords_good1_bad0
110104033861,,
110104035063,0.0,1.0
110104035067,,
110104035068,0.0,1.0
110104035165,,
110104035169,,
110104035369,,
110104035463,,
110104035560,,
110104035866,,
110104035867,,
110104035966,,
110104071021,0.0,1.0
110104071521,,
110104071523,0.0,1.0
110104071525,,1.0
110104073129,,
110104073225,,
110104073322,0.0,
110104073325,,
110104073429,,
110104073521,,
110104073526,0.0,1.0
110104073626,,
110104073720,0.0,
110104110160,,
110104110568,0.0,1.0
110104112125,,
110104112529,0.0,1.0
110104114269,,
110104114363,,
110104114461,,
110104114763,,
110104116124,,
110104116422,,
110104116621,0.0,1.0
110104118063,,
110104118067,0.0,1.0
110104118266,,
110104118460,,
110104118469,,
110104118667,,
110104118765,0.0,1.0
110104118862,,
110104118964,0.0,
110104118969,,
110104133066,1.0,1.0
110104133765,0.0,1.0
110104133768,,
110104133867,,
110104135060,,
110104135062,,
110104135164,0.0,
110104135365,0.0,1.0
110104135766,0.0,1.0
110104135865,,
110104171520,,
110104173025,,
110104173522,,
110104173525,,
110104173622,0.0,
110104173626,,
110104173828,,1.0
110104173923,0.0,1.0
110104173924,,
110104212124,,
110104212422,,
110104212624,,
110104212628,,
110104212720,,
110104212721,,
110104212722,,
110104212728,,
110104214360,,
110104214364,,
110104214465,,
110104214561,,
110104214660,,
110104214860,,
110104214966,,
110104216225,,
110104216425,0.0,1.0
110104216429,,
110104216627,,
110104216723,,
110104216824,,
110104218162,,
110104218169,,
110104218364,,
110104218563,0.5,
110104218661,,
110104218762,0.0,
110104233864,,
110104235262,,
110104235364,,
110104235563,,
110104235569,,
110104235660,0.6666666666666666,
110104235661,0.0,
110104235663,,
110104235668,0.0,1.0
110104235760,,
110104235763,,
110104235764,,
110104235768,,
110104235861,,
110104235864,,
110104271021,,
110104271224,,
110104271525,,
110104273023,,
110104273026,,
110104273226,0.0,1.0
110104273229,,
110104273321,0.0,
110104273527,0.7777777777777778,1.0
110104273623,,
110104273625,,
110104273627,,
110104273723,,
110104273920,,
110104312120,,
110104312128,,
110104312320,,
110104312323,,
110104312420,,
110104312827,0.0,
110104312923,,
110104312929,,
110104314162,,
110104314164,0.0,1.0
110104314266,,
110104314568,,
110104316324,,
110104316421,,
110104316520,,
110104316523,,
110104316524,0.0,1.0
110104316526,,1.0
110104316624,,
110104316625,0.0,
110104316826,,
110104318461,,
110104318467,,
110104333064,0.0,1.0
110104333762,0.0,
110104333863,,
110104335165,,
110104335268,,
110104335360,,
110104335362,,
110104335364,,
110104335369,,
110104335562,,
110104335662,0.0,
110104335964,0.0,
110104371029,0.0,
110104371229,,
110104373122,0.0,1.0
110104373320,,
110104373321,,
110104373323,,
110104373628,1.0,1.0
110104373825,0.0,
110104412126,,
110104412129,0.0,
110104412428,,
110104412429,,
110104414061,0.5,
110104414263,,
110104414361,,
110104414466,,
110104414569,,
110104414668,,
110104414768,,
110104416022,,
110104416120,,
110104416423,,
110104416524,0.0,1.0
110104416625,,
110104416924,,
110104418466,,
110104418469,,
110104418663,,
110104418669,,
110104418766,,
110104418863,0.0,1.0
110104418967,1.0,
110104433761,,
110104435068,,
110104435169,,
110104435262,,
110104435460,,
110104435569,,
110104435761,0.0,
110104435764,,
110104435962,,
110104435965,0.0,1.0
110104435969,0.5,
110104473421,,
110104473428,,
110104473627,1.0,1.0
110104473727,,
110104473827,0.5,1.0
110104510423,,
110104512222,,
110104512427,,
110104514162,,
110104514460,,
110104516026,0.0,1.0
110104516120,,
110104516424,,
110104516525,,
110104516620,0.0,1.0
110104516628,,
110104516924,,
110104518065,,
110104518260,0.0,
110104518967,0.0,1.0
110104518968,,
110104533860,,
110104535067,0.0,1.0
110104535261,,
110104535465,0.0,1.0
110104535561,,
110104535863,,
110104571525,,
110104573620,0.0,1.0
110104573627,,
110104573725,,
110104573927,0.0,1.0
110104612326,0.0,
110104612522,,
110104612528,,1.0
110104612722,,
110104612729,,
110104612821,,
110104614365,,
110104614560,,
110104614569,,
110104614968,1.0,
110104616029,,
110104616626,0.0,
110104616720,,
110104616927,,
110104618068,,
110104618168,,
110104618169,,
110104618561,,
110104618567,,
110104618667,,
110104618768,,
110104618865,0.16666666666666666,1.0
110104618960,,
110104618966,0.0,1.0
110104618969,,
110104633861,,
110104635060,,
110104635160,0.0,1.0
110104635260,,
110104635263,,
110104635266,,
110104635363,,
110104635365,,
110104635366,,
110104635768,,
110104671225,,
110104671227,,
110104671228,,
110104671525,0.0,1.0
110104673024,,
110104673429,0.0,
110104712126,,
110104712426,0.0,1.0
110104712428,,
110104712728,,
110104714061,0.0,
110104714263,,
110104714464,0.0,1.0
110104714769,,
110104714965,,
110104716027,0.0,1.0
110104716123,0.0,1.0
110104716422,,
110104716425,1.0,1.0
110104716726,,
110104716729,0.0,1.0
110104718162,,
110104718463,,
110104718768,,
110104718960,,
110104733062,,
110104733066,,
110104733067,,
110104733069,,
110104733760,,
110104733761,,
110104733865,0.3333333333333333,1.0
110104733867,0.0,
110104735260,1.0,1.0
110104735365,,
110104735368,,
110104771026,,
110104771028,,
110104771222,,
110104771527,1.0,
110104771528,,
110104773022,,
110104773121,,
110104773428,,
110104773525,0.16666666666666666,1.0
110104773526,,
110104773827,,
110104810327,0.0,1.0
110104810420,,
110104810820,0.0,1.0
110104814263,,
110104814969,1.0,
110104816324,,
110104816524,,
110104816620,,
110104816822,0.0,1.0
110104818167,,
110104818563,,
110104818768,,
110104818868,,
110104818961,,
110104833060,,
110104833764,1.0,1.0
110104835069,,
110104835266,,
110104835363,,
110104835367,,
110104835565,,
110104835664,,
110104873224,,
110104873225,,
110104873421,,
110104873526,,
110104873922,,
110104910168,,
110104910169,,
110104910325,,
110104910820,,
110104910922,,
110104910929,0.0,1.0
110104912024,,
110104912026,,
110104912622,,
110104912922,,
110104912929,,
110104914160,,
110104914963,,
110104916126,,
110104916220,,
110104916324,0.0,
110104916728,,
110104916925,,
110104918366,0.0,
110104918468,,
110104918469,0.0,
110104918760,,
110104918761,,
110104918860,,
110104918966,,
110104933760,,
110104933869,,
110104935368,0.0,
110104935564,0.0,1.0
110104935566,1.0,1.0
110104935863,0.0,
110104971029,,
110104971221,,
110104973422,,
110104973824,,
110105012529,,
110105012725,0.0,
110105012924,,
110105014563,1.0,1.0
110105016124,,
110105016226,,
110105016628,,
110105016728,,
110105018366,0.0,1.0
110105018564,,1.0
110105033066,0.0,1.0
110105035065,,
110105035069,,
110105035267,0.0,
110105035362,,
110105035569,,
110105035764,0.0,1.0
110105035860,0.0,
110105035864,,
110105071220,,
110105071524,,
110105071525,,
110105071527,,
110105071529,,
110105073125,,
110105112325,0.0,
110105114167,,
110105114268,,
110105116228,,
110105116624,,
110105116628,,
110105116824,,
110105118266,0.6666666666666666,
110105118468,,
110105118761,0.0,
110105135060,0.0,1.0
110105135068,,
110105135263,,
110105135460,,
110105135566,,
110105135760,,
110105135769,,
110105171224,,
110105173122,0.0,
110105173320,,
110105173323,,
110105173520,,
110105173827,,
110105173922,,
110105173927,,
110105212323,,
110105214366,,
110105216122,,
110105216229,,
110105216323,,
110105216428,,
110105216628,0.0,
110105216929,0.0,1.0
110105218569,,
110105218762,,
110105218868,,
110105218969,0.0,
110105233765,,
110105233860,1.0,
110105235863,0.0,
110105271221,,
110105273028,,
110105273120,,
110105273128,,
110105273422,,
110105273627,,
110105273722,0.0,
110105312020,,
110105312620,,
110105312725,,1.0
110105314262,,
110105314268,,
110105316125,1.0,1.0
110105316822,0.0,1.0
110105318161,,
110105318164,,
110105318663,,
110105318964,,
110105333766,,
110105333860,0.5,
110105335269,1.0,
110105371027,0.0,1.0
110105371221,,
110105371526,,
110105373027,,
110105373229,,
110105373320,1.0,
110105373421,,
110105373728,,
110105412422,,
110105412727,,
110105412728,,
110105414265,0.0,1.0
110105416423,0.0,
110105416428,1.0,
110105416627,,
110105416729,,
110105416823,,
110105418164,0.0,1.0
110105418661,,
110105433864,,
110105435168,,
110105435266,,
110105435363,,
110105435765,,
110105435861,0.0,1.0
110105471022,,
110105471223,,
110105471527,,
110105473020,,
110105473021,,
110105473120,,
110105473226,,
110105473621,0.0,1.0
110105473625,,
110105516121,,
110105516127,0.0,
110105516223,,
110105516224,,
110105516327,0.0,
110105516522,,
110105518366,1.0,
110105533061,,
110105535165,,
110105535263,,
110105535362,,
110105535461,0.0,1.0
110105535561,,
110105571020,0.0,
110105571025,,
110105571026,,
110105571220,,
110105573020,,
110105573420,0.6666666666666666,1.0
110105573529,,
110105612328,,
110105616028,,
110105616222,,
110105616423,0.0,1.0
110105616625,0.0,
110105616627,,
110105616827,,
110105633068,,
110105635464,,
110105635765,,
110105671024,,
110105671027,,
110105671529,,
110105673023,,
110105673324,,
110105673726,0.0,
110105712122,,
110105712128,,
110105712823,,
110105716520,,
110105716724,,
110105716923,,
110105718061,,
110105718661,0.0,
110105718964,0.6666666666666666,1.0
110105733063,,
110105733068,0.0,1.0
110105733861,,
110105735669,0.0,
110105735761,,
110105735764,,
110105735968,,
110105771527,,
110105773028,,
110105773127,,
110105773225,,
110105773429,,
110105773826,,
110105816020,,
110105816322,,
110105816325,,
110105816425,0.0,1.0
110105816621,0.0,1.0
110105816622,,
110105816720,0.0,0.0
110105816721,,
110105816724,,
110105816925,,
110105818361,0.0,
110105818466,0.0,1.0
110105818765,,
110105818767,,
110105835168,,
110105835265,,
110105835269,,
110105835365,,
110105835368,,
110105835563,,
110105871029,,
110105871522,,
110105871524,,
110105871525,0.0,
110105873027,,
110105873125,,
110105873421,,
110105873522,,
110105873625,,
110105873824,,
110105916324,,
110105916426,0.0,
110105918168,,
110105918465,,
110105918861,,
110105918862,,
110105918961,,
110105933761,,
110105933862,0.0,1.0
110105933869,,
110105935361,,
110105935367,,
110105935861,,
110105971528,,
110105971529,,
110105973121,,
110105973725,0.0,
110105973821,,
110105973822,0.0,1.0
110106016121,,
110106016127,,
110106016321,,
110106016422,,
110106016825,,
110106016827,,
110106018469,0.0,1.0
110106018669,,
110106018960,,
110106018964,0.0,
110106033063,0.0,1.0
110106033862,0.0,
110106033867,,
110106035163,0.0,1.0
110106035168,,
110106035169,,
110106035369,,
110106035961,,
110106071225,0.3333333333333333,1.0
110106071526,,
110106071527,0.0,1.0
110106073127,0.0,1.0
110106073424,0.0,1.0
110106073620,,
110106073825,,
110106116129,,
110106116427,,
110106116520,0.0,1.0
110106118361,,
110106135064,,
110106135162,,
110106135464,0.0,
110106135466,,
110106135867,,
110106173124,,
110106173529,,
110106173726,,
110106173825,,
110106173924,,
110106216422,,
110106216728,1.0,
110106216824,0.0,
110106216926,0.0,1.0
110106218168,,
110106233864,,
110106235664,0.0,1.0
110106235667,0.0,1.0
110106235767,,
110106235967,,
110106273123,,
110106273220,0.0,1.0
110106273428,0.0,1.0
110106273624,,
110106314262,,
110106316023,,
110106316221,,
110106316425,0.0,1.0
110106316522,,
110106318060,,
110106318263,,
110106318562,0.0,
110106318563,,
110106318566,,
110106318761,,
110106318869,0.0,1.0
110106318969,,
110106333063,,
110106333067,,
110106333069,,
110106333864,0.0,1.0
110106333867,,
110106333869,0.0,1.0
110106335160,0.3333333333333333,1.0
110106335462,,
110106335760,,
110106335868,,
110106373320,,
110106373527,,
110106373929,0.0,
110106416420,,
110106416421,,
110106416724,,
110106416725,1.0,
110106416926,,
110106418165,,
110106418169,0.0,1.0
110106418460,,
110106418660,,
110106435661,,
110106435669,,
110106471023,1.0,1.0
110106471523,,
110106471526,,1.0
110106471529,1.0,1.0
110106473123,,
110106473124,0.0,
110106473222,,
110106473223,,
110106473420,,
110106473625,,
110106473628,,
110106473824,,
110106473922,,
110106473927,,
110106516228,,1.0
110106516526,,
110106516628,,
110106516721,0.5,
110106516826,1.0,1.0
110106518160,,
110106518361,0.5,1.0
110106518362,,
110106518364,,
110106518463,,
110106518564,,
110106533767,,
110106535063,0.0,1.0
110106535162,,
110106535163,,
110106535169,,
110106535560,,
110106535660,,
110106535661,,
110106535767,0.0,1.0
110106535860,,
110106535963,,
110106535965,,
110106535969,,
110106571221,,
110106571228,,
110106573225,0.0,1.0
110106573622,,
110106573626,,
110106573727,,
110106573828,0.0,1.0
110106573922,0.0,
110106616026,1.0,1.0
110106616323,,
110106616327,,
110106616829,,
110106616927,,
110106618560,,
110106618865,1.0,
110106633767,,
110106633769,0.2,
110106633863,,
110106635162,,
110106635465,,
110106635861,,
110106635966,,
110106671224,0.0,1.0
110106671525,0.0,1.0
110106673021,,
110106673129,,
110106673421,,
110106673720,,
110106712922,,
110106712927,,
110106716120,0.0,1.0
110106716223,0.4,
110106716721,0.0,
110106716724,0.0,
110106716725,0.0,
110106718263,,
110106718664,,
110106733067,,
110106733767,,
110106735369,,
110106735663,0.0,
110106735766,,
110106771022,,
110106771524,,
110106773220,,
110106773221,0.0,1.0
110106814363,,
110106814466,,
110106814562,,
110106814568,,
110106816829,,
110106818063,,
110106818268,,
110106833067,,
110106833069,0.0,1.0
110106835060,,
110106835267,,
110106835564,,
110106835863,,
110106873221,,
110106873322,,
110106873621,0.0,
110106873928,0.0,0.0
110106916624,,
110106918267,,
110106918369,0.6,0.0
110106918467,,
110106918560,,
110106918564,1.0,
110106918868,,
110106918969,,
110106933065,,
110106933066,,
110106933862,,
110106935261,,
110106935767,,
110106973025,,
110106973026,,
110106973126,,
110106973528,,
110106973924,0.0,1.0
110107010262,,
110107010367,,
110107010967,,
110107010969,,
110107012122,,
110107012129,,
110107012623,0.0,1.0
110107012727,,
110107014867,,
110107016126,,
110107016329,,
110107016426,,
110107016621,,
110107016721,,
110107016724,0.0,1.0
110107018061,0.5,1.0
110107018366,,
110107018864,,
110107033762,,
110107033765,,
110107033865,,
110107033866,,
110107033868,,
110107035060,,
110107035067,0.0,
110107071520,0.0,
110107071523,,
110107071524,0.0,1.0
110107073123,,
110107073222,,
110107073325,,
110107073329,,
110107073924,0.0,1.0
110107073929,,
110107110469,,
110107112062,0.3333333333333333,
110107112064,,
110107112066,,
110107112365,0.0,1.0
110107112460,,1.0
110107112464,0.0,
110107112469,,
110107112662,,
110107112769,0.0,1.0
110107112867,,
110107114060,0.0,
110107114064,0.0,1.0
110107114564,0.0,
110107114665,,
110107116120,,
110107116122,,
110107116267,0.0,
110107116421,0.0,1.0
110107118069,,
110107118360,0.0,1.0
110107118563,0.0,1.0
110107118564,,
110107118762,,
110107118863,,
110107118869,0.0,
110107135065,,
110107135365,,
110107135567,0.0,1.0
110107173123,,
110107173125,,
110107173924,0.0,1.0
110107212426,0.0,
110107212829,,
110107212927,0.0,
110107214164,,
110107214261,,
110107214369,,
110107214661,,
110107214669,0.0,
110107214962,,
110107216020,0.0,
110107216621,,
110107216627,0.0,1.0
110107216821,1.0,1.0
110107216921,0.6666666666666666,
110107218467,,
110107218865,0.0,1.0
110107235065,,
110107235663,,
110107235867,,
110107271228,,
110107271521,,
110107273224,,
110107273228,,
110107312126,,
110107312720,,
110107312826,,
110107314062,,
110107314067,0.0,
110107314165,,
110107314169,0.0,
110107314260,0.0,1.0
110107314362,0.0,
110107314468,,
110107314563,,
110107314862,0.0,1.0
110107314863,,
110107314868,,
110107314969,,
110107316221,,
110107316226,0.0,1.0
110107316628,,
110107318068,,
110107318260,,
110107318364,0.0,1.0
110107318469,,
110107318561,1.0,
110107318565,,
110107318566,,
110107318567,0.0,1.0
110107318666,,
110107318863,,
110107318865,,
110107318967,0.0,
110107333060,0.0,
110107333069,,
110107333760,,
110107333763,,
110107335063,,
110107335169,,
110107335261,,
110107335263,,
110107335361,,
110107335365,,
110107335462,0.5,1.0
110107335660,0.0,1.0
110107335962,0.0,1.0
110107335963,,
110107335968,,
110107371020,,
110107373223,,
110107373627,,
110107373823,,
110107373824,0.0,
110107410062,,
110107410265,,
110107410464,,
110107410663,,
110107410961,,
110107412068,,
110107412127,0.0,1.0
110107412462,0.0,1.0
110107412666,,
110107412762,0.0,
110107414062,0.0,1.0
110107414165,,
110107414167,,
110107414262,,
110107414763,,
110107416124,,
110107416326,,
110107416328,0.0,
110107416422,,
110107416629,1.0,
110107416722,,
110107416829,,
110107418069,,
110107418164,,
110107418763,0.0,1.0
110107433067,,
110107433862,,
110107435262,,
110107435463,,
110107435562,,
110107473221,,
110107473228,0.0,
110107473526,,
110107473724,,
110107473825,,
110107510269,,
110107514369,,
110107514462,,
110107514763,,
110107514966,,
110107514969,0.0,
110107516328,,
110107516427,,
110107518065,,
110107518263,,
110107518362,,
110107518764,0.0,1.0
110107535065,0.0,1.0
110107535269,,
110107535360,,
110107535460,,
110107535565,,
110107571526,,
110107573325,,
110107573622,,
110107573823,,
110107573922,,
110107573925,0.0,
110107610262,0.0,1.0
110107612328,,
110107612426,,
110107612721,,
110107612825,,
110107614061,0.0,1.0
110107614067,,
110107614162,,
110107614266,0.0,1.0
110107614360,,
110107614362,,
110107614368,0.0,1.0
110107614463,,
110107614764,,
110107614860,,
110107614861,,
110107614869,,
110107616826,,
110107618069,,
110107618164,,
110107618165,,
110107618461,,
110107618463,,
110107618664,0.0,1.0
110107618666,,
110107618668,,
110107618762,0.0,
110107618763,,
110107618868,,
110107633069,0.0,
110107633867,,
110107635161,0.0,1.0
110107635360,,
110107635469,,
110107635963,0.0,1.0
110107671520,,
110107671522,,
110107671526,,
110107673022,,
110107673128,,
110107673420,,
110107673424,,
110107673620,,
110107673925,0.0,1.0
110107714561,,
110107714662,,
110107716029,,
110107716223,,
110107716321,,
110107716425,,
110107716624,0.0,1.0
110107718064,,
110107718463,,
110107718564,,
110107718565,,
110107718669,,
110107718862,,
110107735163,,
110107735169,,
110107735669,1.0,
110107735864,0.0,
110107771529,,
110107773524,,
110107773620,0.0,1.0
110107773628,,
110107810163,,
110107810261,0.0,
110107810268,,
110107810964,,
110107814067,,
110107814561,,
110107814768,,
110107814863,,
110107816421,,
110107816429,,
110107816821,0.0,1.0
