userid,order_time_interval_firstvale,order_time_interval_lastvale1,order_time_interval_lastvale2,order_time_interval_lastvale3,order_time_interval_mean,order_time_interval_var,order_time_interval_min,order_time_interval_max
110102714267,15668,620,15668,nan,8144.0,56610576.0,56610576.0,15668
110102716828,6721322,101288,6721322,nan,3411305.0,1.09562125403e+13,1.09562125403e+13,6721322
110102718168,121,2005250,121,nan,1002685.5,1.00513557666e+12,1.00513557666e+12,2005250
110102718466,164146,884,164146,nan,82515.0,6663620161.0,6663620161.0,164146
110102718666,431305,362754,431305,nan,397029.5,1174809900.25,1174809900.25,431305
110102733061,466176,342605,275944,466176,361575.0,6211299420.67,6211299420.67,466176
110102735661,-1,-1,nan,nan,-1.0,0.0,0.0,-1
110102771029,1175353,249,1175353,nan,587801.0,345217352704.0,345217352704.0,1175353
110102771220,10365986,239680,152,415381,2755299.75,1.93292367009e+13,1.93292367009e+13,10365986
110102773026,84653,72,76148,8479,33916.8,1456970830.16,1456970830.16,84653
110102773127,195913,537439,195913,nan,366676.0,29160002169.0,29160002169.0,537439
110102773628,7839402,1160082,703,7839402,3000062.33333,1.19336308156e+13,1.19336308156e+13,7839402
110102773720,6072870,276199,588301,6072870,2312456.66667,7.08658882849e+12,7.08658882849e+12,6072870
110102773820,5641,1070409,5641,nan,538025.0,283432723456.0,283432723456.0,1070409
110102816326,69501,1172,69501,nan,35336.5,1167213060.25,1167213060.25,69501
110102833063,369006,4788046,369006,nan,2578526.0,4.8819786304e+12,4.8819786304e+12,4788046
110102873024,10546501,327,10546501,nan,5273414.0,2.78054465096e+13,2.78054465096e+13,10546501
110102873229,338410,14648,338410,nan,176529.0,26205458161.0,26205458161.0,338410
110102873829,3464741,3213335,317,251,1669661.0,2.79472019078e+12,2.79472019078e+12,3464741
110102912724,1424549,10636581,835,1424549,4020655.0,2.22230653444e+13,2.22230653444e+13,10636581
110102916021,2937023,234777,2937023,nan,1585900.0,1.82553336113e+12,1.82553336113e+12,2937023
110102933862,1181,61983,1181,nan,31582.0,924220801.0,924220801.0,61983
110102973622,440,113,440,nan,276.5,26732.25,26732.25,440
110103012626,268422,472890,268422,nan,370656.0,10451790756.0,10451790756.0,472890
110103012925,178462,4383612,178462,nan,2281037.0,4.42082163063e+12,4.42082163063e+12,4383612
110103014161,100767,567952,37894,4704404,1352754.25,3.78645004237e+12,3.78645004237e+12,4704404
110103014162,1505562,186641,1661,229614,480869.5,357333810630.0,357333810630.0,1505562
110103016321,335615,1910,1077695,335615,471740.0,202150568850.0,202150568850.0,1077695
110103016325,2023203,266,2023203,nan,1011734.5,1.02306852649e+12,1.02306852649e+12,2023203
110103016425,738418,14540,738418,nan,376479.0,130999839721.0,130999839721.0,738418
110103035263,2413323,164584,2413323,nan,1288953.5,1.26420677253e+12,1.26420677253e+12,2413323
110103035469,120009,3724,120009,nan,61866.5,3380550306.25,3380550306.25,120009
110103035961,2382185,130171,2382185,nan,1256178.0,1.26789176405e+12,1.26789176405e+12,2382185
110103073023,607149,203,607149,nan,303676.0,92095861729.0,92095861729.0,607149
110103112124,226054,762,7712,226054,78176.0,10942001858.7,10942001858.7,226054
110103116220,8488097,1676,34978,301,1421184.5,9.98840470129e+12,9.98840470129e+12,8488097
110103116726,49064,278208,49064,nan,163636.0,13126743184.0,13126743184.0,278208
110103135068,1213923,269304,1213923,nan,741613.5,223076263790.0,223076263790.0,1213923
110103135866,4742819,1329697,1501,4742819,2024672.33333,3.98817808649e+12,3.98817808649e+12,4742819
110103173229,7811,462,7811,nan,4136.5,13501950.25,13501950.25,7811
110103173422,0,93273,0,nan,46636.5,2174963132.25,2174963132.25,93273
110103173522,0,2220,0,nan,1110.0,1232100.0,1232100.0,2220
110103212628,505809,126016,79514,868669,200841.375,88825139739.7,88825139739.7,868669
110103214160,625963,4556,625963,nan,315259.5,96536664912.3,96536664912.3,625963
110103216627,1,297,5360781,1,1787026.33333,6.38586122336e+12,6.38586122336e+12,5360781
110103216629,1208551,1388379,1208551,nan,1298465.0,8084527396.0,8084527396.0,1388379
110103218165,7169277,1019536,7169277,nan,4094406.5,9.45482859177e+12,9.45482859177e+12,7169277
110103218460,6314347,172909,6314347,nan,3243628.0,9.42931517696e+12,9.42931517696e+12,6314347
110103218468,10534797,199,10534797,nan,5267498.0,2.77444387554e+13,2.77444387554e+13,10534797
110103218861,4881127,199710,4881127,nan,2540418.5,5.47891628197e+12,5.47891628197e+12,4881127
110103235063,395734,38583,290862,395734,241726.333333,22466629669.6,22466629669.6,395734
110103235767,3565340,20069,3565340,nan,1792704.5,3.14223661586e+12,3.14223661586e+12,3565340
110103235860,3373026,6672955,5568,3373026,3350516.33333,7.40926157717e+12,7.40926157717e+12,6672955
110103235866,3943473,494768,3943473,nan,2219120.5,2.97339154426e+12,2.97339154426e+12,3943473
110103310120,607539,523877,607539,nan,565708.0,1749832561.0,1749832561.0,607539
110103314461,10198829,50935,245583,90741,2646522.0,1.90177343746e+13,1.90177343746e+13,10198829
110103318069,3174450,452277,4670216,3174450,2765647.66667,3.04872790849e+12,3.04872790849e+12,4670216
110103318768,1441,156575,195,287608,345345.214286,1.11873200494e+12,1.11873200494e+12,4143082
110103318964,6144588,169468,6144588,nan,3157028.0,8.9255147536e+12,8.9255147536e+12,6144588
110103333069,4521244,337998,4521244,nan,2429621.0,4.37488677413e+12,4.37488677413e+12,4521244
110103335168,5132622,414446,5132622,nan,2773534.0,5.56529619174e+12,5.56529619174e+12,5132622
110103335262,2522765,2376433,191162,2522765,1696786.66667,1.13702166081e+12,1.13702166081e+12,2522765
110103335461,4103059,579199,4103059,nan,2341129.0,3.1043973249e+12,3.1043973249e+12,4103059
110103371223,2877236,1082150,2877236,nan,1979693.0,805583436849.0,805583436849.0,2877236
110103371520,1366914,599721,1366914,nan,983317.5,147146274812.0,147146274812.0,1366914
110103414267,76368,199233,159244,459097,223485.5,20467872954.3,20467872954.3,459097
110103416726,1060,255,1060,nan,657.5,162006.25,162006.25,1060
110103416923,5633350,691406,5633350,nan,3162378.0,6.10570262478e+12,6.10570262478e+12,5633350
110103418169,609951,5599087,609951,nan,3104519.0,6.22286950662e+12,6.22286950662e+12,5599087
110103418563,-104,-104,nan,nan,-104.0,0.0,0.0,-104
110103418663,758,177579,367709,758,182015.333333,22452013260.2,22452013260.2,367709
110103435368,262994,134796,727273,262994,375021.0,64779856952.7,64779856952.7,727273
110103512529,11838069,73571,980891,11838069,4297510.33333,2.85672174331e+13,2.85672174331e+13,11838069
110103516726,1679989,1442186,1679989,nan,1561087.5,14137566702.3,14137566702.3,1679989
110103518960,-1163,-1163,nan,nan,-1163.0,0.0,0.0,-1163
110103518964,937,575,2567150,595672,791083.5,1.1104582617e+12,1.1104582617e+12,2567150
110103533864,383,858419,383,nan,429401.0,184056444324.0,184056444324.0,858419
110103535666,-35482,-35482,nan,nan,-35482.0,0.0,0.0,-35482
110103571022,34103,444417,34103,nan,239260.0,42089394649.0,42089394649.0,444417
110103571521,1040060,228854,1040060,nan,634457.0,164513793609.0,164513793609.0,1040060
110103612721,5113,1712,5113,nan,3412.5,2891700.25,2891700.25,5113
110103612724,7300,525317,7300,nan,266308.5,67085403072.3,67085403072.3,525317
110103612820,235103,91183,258028,1838,146538.0,11069011337.5,11069011337.5,258028
110103612824,41762,1156,707,41762,14541.6666667,370506873.556,370506873.556,41762
110103616923,3920,720259,3920,nan,362089.5,128285390730.0,128285390730.0,720259
110103635166,247,492095,247,nan,246171.0,60478613776.0,60478613776.0,492095
110103635769,1883336,1206590,3004,1883336,1030976.66667,604694759793.0,604694759793.0,1883336
110103671523,3383971,2460818,7021768,3383971,4288852.33333,3.87644926412e+12,3.87644926412e+12,7021768
110103673025,134,2934,134,nan,1534.0,1960000.0,1960000.0,2934
110103673422,8901254,181857,839,881,2271207.75,1.46579644116e+13,1.46579644116e+13,8901254
110103712629,3708479,531733,3708479,nan,2120106.0,2.52292878713e+12,2.52292878713e+12,3708479
110103712721,3443083,4791,431152,3443083,1293008.66667,2.34170710315e+12,2.34170710315e+12,3443083
110103714366,650898,828630,650898,nan,739764.0,7897165956.0,7897165956.0,828630
110103716125,420981,702830,420981,nan,561905.5,19859714700.3,19859714700.3,702830
110103716726,9088,2071528,9088,nan,1040308.0,1.0634146884e+12,1.0634146884e+12,2071528
110103718262,2762658,103,2762658,nan,1381380.5,1.90792753201e+12,1.90792753201e+12,2762658
110103718562,1219207,31,98,1219207,406445.333333,330290764150.0,330290764150.0,1219207
110103735262,388,7259330,388,nan,3629859.0,1.31730597398e+13,1.31730597398e+13,7259330
110103773329,1,510227,1244782,1,585003.333333,261042373007.0,261042373007.0,1244782
110103773424,305991,4731,305991,nan,155361.0,22689396900.0,22689396900.0,305991
110103812628,242,174,242,nan,208.0,1156.0,1156.0,242
110103812924,2159404,431,2159404,nan,1079917.5,1.16529110368e+12,1.16529110368e+12,2159404
110103816223,3316,2914,3316,nan,3115.0,40401.0,40401.0,3316
110103818268,603900,363804,603900,nan,483852.0,14411522304.0,14411522304.0,603900
110103818368,457954,1443864,457954,nan,950909.0,243004632025.0,243004632025.0,1443864
110103818763,671,249,2224845,671,741921.666667,1.09953083595e+12,1.09953083595e+12,2224845
110103818769,2157,1475894,2157,nan,739025.5,542975186292.0,542975186292.0,1475894
110103818868,3732161,310,2993120,3732161,2241863.66667,2.60331168689e+12,2.60331168689e+12,3732161
110103818960,3711225,2274,3711225,nan,1856749.5,3.4390793801e+12,3.4390793801e+12,3711225
110103835063,570,351,570,nan,460.5,11990.25,11990.25,570
110103835163,1686,223,1686,nan,954.5,535092.25,535092.25,1686
110103873426,235538,5544919,235538,nan,2890228.5,7.04738165079e+12,7.04738165079e+12,5544919
110103912520,56292,11552,376151,56292,147998.333333,26360430920.2,26360430920.2,376151
110103916626,3372272,5548,1791858,3372272,1723226.0,1.89149359107e+12,1.89149359107e+12,3372272
110103916929,10466,602,10466,nan,5534.0,24324624.0,24324624.0,10466
110103918063,5150130,8614,146,272076,1087967.8,4.13592952999e+12,4.13592952999e+12,5150130
110103971224,148,1854730,148,nan,927439.0,859868598681.0,859868598681.0,1854730
110103973022,2943913,95,6058792,222,2250755.5,6.27799575651e+12,6.27799575651e+12,6058792
110103973525,1208039,353,1315,1208039,403235.666667,323854356913.0,323854356913.0,1208039
110103973722,3098738,2884615,3098738,nan,2991676.5,11462164782.3,11462164782.3,3098738
110104014260,230899,564842,230899,nan,397870.5,27879481812.3,27879481812.3,564842
110104016123,1577701,963,298,1577701,526320.666667,552700376364.0,552700376364.0,1577701
110104016224,642718,2290618,642718,nan,1466668.0,678893602500.0,678893602500.0,2290618
110104016323,679811,3713893,679811,nan,2196852.0,2.30141339568e+12,2.30141339568e+12,3713893
110104016626,239,9239116,239,nan,4619677.5,2.13392120553e+13,2.13392120553e+13,9239116
110104018069,4185140,620,4185140,nan,2092880.0,4.3775519076e+12,4.3775519076e+12,4185140
110104018162,460666,10085333,460666,nan,5272999.5,2.31585537152e+13,2.31585537152e+13,10085333
110104018467,451,156,2500160,439053,734955.0,1.07073309551e+12,1.07073309551e+12,2500160
110104018763,266,11376708,266,nan,5688487.0,3.23558581448e+13,3.23558581448e+13,11376708
110104033763,309119,256748,309119,nan,282933.5,685680410.25,685680410.25,309119
110104035063,1144958,116,1144958,nan,572537.0,327665801241.0,327665801241.0,1144958
110104035068,266,215,266,nan,240.5,650.25,650.25,266
110104071021,6271499,4396376,6271499,nan,5333937.5,879021566282.0,879021566282.0,6271499
110104071523,3155962,3578604,3155962,nan,3367283.0,44656565041.0,44656565041.0,3578604
110104073322,1115111,1324340,1115111,nan,1219725.5,10944193610.3,10944193610.3,1324340
110104073526,897,7057023,897,nan,3528960.0,1.2447228532e+13,1.2447228532e+13,7057023
110104073720,41233,11584918,41233,nan,5813075.5,3.33141658448e+13,3.33141658448e+13,11584918
110104110568,7787616,516677,7787616,nan,4152146.5,1.32166384854e+13,1.32166384854e+13,7787616
110104112529,419772,5737754,53554,496,1035460.83333,4.44463731512e+12,4.44463731512e+12,5737754
110104116621,13726,1484416,13726,nan,749071.0,540732269025.0,540732269025.0,1484416
110104118067,4629570,4075,387873,654777,1419073.75,3.48925803566e+12,3.48925803566e+12,4629570
110104118765,664026,211,664026,nan,332118.5,110162588556.0,110162588556.0,664026
110104118964,1478,755,365878,450,92609.4,19982953449.4,19982953449.4,365878
110104133066,332,1207,332,nan,769.5,191406.25,191406.25,1207
110104133765,10196140,4723129,4027934,10196140,6315734.33333,7.60932341695e+12,7.60932341695e+12,10196140
110104135164,639391,133,6063,319,161476.5,76139772522.8,76139772522.8,639391
110104135365,-74,-74,nan,nan,-74.0,0.0,0.0,-74
110104135766,1726163,978657,1726163,nan,1352410.0,139691305009.0,139691305009.0,1726163
110104173622,213,138524,34104,213,57613.6666667,3464674333.56,3464674333.56,138524
110104173923,1468855,298555,1468855,nan,883705.0,342400522500.0,342400522500.0,1468855
110104216425,4596074,303,4596074,nan,2298188.5,5.28027777111e+12,5.28027777111e+12,4596074
110104218563,11168640,484,71289,11168640,3746804.33333,2.75426578895e+13,2.75426578895e+13,11168640
110104218762,77528,1567,246,77528,26447.0,1304925120.67,1304925120.67,77528
110104235660,385845,43338,0,0,107295.75,26176258599.2,26176258599.2,385845
110104235661,211720,1271,211720,nan,106495.5,11072195400.3,11072195400.3,211720
110104235668,411,1074197,411,nan,537304.0,288254093449.0,288254093449.0,1074197
110104273226,799,288,799,nan,543.5,65280.25,65280.25,799
110104273321,481369,5533505,481369,nan,3007437.0,6.38101954062e+12,6.38101954062e+12,5533505
110104273527,525526,6783034,134038,80192,880752.8,3.91442215717e+12,3.91442215717e+12,6783034
110104312827,8191256,616659,8191256,nan,4403957.5,1.43436299281e+13,1.43436299281e+13,8191256
110104314164,29,12533,2744360,29,918974.0,1.66604308283e+12,1.66604308283e+12,2744360
110104316524,7126,1300443,7126,nan,653784.5,418167215622.0,418167215622.0,1300443
110104316625,5613330,581242,5613330,nan,3097286.0,6.33047740994e+12,6.33047740994e+12,5613330
110104333064,1468701,496,787,88790,381566.2,311768824245.0,311768824245.0,1468701
110104333762,336,134746,336,nan,67541.0,4516512025.0,4516512025.0,134746
110104335662,2069798,5104719,2069798,nan,3587258.5,2.30268636906e+12,2.30268636906e+12,5104719
110104335964,346,255973,346,nan,128159.5,16336290782.3,16336290782.3,255973
110104371029,1007872,187925,1007872,nan,597898.5,168078270702.0,168078270702.0,1007872
110104373122,197479,1171,223,197479,66291.0,8605295456.0,8605295456.0,197479
110104373628,91887,1477176,91887,nan,784531.5,479756403380.0,479756403380.0,1477176
110104373825,1288372,887902,1288372,nan,1088137.0,40094055225.0,40094055225.0,1288372
110104412129,1386092,938473,1386092,nan,1162282.5,50090692290.3,50090692290.3,1386092
110104414061,1602524,341501,259013,1602524,734346.0,378000564866.0,378000564866.0,1602524
110104416524,334972,339735,1303748,334972,659485.0,207541187613.0,207541187613.0,1303748
110104418863,4303124,1049959,4303124,nan,2676541.5,2.64577062931e+12,2.64577062931e+12,4303124
110104418967,1759,15868,6202,1759,7943.0,34692854.0,34692854.0,15868
110104435761,12046,393113,12046,nan,202579.5,36303014622.3,36303014622.3,393113
110104435965,-1236572,-1236572,nan,nan,-1236572.0,0.0,0.0,-1236572
110104435969,997874,612077,873506,695,430861.428571,138765244672.0,138765244672.0,997874
110104473627,-6812189,-6812189,nan,nan,-6812189.0,0.0,0.0,-6812189
110104473827,854622,295,3034,854622,285983.666667,161676027422.0,161676027422.0,854622
110104516026,4299604,259783,9178,4299604,1522855.0,3.86563464884e+12,3.86563464884e+12,4299604
110104516620,854438,5029017,854438,nan,2941727.5,4.35677745681e+12,4.35677745681e+12,5029017
110104518260,8694180,607,8694180,nan,4347393.5,1.88945528766e+13,1.88945528766e+13,8694180
110104518967,306,530995,306,nan,265650.5,70407703680.3,70407703680.3,530995
110104535067,1934223,7951444,1934223,nan,4942833.5,9.05173714071e+12,9.05173714071e+12,7951444
110104535465,433496,1046583,433496,nan,740039.5,93968917392.3,93968917392.3,1046583
110104573620,243,189,511978,243,170803.333333,58200077073.6,58200077073.6,511978
110104573927,649699,3408,649699,nan,326553.5,104423014170.0,104423014170.0,649699
110104612326,13255,778761,13255,nan,396008.0,146499859009.0,146499859009.0,778761
110104614968,0,7428,0,nan,3714.0,13793796.0,13793796.0,7428
110104616626,717,28020,717,nan,14368.5,186363452.25,186363452.25,28020
110104618865,2556040,380528,6253920,505524,1484662.71429,4.40648013667e+12,4.40648013667e+12,6253920
110104618966,1713306,38704,1223205,1713306,991738.333333,494170385290.0,494170385290.0,1713306
110104635160,1439,6941198,1439,nan,3471318.5,1.20400637445e+13,1.20400637445e+13,6941198
110104671525,-91,-91,nan,nan,-91.0,0.0,0.0,-91
110104673429,82444,6150922,82444,nan,3116683.0,9.20660630912e+12,9.20660630912e+12,6150922
110104712426,8667,297284,8667,nan,152975.5,20824943172.3,20824943172.3,297284
110104714061,199679,234980,410118,199679,281592.333333,8467116929.56,8467116929.56,410118
110104714464,-35,-35,nan,nan,-35.0,0.0,0.0,-35
110104716027,9629536,176131,655348,389013,2712507.0,1.59772552299e+13,1.59772552299e+13,9629536
110104716123,1112218,1628,1112218,nan,556923.0,308352537025.0,308352537025.0,1112218
110104716425,15611,1734,1123520,15611,380288.333333,276228750356.0,276228750356.0,1123520
110104716729,2273,109718,1449126,1581,223537.0,251747409491.0,251747409491.0,1449126
110104733865,1069,59491,207262,408762,215068.0,30359131549.1,30359131549.1,420956
110104733867,2997515,132413,2997515,nan,1564964.0,2.0522023676e+12,2.0522023676e+12,2997515
