if_exist_rate_largerthan_2,userid
1.0,112521583680
1.0,112521583781
1.0,112521665482
1.0,112521765089
1.0,112521765204
1.0,112521765307
1.0,112521865100
1.0,112521865485
1.0,112521865504
1.0,112521883403
1.0,112521969385
1.0,112521983105
1.0,112521983887
1.0,112522080286
1.0,112522083207
1.0,112522169606
1.0,112522180286
1.0,112522180785
1.0,112522183703
1.0,112522184504
1.0,112522186085
1.0,112522265581
1.0,112522265801
1.0,112522280609
1.0,112522283405
1.0,112522283785
1.0,112522380184
1.0,112522380901
1.0,112522382201
1.0,112522382506
1.0,112522382509
1.0,112522465100
1.0,112522480480
1.0,112522480881
1.0,112522482504
1.0,112522483202
1.0,112522565780
1.0,112522583100
1.0,112522583704
1.0,112522665003
1.0,112522665184
1.0,112522665207
1.0,112522680387
1.0,112522680408
1.0,112522680582
1.0,112522680586
1.0,112522683580
1.0,112522782508
1.0,112522783102
1.0,112522783184
1.0,112522783604
1.0,112522786603
1.0,112522865486
1.0,112522865904
1.0,112522880781
1.0,112522880881
1.0,112522882002
1.0,112522883688
1.0,112522965289
1.0,112522980789
1.0,112522982282
1.0,112522982585
1.0,112522983684
1.0,112523083008
1.0,112523265282
1.0,112523269181
1.0,112523283403
1.0,112523283986
1.0,112523369380
1.0,112523383286
1.0,112523465207
1.0,112523465489
1.0,112523565084
1.0,112523569183
1.0,112523583184
1.0,112523583907
1.0,112523665303
1.0,112523665389
1.0,112523665486
1.0,112523665706
1.0,112523765507
1.0,112523765707
1.0,112523769182
1.0,112523783900
1.0,112523865700
1.0,112523883184
1.0,112523883286
1.0,112523983688
1.0,112524065007
1.0,112524065280
1.0,112524065500
1.0,112524065889
1.0,112524069182
1.0,112524080408
1.0,112524080980
1.0,112524082588
1.0,112524082702
1.0,112524084083
1.0,112524086108
1.0,112524086487
1.0,112524086504
1.0,112524086603
1.0,112524086787
1.0,112524180105
1.0,112524180700
1.0,112524183105
1.0,112524265703
1.0,112524265786
1.0,112524280304
1.0,112524280585
1.0,112524280986
1.0,112524280989
1.0,112524282207
1.0,112524282407
1.0,112524286883
1.0,112524365403
1.0,112524365480
1.0,112524365502
1.0,112524365686
1.0,112524365903
1.0,112524380184
1.0,112524380706
1.0,112524380989
1.0,112524383002
1.0,112524480287
1.0,112524483506
1.0,112524483702
1.0,112524565381
1.0,112524565401
1.0,112524565503
1.0,112524565700
1.0,112524580087
1.0,112524580588
1.0,112524583083
1.0,112524583289
1.0,112524583380
1.0,112524583506
1.0,112524583581
1.0,112524583585
1.0,112524665685
1.0,112524665701
1.0,112524665806
1.0,112524669388
1.0,112524680504
1.0,112524682481
1.0,112524682486
1.0,112524682987
1.0,112524683004
1.0,112524683182
1.0,112524683303
1.0,112524683707
1.0,112524780000
1.0,112524780200
1.0,112524780206
1.0,112524780700
1.0,112524780900
1.0,112524783409
1.0,112524783786
1.0,112524865084
1.0,112524865587
1.0,112524865705
1.0,112524869187
1.0,112524880583
1.0,112524883800
1.0,112524965304
1.0,112524980007
1.0,112524980202
1.0,112524980583
1.0,112524980604
1.0,112525065909
1.0,112525069689
1.0,112525080281
1.0,112525080804
1.0,112525083088
1.0,112525083106
1.0,112525083201
1.0,112525165086
1.0,112525180787
1.0,112525180981
1.0,112525183482
1.0,112525183504
1.0,112525183989
1.0,112525265104
1.0,112525265703
1.0,112525280086
1.0,112525280204
1.0,112525280609
1.0,112525380109
1.0,112525380782
1.0,112525380800
1.0,112525382903
1.0,112525469180
1.0,112525480589
1.0,112525483406
1.0,112525483685
1.0,112525565608
1.0,112525569601
1.0,112525580004
1.0,112525580405
1.0,112525583783
1.0,112525583984
1.0,112525683204
1.0,112525683306
1.0,112525765383
1.0,112525782085
1.0,112525783980
1.0,112525865003
1.0,112525865082
1.0,112525865801
1.0,112525869384
1.0,112525880588
1.0,112525880885
1.0,112525883006
1.0,112525883285
1.0,112525883804
1.0,112525965401
1.0,112525965887
1.0,112525969184
1.0,112525969601
1.0,112525980804
1.0,112525983005
1.0,112525983105
1.0,112526080506
1.0,112526080881
1.0,112526169302
1.0,112526183585
1.0,112526183787
1.0,112526183806
1.0,112526265081
1.0,112526265089
1.0,112526265104
1.0,112526265287
1.0,112526265408
1.0,112526265780
1.0,112526283186
1.0,112526283401
1.0,112526365281
1.0,112526369605
1.0,112526383505
1.0,112526465001
1.0,112526465282
1.0,112526480903
1.0,112526483607
1.0,112526569380
1.0,112526665683
1.0,112526683106
1.0,112526783602
1.0,112526783800
1.0,112526783806
1.0,112526865280
1.0,112526865303
1.0,112526865582
1.0,112526883281
1.0,112526883282
1.0,112526883609
1.0,112526965483
1.0,112527065080
1.0,112527065609
1.0,112527065700
1.0,112527065780
1.0,112527065985
1.0,112527080187
1.0,112527080303
1.0,112527080683
1.0,112527080807
1.0,112527082009
1.0,112527082404
1.0,112527082581
1.0,112527083008
1.0,112527165288
1.0,112527165584
1.0,112527165608
1.0,112527180981
1.0,112527183881
1.0,112527183904
1.0,112527265284
1.0,112527265700
1.0,112527280189
1.0,112527280604
1.0,112527282305
1.0,112527282907
1.0,112527283200
1.0,112527283582
1.0,112527283784
1.0,112527283785
1.0,112527283980
1.0,112527365581
1.0,112527382007
1.0,112527383184
1.0,112527480585
1.0,112527482406
1.0,112527580007
1.0,112527665081
1.0,112527665500
1.0,112527683982
1.0,112527765703
1.0,112527780002
1.0,112527780182
1.0,112527880483
1.0,112527882202
1.0,112527883401
1.0,112527883907
1.0,112527965402
1.0,112527969181
1.0,112527969600
1.0,112527983403
1.0,112527983487
1.0,112527983983
1.0,112528065002
1.0,112528065608
1.0,112528083504
1.0,112528165287
1.0,112528169680
1.0,112528265201
1.0,112528269384
1.0,112528280001
1.0,112528280488
1.0,112528283105
1.0,112528365403
1.0,112528383000
1.0,112528383200
1.0,112528465601
1.0,112528469689
1.0,112528483487
1.0,112528565502
1.0,112528565586
1.0,112528565986
1.0,112528580701
1.0,112528583286
1.0,112528583601
1.0,112528583709
1.0,112528665482
1.0,112528683885
1.0,112528765986
1.0,112528783208
1.0,112528883104
1.0,112528965604
1.0,112528965707
1.0,112528983605
1.0,112528983706
1.0,112529065401
1.0,112529065689
1.0,112529080280
1.0,112529083087
1.0,112529165481
1.0,112529180284
1.0,112529180605
1.0,112529180608
1.0,112529180609
1.0,112529180681
1.0,112529183506
1.0,112529265789
1.0,112529280582
1.0,112529283283
1.0,112529283609
1.0,112529283805
1.0,112529365304
1.0,112529365504
1.0,112529365700
1.0,112529369306
1.0,112529369307
1.0,112529380806
1.0,112529465400
1.0,112529465583
1.0,112529480900
1.0,112529480903
1.0,112529483085
1.0,112529483303
1.0,112529565007
1.0,112529565084
1.0,112529565101
1.0,112529565200
1.0,112529565508
1.0,112529565687
1.0,112529569385
1.0,112529569607
1.0,112529569608
1.0,112529580409
1.0,112529580506
1.0,112529580508
1.0,112529583189
1.0,112529665081
1.0,112529669189
1.0,112529683100
1.0,112529683109
1.0,112529683305
1.0,112529683306
1.0,112529683709
1.0,112529765588
1.0,112529765604
1.0,112529780806
1.0,112529865209
1.0,112529869188
1.0,112529880483
1.0,112529880500
1.0,112529880584
1.0,112529880600
1.0,112529882586
1.0,112529883284
1.0,112529883684
1.0,112529965084
1.0,112529965387
1.0,112529965984
1.0,112529969180
1.0,112529969602
1.0,112529980504
1.0,112529983309
1.0,112530069303
1.0,112530069601
1.0,112530165303
1.0,112530165506
1.0,112530165907
1.0,112530265000
1.0,112530265586
1.0,112530265680
1.0,112530265787
1.0,112530369183
1.0,112530369601
1.0,112530565986
1.0,112530665089
1.0,112530665487
1.0,112530765585
1.0,112530765982
1.0,112530869300
1.0,112530965201
1.0,112530965489
1.0,112530965585
1.0,112530969600
1.0,112531165588
1.0,112531169187
1.0,112531269307
1.0,112531365003
1.0,112531465204
1.0,112531465582
1.0,112531865209
1.0,112531865486
1.0,112531865488
1.0,112531965206
1.0,112531965905
1.0,112532065000
1.0,112532065109
1.0,112532065481
1.0,112532065805
1.0,112532069681
1.0,112532083004
1.0,112532165183
1.0,112532165682
1.0,112532165687
1.0,112532165904
1.0,112532169601
1.0,112532169688
1.0,112532265006
1.0,112532269306
1.0,112532365109
1.0,112532365201
1.0,112532365409
1.0,112532365583
1.0,112532365886
1.0,112532365901
1.0,112532365981
1.0,112532369302
1.0,112532465009
1.0,112532465183
1.0,112532465706
1.0,112532465785
1.0,112532465801
1.0,112532465901
1.0,112532465907
1.0,112532469602
1.0,112532565280
1.0,112532565282
1.0,112532565383
1.0,112532565506
1.0,112532569186
1.0,112532583407
1.0,112532583481
1.0,112532583588
1.0,112532665104
1.0,112532665189
1.0,112532665282
1.0,112532665484
1.0,112532665700
1.0,112532665807
1.0,112532665900
1.0,112532669384
1.0,112532669687
1.0,112532669689
1.0,112532765708
1.0,112532765785
1.0,112532769188
1.0,112532783485
1.0,112532865204
1.0,112532865207
1.0,112532865607
1.0,112532865686
1.0,112532865900
1.0,112532869382
1.0,112532883581
1.0,112532965380
1.0,112532965409
1.0,112532969303
1.0,112533169687
1.0,112533265209
1.0,112533265800
1.0,112533269186
1.0,112533365588
1.0,112533365981
1.0,112533465905
1.0,112533565205
1.0,112533765201
1.0,112533769188
1.0,112533769609
1.0,112533865484
1.0,112533865705
1.0,112533869383
1.0,112533969308
1.0,112535165680
1.0,112535165808
1.0,112535165886
1.0,112535169605
1.0,112535265084
1.0,112535365089
1.0,112535365282
1.0,112535365606
1.0,112535369184
1.0,112535565483
1.0,112535565803
1.0,112535565908
1.0,112535665001
1.0,112535665184
1.0,112535765009
1.0,112535765084
1.0,112535765384
1.0,112535765885
1.0,112535765886
1.0,112535783102
1.0,112535783281
1.0,112535783405
1.0,112535783604
1.0,112535965006
1.0,112535965106
1.0,112536165480
1.0,112536169684
1.0,112536265200
1.0,112536265282
1.0,112536265788
1.0,112536269383
1.0,112536365588
1.0,112536365808
1.0,112536369682
1.0,112536465201
1.0,112536465202
1.0,112536469305
1.0,112536469684
1.0,112536565705
1.0,112536565989
1.0,112536569681
1.0,112536569687
1.0,112536665008
1.0,112536765784
1.0,112536865505
1.0,112536865585
1.0,112536965502
1.0,112536965580
1.0,112536969382
1.0,112537065084
1.0,112537065502
1.0,112537065608
1.0,112537065685
1.0,112537065787
1.0,112537069605
1.0,112537069606
1.0,112537069681
1.0,112537083006
1.0,112537083084
1.0,112537165386
1.0,112537165603
1.0,112537169609
1.0,112537183008
1.0,112537265805
1.0,112537269689
1.0,112537283486
1.0,112537283501
1.0,112537365203
1.0,112537465082
1.0,112537465807
1.0,112537469180
1.0,112537469384
1.0,112537469600
1.0,112537483204
1.0,112537483580
1.0,112537565109
1.0,112537565485
1.0,112537565608
1.0,112537565787
1.0,112537565801
1.0,112537565906
1.0,112537665083
1.0,112537669607
1.0,112537765006
1.0,112537765087
1.0,112537765381
1.0,112537769604
1.0,112537769606
1.0,112537769688
1.0,112537865088
1.0,112537865483
1.0,112537865788
1.0,112537883003
1.0,112537883204
1.0,112537883585
1.0,112537883587
1.0,112537883704
1.0,112537883708
1.0,112537965002
1.0,112537965009
1.0,112537965203
1.0,112537965388
1.0,112537965786
1.0,112537983005
1.0,112538065084
1.0,112538065408
1.0,112538069381
1.0,112538069383
1.0,112538165408
1.0,112538265208
1.0,112538269300
1.0,112538269685
1.0,112538365980
1.0,112538465006
1.0,112538569183
1.0,112538569306
1.0,112538569385
1.0,112538769605
1.0,112538865207
1.0,112538865282
1.0,112538865402
1.0,112538965005
1.0,112560880686
1.0,112560882582
1.0,112562065707
1.0,112562269604
1.0,112562369603
1.0,112562469308
1.0,112562865403
1.0,112562983201
1.0,112564065301
1.0,112564065984
1.0,112564165184
1.0,112564165706
1.0,112564265101
1.0,112564369185
1.0,112564383283
1.0,112564383787
1.0,112564465881
1.0,112564565008
1.0,112564865087
1.0,112564865901
1.0,112564965083
1.0,112565069387
1.0,112565365102
1.0,112565465881
1.0,112565765480
1.0,112565965483
1.0,112567065988
1.0,112567069382
1.0,112567265102
1.0,112567869181
1.0,112569065983
1.0,112569165084
1.0,112569165181
1.0,112569165782
1.0,112569465103
1.0,112569465601
1.0,112569665607
1.0,112569683002
1.0,112569765088
1.0,112569765881
1.0,112569765882
1.0,112569765986
1.0,112569865106
1.0,112569869304
1.0,112569965006
1.0,112569965301
1.0,112600065005
1.0,112600065589
1.0,112600265588
1.0,112600269184
1.0,112600269186
1.0,112600369604
1.0,112600469189
1.0,112600569600
1.0,112600769384
1.0,112601065483
1.0,112601165286
1.0,112601165586
1.0,112601165882
1.0,112601169307
1.0,112601265985
1.0,112601365086
1.0,112601465407
1.0,112601469184
1.0,112601565286
1.0,112601665284
1.0,112601665289
1.0,112601665487
1.0,112601665509
1.0,112601665909
1.0,112601765204
1.0,112601965583
1.0,112601965586
1.0,112601965587
1.0,112601965901
1.0,112602069387
1.0,112602165501
1.0,112602265507
1.0,112602265583
1.0,112602269605
1.0,112602365501
1.0,112602369301
1.0,112602665405
1.0,112602765506
1.0,112602765589
1.0,112603069385
1.0,112603165488
1.0,112603165587
1.0,112603269303
1.0,112603269607
1.0,112603369680
1.0,112603465506
1.0,112603469304
1.0,112603565007
1.0,112603565089
1.0,112603569382
1.0,112603669183
1.0,112603765087
1.0,112603765285
1.0,112603765286
1.0,112603765808
1.0,112603965586
1.0,112604065480
1.0,112604069608
1.0,112604265207
1.0,112604269385
1.0,112604269601
1.0,112604269608
1.0,112604365005
1.0,112604465409
1.0,112604565504
1.0,112604569300
1.0,112604669300
1.0,112604669302
1.0,112604865006
1.0,112604965507
1.0,112605065006
1.0,112605169381
1.0,112605469180
1.0,112605565587
1.0,112605569185
1.0,112605569309
1.0,112605665004
1.0,112605665204
1.0,112605669681
1.0,112605865080
1.0,112605865083
1.0,112606069604
1.0,112606069605
1.0,112606165102
1.0,112606165289
1.0,112606265004
1.0,112606265900
1.0,112606369180
1.0,112606369680
1.0,112606565803
1.0,112606665000
1.0,112606665002
1.0,112606665083
1.0,112606669301
1.0,112606765981
1.0,112606865503
1.0,112606869183
1.0,112606869608
1.0,112606965281
1.0,112606965285
1.0,112606965289
1.0,112606965500
1.0,112606965705
1.0,112606965809
1.0,112606969383
1.0,112607165504
1.0,112607169181
1.0,112607269683
1.0,112607365004
1.0,112607469183
1.0,112607569383
1.0,112607569606
1.0,112607669185
1.0,112608065001
1.0,112608065003
1.0,112608065008
1.0,112608065088
1.0,112608065100
1.0,112608065285
1.0,112608065405
1.0,112608065489
1.0,112608065500
1.0,112608065780
1.0,112608065982
1.0,112608069608
1.0,112608069686
1.0,112608165408
1.0,112608169381
1.0,112608169386
1.0,112608265282
1.0,112608265284
1.0,112608265409
1.0,112608265802
1.0,112608265903
1.0,112608369383
1.0,112608465683
1.0,112608465981
1.0,112608480009
1.0,112608480402
1.0,112608480881
1.0,112608480904
1.0,112608483001
1.0,112608483084
1.0,112608483085
1.0,112608483100
1.0,112608483200
1.0,112608483205
1.0,112608483286
1.0,112608483485
1.0,112608483486
1.0,112608483509
1.0,112608483609
1.0,112608483882
1.0,112608483883
1.0,112608483888
1.0,112608565088
1.0,112608665109
1.0,112608665381
1.0,112608665785
1.0,112608669386
1.0,112608669683
1.0,112608869683
1.0,112608965806
1.0,112608969302
1.0,112609065505
1.0,112609265404
1.0,112609269603
1.0,112609469381
1.0,112609569300
1.0,112620065185
1.0,112620065308
1.0,112620065309
1.0,112620065383
1.0,112620069609
1.0,112620165288
1.0,112620165400
1.0,112620165886
1.0,112620169605
1.0,112620265183
1.0,112620269685
1.0,112620365408
1.0,112620365780
1.0,112620369300
1.0,112620369307
1.0,112620369309
1.0,112620465001
1.0,112620465304
1.0,112620465702
1.0,112620565800
1.0,112620565904
1.0,112620665400
1.0,112620665501
1.0,112620665781
1.0,112620865385
1.0,112620865485
1.0,112620865506
1.0,112620865901
1.0,112620869688
1.0,112621065704
1.0,112621065902
1.0,112621069302
1.0,112621265702
1.0,112621265886
1.0,112621265904
1.0,112621269683
1.0,112621365406
1.0,112621365984
1.0,112621465581
1.0,112621469681
1.0,112621565902
1.0,112621669185
1.0,112621669186
1.0,112621669686
1.0,112621765007
1.0,112621765282
1.0,112621765509
1.0,112621765984
1.0,112621765987
1.0,112621769186
1.0,112621865288
1.0,112621865400
1.0,112621865806
1.0,112621869684
1.0,112621969383
1.0,112622065004
1.0,112622065581
1.0,112622165004
1.0,112622165880
1.0,112622265580
1.0,112622265886
1.0,112622269388
1.0,112622269600
1.0,112622269685
1.0,112622283507
1.0,112622365603
1.0,112622365700
1.0,112622565000
1.0,112622569602
1.0,112622665407
1.0,112622669303
1.0,112622765207
1.0,112622765503
1.0,112622769608
1.0,112622865581
1.0,112622883401
1.0,112622965285
1.0,112623065808
1.0,112623265084
1.0,112623265087
1.0,112623265902
1.0,112623269605
1.0,112623365284
1.0,112623369305
1.0,112623369383
1.0,112623665506
1.0,112623665707
1.0,112623665888
1.0,112623669186
1.0,112623865408
1.0,112623965902
1.0,112624065004
1.0,112624065203
1.0,112624065400
1.0,112624165100
1.0,112624165109
1.0,112624165204
1.0,112624165383
1.0,112624165688
1.0,112624165780
1.0,112624180183
1.0,112624180408
1.0,112624180480
1.0,112624180481
1.0,112624180505
1.0,112624180582
1.0,112624180588
1.0,112624180701
1.0,112624180805
1.0,112624180886
1.0,112624180903
1.0,112624180905
1.0,112624180984
1.0,112624180987
1.0,112624183003
1.0,112624183007
1.0,112624183086
1.0,112624183205
1.0,112624183388
1.0,112624183484
1.0,112624183502
1.0,112624183705
1.0,112624183780
1.0,112624183788
1.0,112624183789
1.0,112624183886
1.0,112624183909
1.0,112624186681
1.0,112624186984
1.0,112624265205
1.0,112624265285
1.0,112624365485
1.0,112624365582
1.0,112624365902
1.0,112624369607
1.0,112624465781
1.0,112624465908
1.0,112624565101
1.0,112624565702
1.0,112624569385
1.0,112624765286
1.0,112624765604
1.0,112624765608
1.0,112624765680
1.0,112624769182
1.0,112624783901
1.0,112624783980
1.0,112624865507
1.0,112624865585
1.0,112624865701
1.0,112624965901
1.0,112624969684
1.0,112625065104
1.0,112625065502
1.0,112625165288
1.0,112625265789
1.0,112625315484
1.0,112625315487
1.0,112625465105
1.0,112625465182
1.0,112625565380
1.0,112625565683
1.0,112625565982
1.0,112625665284
1.0,112625665407
1.0,112625665786
1.0,112625665800
1.0,112625665880
1.0,112625769309
1.0,112625865084
1.0,112625865289
1.0,112625869609
1.0,112625965484
1.0,112625965781
1.0,112625969303
1.0,112626065000
1.0,112626065506
1.0,112626065903
1.0,112626065906
1.0,112626069305
1.0,112626165507
1.0,112626165588
1.0,112626165589
1.0,112626165700
1.0,112626169302
1.0,112626265300
1.0,112626265508
1.0,112626265685
1.0,112626365106
1.0,112626465002
1.0,112626465309
1.0,112626465386
1.0,112626465600
1.0,112626565588
1.0,112626565707
1.0,112626665305
1.0,112626669388
1.0,112626683001
1.0,112626683483
1.0,112626765184
1.0,112626865001
1.0,112626865887
1.0,112626869302
1.0,112626869386
1.0,112626869388
1.0,112626965083
1.0,112626965401
1.0,112626965583
1.0,112626965782
1.0,112627065308
1.0,112627065388
1.0,112627065885
1.0,112627165380
1.0,112627165705
1.0,112627265206
1.0,112627265680
1.0,112627269184
1.0,112627365405
1.0,112627369603
1.0,112627465109
1.0,112627465704
1.0,112627465880
1.0,112627569188
1.0,112627569606
1.0,112627665286
1.0,112627665308
1.0,112627665688
1.0,112627665781
1.0,112627765504
1.0,112627765587
1.0,112627865289
1.0,112627865503
1.0,112627869608
1.0,112627965404
1.0,112627965583
1.0,112627965805
1.0,112628065407
1.0,112628065804
1.0,112628069607
1.0,112628165007
1.0,112628365080
1.0,112628365285
1.0,112628365782
1.0,112628365789
1.0,112628365884
1.0,112628365909
1.0,112628369688
1.0,112628469184
1.0,112628565284
1.0,112628565700
1.0,112628565707
1.0,112628565808
1.0,112628565906
1.0,112628569684
1.0,112628665082
1.0,112628665483
1.0,112628665805
1.0,112628665880
1.0,112628665905
1.0,112628765383
1.0,112628765480
1.0,112628765688
1.0,112628765689
1.0,112628765904
1.0,112628769600
1.0,112628769608
1.0,112628769688
1.0,112628865283
1.0,112628865806
1.0,112628965284
1.0,112628965704
1.0,112628965784
1.0,112628965787
1.0,112629069382
1.0,112629069681
1.0,112629165002
1.0,112629165084
1.0,112629165804
1.0,112629165887
1.0,112629169602
1.0,112629265205
1.0,112629265502
1.0,112629369600
1.0,112629369602
1.0,112629369604
1.0,112629465082
1.0,112629465288
1.0,112629465585
1.0,112629465808
1.0,112629469383
1.0,112629565983
1.0,112629665004
1.0,112629665808
1.0,112629669687
1.0,112629765880
1.0,112629769381
1.0,112629769689
1.0,112629865406
1.0,112629865805
1.0,112629865904
1.0,112629965804
1.0,112629969604
1.0,112630065989
1.0,112630069184
1.0,112630069301
1.0,112630069606
1.0,112630165186
1.0,112630165380
1.0,112630165684
1.0,112630165685
1.0,112630165687
1.0,112630169189
1.0,112630265100
1.0,112630265582
1.0,112630265684
1.0,112630265908
1.0,112630283482
1.0,112630283803
1.0,112630369607
1.0,112630465204
1.0,112630465789
1.0,112630465887
1.0,112630465889
1.0,112630469183
1.0,112630469305
1.0,112630480006
1.0,112630483286
1.0,112630665782
1.0,112630765009
1.0,112630769680
1.0,112630800202
1.0,112630800507
1.0,112630802609
1.0,112630802700
1.0,112630803709
1.0,112630803783
1.0,112630865006
1.0,112630865089
1.0,112630865204
1.0,112630865307
1.0,112630865501
1.0,112630865506
1.0,112630865587
1.0,112630865680
1.0,112630865682
1.0,112630865687
1.0,112630865708
1.0,112630865783
1.0,112630865889
1.0,112630865902
1.0,112630869607
1.0,112630869682
1.0,112630880000
1.0,112630880108
1.0,112630880404
1.0,112630880609
1.0,112630880701
1.0,112630880703
1.0,112630880789
1.0,112630880803
1.0,112630880906
1.0,112630881083
1.0,112630881380
1.0,112630881401
1.0,112630881405
1.0,112630881786
1.0,112630882300
1.0,112630882800
1.0,112630883080
1.0,112630883107
1.0,112630883187
1.0,112630883401
1.0,112630883500
1.0,112630883501
1.0,112630883582
1.0,112630883703
1.0,112630883785
1.0,112630883906
1.0,112630884788
1.0,112630884901
1.0,112630886086
1.0,112630886103
1.0,112630886204
1.0,112630886206
1.0,112630886409
1.0,112630886786
1.0,112630887089
1.0,112630887409
1.0,112630887802
1.0,112630887886
1.0,112630888909
1.0,112630889401
1.0,112630889508
1.0,112630889801
1.0,112630969384
1.0,112630969607
1.0,112631269381
1.0,112631665586
1.0,112631965204
1.0,112631969382
1.0,112631969689
1.0,112632065500
1.0,112632065508
1.0,112632265088
1.0,112632369685
1.0,112632465005
1.0,112632565200
1.0,112632565208
1.0,112632669381
1.0,112632765582
1.0,112632765586
1.0,112633065001
1.0,112633065203
1.0,112633065289
1.0,112633065909
1.0,112633165483
1.0,112633265402
1.0,112633265503
1.0,112633565205
1.0,112633669304
1.0,112633669604
1.0,112633765980
1.0,112633765982
1.0,112633865083
1.0,112633969604
1.0,112635069686
1.0,112635069688
1.0,112635169608
1.0,112635365004
1.0,112636369301
1.0,112636369388
1.0,112636665009
1.0,112636765000
1.0,112636869300
1.0,112637065089
1.0,112637065504
1.0,112637065906
1.0,112637069305
1.0,112637069380
1.0,112637365602
1.0,112637365803
1.0,112637365881
1.0,112637369302
1.0,112637465506
1.0,112637465902
1.0,112637469606
1.0,112637469607
1.0,112637565282
1.0,112637565303
1.0,112637565804
1.0,112637565806
1.0,112637565885
1.0,112637565900
1.0,112637569302
1.0,112637583402
1.0,112637583403
1.0,112637665482
1.0,112637869602
1.0,112638165501
1.0,112638165503
1.0,112638165506
1.0,112638169309
1.0,112638169385
1.0,112638269609
1.0,112638365408
1.0,112638365501
1.0,112638669306
1.0,112638769302
1.0,112638969300
1.0,112638969305
1.0,112660065086
1.0,112660065586
1.0,112660365082
1.0,112660365486
1.0,112660365880
1.0,112660369301
1.0,112660369684
1.0,112660465280
1.0,112660465585
1.0,112660569304
1.0,112660569606
1.0,112660665480
1.0,112660765504
1.0,112660765507
1.0,112660765585
1.0,112660769186
1.0,112660769303
1.0,112660965285
1.0,112660965504
1.0,112661065085
1.0,112661065201
1.0,112661065486
1.0,112661065506
1.0,112661065584
1.0,112661165502
1.0,112661165582
1.0,112661183687
1.0,112661265206
1.0,112661265287
1.0,112661265881
1.0,112661269602
1.0,112661365702
1.0,112661465801
1.0,112661469180
1.0,112661565484
1.0,112661565485
1.0,112661583089
1.0,112661583600
1.0,112661665202
1.0,112661665288
1.0,112661665486
1.0,112661665506
1.0,112661665587
1.0,112661669681
1.0,112661765384
1.0,112661765604
1.0,112661780703
1.0,112661782107
1.0,112661783606
1.0,112661783803
1.0,112661787587
1.0,112661869189
1.0,112661869684
1.0,112661965085
1.0,112661965782
1.0,112661965789
1.0,112661965981
1.0,112662065203
1.0,112662169680
1.0,112662269689
1.0,112662365480
1.0,112662365584
1.0,112662469305
1.0,112662565403
1.0,112662569186
1.0,112662765206
1.0,112662765507
1.0,112662865006
1.0,112662865482
1.0,112662869602
1.0,112662965503
1.0,112662969682
1.0,112663065208
1.0,112663183486
1.0,112663183581
1.0,112663183805
1.0,112663265200
1.0,112663265400
1.0,112663265589
1.0,112663265803
1.0,112663265804
1.0,112663265886
1.0,112663265900
1.0,112663269380
1.0,112663365404
1.0,112663365489
1.0,112663365985
1.0,112663369382
1.0,112663465887
1.0,112663565909
1.0,112663680102
1.0,112663765006
1.0,112663765507
1.0,112663769301
1.0,112663869181
1.0,112663965206
1.0,112663965283
1.0,112663965504
1.0,112663965789
1.0,112663965809
1.0,112664065806
1.0,112664165088
1.0,112664165506
1.0,112664165800
1.0,112664265887
1.0,112664365204
1.0,112664465081
1.0,112664665081
1.0,112664865507
1.0,112664865589
1.0,112664965201
1.0,112664969606
1.0,112665065286
1.0,112665065482
1.0,112665065802
1.0,112665069184
1.0,112665269180
1.0,112665269684
1.0,112665365405
1.0,112665365488
1.0,112665469609
1.0,112665565000
1.0,112665569301
1.0,112665665488
1.0,112665665800
1.0,112665865007
1.0,112665865282
1.0,112665965504
1.0,112667065080
1.0,112667065202
1.0,112667065502
1.0,112667065882
1.0,112667065904
1.0,112667069601
1.0,112667069680
1.0,112667169306
1.0,112667265009
1.0,112667369387
1.0,112667369687
1.0,112667565287
1.0,112667565403
1.0,112667569684
1.0,112667569687
1.0,112667665587
1.0,112667669187
1.0,112667765201
1.0,112667765805
1.0,112667769381
1.0,112667769389
1.0,112667769600
1.0,112667865205
1.0,112667865806
1.0,112667869686
1.0,112667965282
1.0,112667969385
1.0,112668065586
1.0,112668065704
1.0,112668065983
1.0,112668069607
1.0,112668165309
1.0,112668165488
1.0,112668165608
1.0,112668165781
1.0,112668265009
1.0,112668265089
1.0,112668265501
1.0,112668269382
1.0,112668283900
1.0,112668465589
1.0,112668465904
1.0,112668665087
1.0,112668665185
1.0,112668665481
1.0,112668665505
1.0,112668665887
1.0,112668683086
1.0,112668683484
1.0,112668765304
1.0,112668765604
1.0,112668765881
1.0,112668765982
1.0,112668769609
1.0,112668865083
1.0,112668865402
1.0,112668865808
1.0,112668965984
1.0,112668969180
1.0,112668983086
1.0,112669065905
1.0,112669265482
1.0,112669265506
1.0,112669465488
1.0,112669565406
1.0,112669565484
1.0,112669569187
1.0,112669765484
1.0,112669769303
1.0,112669865501
1.0,112669965807
1.0,112968069600
1.0,112968965085
1.0,114110080237
1.0,114110180037
1.0,114110282938
1.0,114110480331
1.0,114110580331
1.0,114110980037
1.0,114111082733
1.0,114111180838
1.0,114111182131
1.0,114111182736
1.0,114111282739
1.0,114111580337
1.0,114111782134
1.0,114111982738
1.0,114111982937
1.0,114112082732
1.0,114112180035
1.0,114112480037
1.0,114113280339
1.0,114113380039
1.0,114113580336
1.0,114113582135
1.0,114113780031
1.0,114113880232
1.0,114113882739
1.0,114114182938
1.0,114114280333
1.0,114114482931
1.0,114114580035
