userid,Type1_num_by_day,Type2_num_by_day,Type3_num_by_day,Type4_num_by_day,Type5_num_by_day,Type6_num_by_day,Type7_num_by_day,Type8_num_by_day,Type9_num_by_day,days
110100016726,1.0,0.5,0.0,0.0,2.0,1.5,1.0,0.0,0.0,2
110100016828,1.38,0.75,0.38,0.5,2.38,0.75,0.25,0.0,0.0,8
110100016928,3.0,1.0,28.0,14.0,18.0,7.0,1.0,0.0,0.0,1
110100018268,1.0,0.0,0.0,0.0,2.0,0.67,0.33,0.0,0.0,3
110100018468,1.5,0.83,0.0,0.5,2.83,0.83,0.33,0.33,0.33,6
110100018567,1.0,1.0,0.0,2.67,2.0,1.67,0.33,0.0,0.0,3
110100018764,1.1,0.0,0.4,0.0,0.2,0.3,0.1,0.1,0.1,10
110100033067,2.0,1.75,28.75,4.0,14.5,11.0,0.75,0.25,0.25,4
110100033863,1.12,0.12,1.0,0.0,0.62,0.5,0.12,0.0,0.0,8
110100035569,1.17,0.83,0.33,0.0,0.83,0.33,0.17,0.0,0.0,6
110100035669,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2
110100071228,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
110100073229,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
110100073827,1.0,0.67,0.33,0.67,1.33,0.67,0.67,0.0,0.0,3
110100116024,0.67,1.67,0.33,0.67,2.67,1.0,0.33,0.0,0.0,3
110100116027,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1
110100116423,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1
110100116425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
110100116429,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1
110100116920,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1
110100118262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
110100118265,1.7,1.17,4.48,1.3,2.0,0.3,0.09,0.0,0.0,23
110100118669,3.0,0.44,0.56,0.33,2.56,1.78,0.33,0.33,0.33,9
110100133065,1.0,1.5,0.5,0.0,3.5,1.5,0.5,0.5,0.5,2
110100135162,2.4,0.2,0.0,4.4,6.2,1.2,0.6,0.4,0.2,5
110100135163,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2
110100135560,1.5,0.0,0.5,0.0,4.0,3.0,1.0,0.0,0.0,2
110100135562,1.5,1.0,0.0,0.5,7.0,3.5,1.0,0.0,0.0,2
110100135764,1.0,0.0,0.25,0.0,2.25,0.75,0.25,0.0,0.0,4
110100135767,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1
110100171021,1.2,0.8,6.8,0.0,6.4,1.6,0.6,1.0,0.4,5
110100171526,1.44,0.11,0.11,0.11,2.0,0.33,0.11,0.0,0.0,9
110100173725,1.67,1.11,0.33,0.0,1.67,0.89,0.22,0.11,0.11,9
110100214160,1.0,0.0,1.0,0.0,3.5,1.0,0.5,0.0,0.0,2
110100214261,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100214263,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
110100214268,1.0,0.0,3.0,0.0,6.0,3.0,2.0,0.0,0.0,1
110100214961,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
110100216329,1.0,1.0,4.69,0.54,3.15,0.85,0.23,0.23,0.31,13
110100218568,1.09,0.36,8.0,0.45,3.55,1.0,0.27,0.09,0.09,11
110100218569,1.0,0.5,1.0,1.75,1.0,0.25,0.25,0.5,0.25,4
110100218662,3.89,0.22,0.11,0.44,1.0,0.11,0.11,0.67,0.44,9
110100218869,2.0,3.0,12.0,1.0,9.0,4.0,1.0,0.0,0.0,1
110100218963,1.0,0.0,3.25,1.5,1.75,0.0,0.25,0.0,0.0,4
110100233064,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1
110100233069,1.0,0.0,0.5,0.5,4.0,2.5,0.0,0.0,0.0,2
110100235564,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,2
110100273222,1.25,0.0,0.0,1.5,0.5,0.5,0.25,0.0,0.0,4
110100273229,2.4,2.1,2.4,3.8,4.4,2.8,0.7,0.2,0.2,10
110100273426,0.8,0.0,2.0,1.2,1.8,1.2,0.2,0.0,0.0,5
110100273825,2.0,0.0,0.75,0.0,2.25,1.5,0.5,0.25,0.25,4
110100316225,1.3,0.4,0.0,1.1,2.4,1.1,0.1,0.0,0.0,10
110100316421,1.0,0.0,3.67,0.0,2.33,1.0,1.0,0.0,0.0,3
110100316423,1.5,0.0,0.0,0.0,1.5,0.75,0.0,0.0,0.0,4
110100316824,1.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,2
110100316920,1.14,0.14,1.21,1.14,1.14,0.14,0.07,0.0,0.0,14
110100318867,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
110100333066,1.56,0.11,1.22,0.0,1.11,0.44,0.33,0.22,0.22,9
110100333868,1.67,1.33,1.33,1.67,3.0,1.67,0.67,0.67,0.67,3
110100335060,0.5,0.0,0.0,0.0,5.0,1.5,0.5,0.0,0.0,2
110100335161,1.88,0.5,0.38,0.25,2.38,1.62,0.38,1.0,0.38,8
110100335662,1.0,0.0,17.0,5.0,13.0,5.0,1.0,0.0,0.0,1
110100335665,4.75,0.08,0.08,0.58,3.08,1.58,0.33,0.0,0.08,12
110100335769,3.5,0.0,8.0,0.0,10.0,2.5,0.5,0.0,0.0,2
110100371225,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1
110100373124,1.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1
110100373323,1.5,1.5,1.75,0.0,1.75,1.0,0.25,0.0,0.0,4
110100373324,2.0,3.0,18.0,2.0,21.0,7.0,0.0,0.0,0.0,1
110100373526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
110100412420,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
110100416123,1.75,0.25,0.38,2.25,0.75,0.38,0.12,0.0,0.0,8
110100416221,1.75,0.5,0.0,0.0,2.0,1.5,0.0,0.0,0.0,4
110100416425,1.33,0.0,0.0,0.0,1.67,1.33,0.0,0.33,0.33,3
110100418165,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1
110100418369,1.25,0.0,0.17,0.0,1.33,0.5,0.17,0.17,0.08,12
110100433869,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100435160,1.0,0.0,0.0,0.0,1.0,2.33,0.33,0.0,0.0,3
110100435463,1.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,2
110100435467,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
110100435869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
110100471025,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
110100471223,1.0,1.33,6.0,1.33,4.33,7.0,0.33,0.0,0.0,3
110100471225,1.57,0.29,0.0,0.86,2.86,1.0,0.14,0.0,0.0,7
110100473027,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
110100473524,9.83,1.83,14.83,0.17,1.5,0.83,0.5,0.33,0.33,6
110100473723,1.5,0.5,1.5,3.5,8.5,3.5,0.5,0.0,0.0,2
110100473728,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
110100512322,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100512326,2.0,0.0,0.0,0.0,1.5,0.5,0.25,0.0,0.0,4
110100512625,1.5,0.0,0.5,0.0,1.0,1.25,0.5,0.25,0.25,4
110100512728,1.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,2
110100514160,2.0,4.0,8.0,13.0,16.0,0.0,1.0,0.0,0.0,1
110100514164,2.33,0.67,1.33,2.83,3.17,1.17,0.33,0.17,0.17,6
110100514166,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100514169,1.5,0.5,0.0,0.0,3.5,2.5,1.0,0.0,0.0,2
110100516026,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,2
110100516222,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100516323,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,1
110100516524,1.4,0.2,0.0,0.0,2.3,0.8,0.2,0.1,0.1,10
110100516727,2.0,2.0,0.0,0.0,2.5,2.5,0.5,0.0,0.0,2
110100516923,1.0,2.0,2.5,2.0,3.0,1.0,0.0,0.0,0.0,2
110100516927,1.33,1.17,3.0,0.67,3.83,2.0,0.33,0.17,0.17,6
110100518068,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100518264,2.86,0.0,0.29,0.0,1.29,0.71,0.29,0.14,0.14,7
110100518265,1.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,1
110100518665,2.0,0.17,0.5,0.33,1.67,0.83,0.33,0.17,0.17,6
110100533768,2.33,0.33,0.33,2.0,1.0,0.67,0.67,0.0,0.0,3
110100535060,2.5,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,2
110100535669,1.67,0.0,0.0,0.0,1.56,0.78,0.44,0.33,0.33,9
110100535765,1.4,0.4,0.2,0.0,0.6,0.2,0.2,0.0,0.0,5
110100535968,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1
110100571024,0.75,0.0,0.0,0.0,1.5,1.25,0.0,0.0,0.0,4
110100571025,1.0,1.0,2.0,2.0,8.0,3.0,1.0,0.0,0.0,1
110100573022,0.5,0.0,0.0,0.5,5.0,2.0,0.5,0.0,0.0,2
110100573428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
110100573527,2.25,0.75,0.25,0.0,0.75,0.5,0.5,0.25,0.25,4
110100612321,1.25,0.0,0.25,3.0,2.25,2.0,0.25,0.0,0.0,4
110100612826,1.33,1.33,0.0,0.0,1.67,1.33,0.67,0.0,0.0,3
110100614162,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100614260,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1
110100614366,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,1
110100614963,1.67,0.67,0.0,0.33,2.67,3.0,0.33,0.0,0.0,3
110100616528,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1
110100618264,0.67,0.33,0.0,0.0,3.0,2.0,1.33,0.0,0.0,3
110100618563,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1
110100618567,1.0,0.0,1.67,0.0,2.33,2.33,1.33,0.0,0.0,3
110100618863,1.25,0.38,0.25,0.12,1.0,0.5,0.25,0.12,0.12,8
110100618866,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
110100633765,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
110100633862,1.5,0.17,53.17,0.33,3.0,1.83,0.5,1.0,1.0,6
110100635169,1.5,3.0,2.0,5.0,3.5,1.0,0.0,0.0,0.0,2
110100635261,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1
110100635661,1.2,0.0,0.0,0.0,0.8,1.0,0.4,0.4,0.4,5
110100635662,1.44,0.22,0.44,0.0,1.67,0.56,0.11,0.11,0.0,9
110100635766,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
110100673722,1.33,1.0,0.0,0.0,1.67,0.67,0.17,0.0,0.0,6
110100712426,1.33,0.67,0.0,0.0,2.67,0.67,0.33,0.0,0.0,3
110100712727,2.67,0.0,0.89,0.0,2.67,1.0,0.78,0.67,0.56,9
110100712925,1.0,2.0,0.0,1.0,2.5,1.5,0.5,0.0,0.0,2
110100716423,1.0,0.0,0.0,0.0,1.5,1.0,0.5,0.0,0.0,2
110100718167,1.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,2
110100718261,1.0,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.0,3
110100718463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
110100733761,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1
110100733863,1.0,0.33,7.0,0.67,1.67,0.67,0.33,0.0,0.0,3
110100735067,1.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2
110100735363,1.0,0.33,0.0,0.0,2.0,0.5,0.17,0.0,0.0,6
110100735566,2.67,1.0,0.33,0.33,1.67,1.0,0.67,0.33,0.33,3
110100735568,3.25,0.25,0.88,0.0,3.12,3.25,0.12,0.12,0.0,8
110100773026,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2
110100773229,2.0,0.2,0.2,0.0,2.0,1.0,0.4,0.2,0.2,5
110100773324,1.0,0.33,0.0,0.0,2.33,0.33,0.33,0.0,0.0,3
110100816124,1.5,0.75,0.0,0.0,1.5,0.75,0.5,0.0,0.0,4
110100816221,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1
110100816329,1.0,0.5,0.5,0.0,4.0,1.5,0.25,0.0,0.0,4
110100816527,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
110100816923,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,1
110100818061,1.5,0.0,0.0,0.0,2.0,1.75,0.25,0.25,0.25,4
110100818564,1.5,2.5,0.5,6.5,5.0,1.75,0.5,0.5,0.5,4
110100818565,1.83,0.67,5.33,0.0,1.67,1.33,0.67,0.33,0.33,6
110100818662,5.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1
110100818965,1.14,0.0,0.0,0.0,1.0,0.43,0.29,0.14,0.14,7
110100833064,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
110100833863,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
110100833868,1.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,1
110100835563,1.75,0.25,0.0,0.0,2.0,0.75,0.25,0.25,0.25,4
110100835863,3.0,0.0,0.0,0.0,1.8,3.2,0.8,0.4,0.4,5
110100871523,1.83,3.33,7.33,5.33,2.5,1.17,0.17,0.0,0.0,6
110100873726,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1
110100873822,1.25,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,4
110100873924,1.14,0.14,0.0,0.0,1.29,0.86,0.14,0.0,0.0,7
110100873925,1.33,0.67,0.0,0.67,2.0,0.67,0.33,0.0,0.0,3
110100873926,1.67,1.0,0.67,0.0,3.0,1.33,0.67,0.0,0.0,3
110100916925,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110100933064,1.38,0.38,0.38,0.0,1.62,0.88,0.25,0.0,0.0,8
110100933861,1.86,0.0,0.0,0.0,2.57,0.29,0.0,0.0,0.0,7
110100935065,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110100935160,1.0,1.0,21.0,2.0,17.0,2.0,1.0,0.0,0.0,1
110100935361,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100935364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
110100935462,1.6,0.0,0.4,0.0,3.0,1.8,0.8,0.2,0.2,5
110100935665,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1
110100935666,1.0,0.0,0.0,0.0,1.5,1.0,0.5,0.0,0.0,2
110100935964,1.5,0.0,0.0,0.0,3.5,1.5,0.0,0.0,0.0,2
110100935966,1.0,0.0,0.4,0.2,1.0,0.6,0.2,0.0,0.0,5
110100971224,4.67,1.33,5.67,11.0,4.67,1.33,0.67,0.33,0.33,3
110100971227,1.0,1.0,1.0,1.0,2.0,4.0,0.5,0.0,0.0,2
110100973127,1.0,3.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,2
110100973223,0.5,0.0,0.0,0.0,1.5,2.5,0.5,0.0,0.0,2
110100973325,1.0,0.33,0.0,0.0,4.33,1.67,0.33,0.0,0.0,3
110100973623,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
110100973626,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
110100973722,1.8,3.0,2.0,0.4,0.6,0.6,0.2,0.0,0.0,5
110101012126,1.6,0.0,0.0,0.0,2.0,0.6,0.0,0.0,0.0,5
110101012127,3.6,0.6,0.6,0.2,7.4,4.8,0.2,0.0,0.0,5
110101012326,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3
110101012724,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1
110101012725,1.25,0.0,0.0,0.0,3.5,3.25,0.0,0.25,0.25,4
110101012729,2.0,0.0,0.0,0.0,1.5,0.25,0.25,0.0,0.0,4
110101014163,1.83,0.33,0.17,0.0,1.5,1.33,0.0,0.0,0.0,6
110101014169,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
110101014964,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
110101016424,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,4
110101016425,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110101016528,1.46,0.0,0.0,0.0,0.31,0.31,0.08,0.08,0.08,13
110101016824,1.73,0.0,0.4,0.07,7.07,1.07,0.07,0.07,0.0,15
110101016826,2.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1
110101018068,3.0,0.0,0.5,0.0,1.5,2.5,0.5,0.0,0.0,2
110101018166,1.0,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.0,3
110101018266,0.5,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,2
110101018269,3.0,0.0,0.0,0.0,2.0,0.67,0.0,0.33,0.33,3
110101018565,1.83,0.17,0.17,0.0,2.83,1.33,0.33,0.33,0.33,6
110101018666,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
110101018760,1.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,5
110101018762,1.33,0.0,0.0,0.0,1.67,1.33,0.0,0.0,0.0,3
110101018767,1.25,0.0,0.0,0.0,1.5,0.5,0.0,0.25,0.25,4
110101018861,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2
110101018862,2.14,0.0,0.0,0.0,4.14,0.43,0.0,0.14,0.14,7
110101018966,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2
110101035168,1.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,4
110101035260,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110101035367,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
110101071022,1.5,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,2
110101071523,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110101073020,1.62,0.0,0.0,0.0,4.12,1.88,0.0,0.12,0.12,8
110101073023,1.0,0.0,0.0,0.0,2.0,0.25,0.25,0.0,0.0,4
110101073129,1.5,0.0,0.0,0.0,1.75,0.5,0.0,0.25,0.25,4
110101073221,1.25,0.5,0.0,0.0,2.25,0.5,0.0,0.0,0.0,8
110101073325,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1
110101073528,1.0,0.17,0.0,0.0,0.83,0.5,0.17,0.17,0.17,6
110101073823,1.88,0.88,1.59,0.12,2.29,0.35,0.12,0.0,0.0,17
110101073825,3.14,0.0,0.0,0.0,3.86,0.71,0.0,0.0,0.0,7
110101073925,1.0,1.56,0.89,0.56,2.78,1.44,0.0,0.0,0.0,9
110101112421,1.25,0.0,0.0,0.0,3.0,0.75,0.0,0.0,0.0,4
110101112526,1.14,0.0,0.0,0.0,1.29,0.57,0.0,0.0,0.0,7
110101112925,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1
110101114263,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2
110101114268,1.14,0.0,0.0,1.0,1.57,1.43,0.29,0.0,0.0,7
110101114362,1.67,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6
110101114365,2.11,0.11,0.56,0.0,2.22,1.44,0.33,0.33,0.33,9
110101114961,4.0,0.0,0.0,0.0,6.5,3.5,0.0,0.0,0.0,2
110101116023,1.5,1.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,2
110101116426,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1
110101116626,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
110101118364,1.43,0.14,0.0,0.0,2.43,1.14,0.0,0.0,0.0,7
110101118462,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2
110101118767,2.33,0.0,0.11,0.0,1.56,0.44,0.11,0.33,0.33,9
110101118860,1.93,0.13,0.73,0.07,0.8,0.4,0.33,0.4,0.27,15
110101133862,1.6,0.0,0.0,0.0,1.8,1.2,0.2,0.0,0.0,5
110101133863,1.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
110101135167,1.2,0.0,0.0,0.0,6.2,3.0,0.0,0.0,0.0,5
110101135461,2.0,0.0,0.25,0.0,0.58,0.17,0.25,0.0,0.0,12
110101135660,1.0,0.0,0.0,0.0,1.5,2.0,0.25,0.0,0.0,4
110101135762,1.45,0.25,0.0,0.8,1.65,1.15,0.15,0.0,0.0,20
110101135862,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
110101135965,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
110101173027,1.33,0.0,0.0,0.0,1.67,1.67,0.33,0.0,0.0,3
110101173122,1.8,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,5
110101173321,1.33,0.33,0.0,0.0,0.83,0.67,0.0,0.17,0.17,6
110101173324,1.17,0.0,0.0,0.0,2.0,1.13,0.17,0.09,0.09,23
110101173327,1.0,0.0,0.0,0.0,5.0,1.5,1.0,0.0,0.0,2
110101173728,1.56,0.0,0.0,0.0,1.56,0.33,0.11,0.44,0.33,9
110101173822,1.25,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,4
110101210025,1.33,0.0,0.0,0.0,1.8,1.47,0.2,0.07,0.07,15
110101210169,2.27,0.04,0.46,0.0,2.35,1.62,0.08,0.04,0.04,26
110101210260,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110101210262,3.5,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2
110101210461,2.39,0.0,0.78,0.0,1.44,0.44,0.17,0.17,0.17,18
110101210462,1.0,0.0,0.0,0.0,1.0,1.25,0.0,0.0,0.0,4
110101210469,1.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,4
110101210620,1.0,0.0,0.0,0.0,1.67,1.0,0.0,0.0,0.0,3
110101210621,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1
110101210722,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,2
110101210926,1.25,0.0,0.0,0.0,1.5,1.25,0.0,0.0,0.0,4
110101210967,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110101212129,2.0,0.1,0.0,0.28,4.2,1.8,0.0,0.0,0.05,40
110101212165,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1
110101212225,2.33,1.33,0.0,1.0,2.33,1.0,0.17,0.0,0.0,6
110101212324,2.17,0.0,0.0,0.0,1.33,1.17,0.0,0.0,0.0,6
110101212327,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1
110101212364,1.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,2
110101212423,7.0,0.0,0.0,0.0,28.0,6.0,0.0,0.0,0.0,1
110101212462,1.17,0.33,0.17,0.17,2.17,0.67,0.17,0.0,0.0,6
110101212561,1.56,0.0,0.0,0.0,1.56,0.11,0.11,0.0,0.0,9
110101212568,1.5,0.0,1.33,0.0,1.0,0.67,0.17,0.17,0.17,6
110101212760,2.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,4
110101212820,1.28,0.17,0.0,0.17,1.44,0.67,0.06,0.11,0.11,18
110101212921,1.47,0.11,0.0,0.0,1.16,1.05,0.0,0.0,0.0,19
110101212927,1.43,0.0,0.03,0.0,2.51,0.46,0.06,0.03,0.03,35
110101212928,1.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,2
110101212961,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
110101214060,1.0,0.0,0.0,0.0,1.33,0.67,0.0,0.0,0.0,3
110101214464,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1
110101214466,1.44,0.0,0.0,0.0,1.78,0.67,0.0,0.22,0.22,9
110101214769,1.45,0.55,0.0,0.09,2.55,1.64,0.09,0.0,0.0,11
110101214861,1.47,0.05,0.0,0.0,0.16,0.11,0.05,0.42,0.37,19
110101215320,1.3,0.0,0.0,0.0,2.7,0.3,0.1,0.0,0.0,10
110101216027,1.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,2
110101216163,1.6,0.4,0.4,0.0,2.6,1.6,0.4,0.2,0.2,5
110101216425,1.29,0.0,0.0,0.0,1.86,1.14,0.0,0.0,0.0,7
110101216521,1.0,0.2,0.0,0.0,2.6,0.2,0.2,0.0,0.0,5
110101216522,4.33,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,3
110101216524,2.67,0.0,0.0,0.0,2.0,0.67,0.0,0.67,0.0,3
110101216529,6.5,0.0,0.0,0.0,9.0,2.5,0.0,0.0,0.0,2
110101216628,2.14,0.07,0.18,0.0,1.43,0.54,0.11,0.11,0.14,28
110101217229,1.3,0.0,0.1,0.0,1.9,0.2,0.0,0.3,0.3,10
110101217422,1.14,0.0,0.0,0.0,2.0,1.86,0.0,0.14,0.14,7
110101217621,3.92,0.0,0.0,0.0,2.52,0.68,0.16,0.12,0.12,25
110101217825,1.8,0.0,0.0,0.0,4.6,0.6,0.0,0.0,0.0,5
110101218660,1.25,0.0,0.0,2.25,2.75,1.0,0.0,0.0,0.0,4
110101218664,3.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,1
110101218668,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,1
110101218766,1.89,0.0,0.0,0.0,1.89,1.0,0.11,0.0,0.0,9
110101218863,1.6,0.0,0.0,0.0,4.4,3.0,0.0,0.0,0.0,5
110101233068,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
110101235060,2.17,0.17,1.33,0.0,2.0,1.0,0.0,0.0,0.0,6
110101235165,1.88,0.0,0.0,0.0,2.06,0.88,0.12,0.06,0.06,17
110101235269,1.33,0.0,0.0,0.0,3.0,2.67,0.0,0.0,0.0,3
110101235363,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2
110101235662,1.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,3
110101235761,1.55,0.15,0.0,0.0,1.6,0.6,0.0,0.1,0.1,20
110101235962,0.67,0.0,0.0,0.0,1.67,0.33,0.0,0.0,0.0,3
110101235965,1.33,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6
