userid,order_day_mean,day_after_lastorder
110147316324,16.0,107
110147371228,38.5,13
110147371525,1.0,0
110147373428,5.67,2
110147373526,7.0,8
110147412329,1.0,8
110147412620,18.0,11
110147416728,104.0,2
110147512322,3.0,98
110147512426,1.0,1
110147512428,59.0,0
110147512829,5.0,37
110147512921,1.5,14
110147516527,42.33,13
110147516529,1.0,2
110147516625,19.0,1
110147516627,17.0,10
110147571229,1.0,0
110147573122,8.0,0
110147573321,32.0,9
110147573421,1.0,2
110147573927,98.0,7
110147610327,69.0,96
110147612424,16.8,1
110147612529,21.0,141
110147612820,32.5,0
110147616025,28.0,36
110147673028,2.0,9
110147673726,91.0,9
110147716325,7.0,0
110147771529,1.0,0
110147773929,128.0,0
110147812324,4.0,0
110147812327,1.0,37
110147812328,2.5,1
110147816022,30.0,0
110147816223,18.0,0
110147816625,111.0,0
110147873928,37.5,3
110147912823,47.0,5
110147916427,13.0,0
110148073826,17.0,3
110148173524,1.0,0
110148173629,21.0,74
110148173924,24.0,0
110148216125,70.0,0
110148271027,61.0,4
110148273022,1.0,7
110148371024,23.0,1
110148371224,2.0,0
110148373227,6.0,38
110148373825,1.0,10
110148473220,4.0,2
110148473626,36.0,153
110148573628,48.67,1
110148616322,33.0,0
110148673123,24.0,1
110148673522,2.0,0
110148673727,2.0,0
110148773529,26.0,40
110148871021,8.0,0
110148873026,30.0,11
110148873621,3.0,20
110148973326,1.0,3
110148973826,37.0,0
110149071025,2.0,56
110149071527,2.0,1
110149171222,19.0,33
110149273325,85.0,0
110149671522,136.0,0
110149671528,38.25,0
110149771227,23.5,135
110149773328,2.0,10
110149971528,1.0,7
110160033063,30.0,1
110160235460,19.67,0
110160235469,229.0,0
110160335469,57.0,1
110160435266,123.0,5
110160533068,44.33,53
110160635260,2.0,1
110160635267,5.0,155
110160733064,3.0,4
110160733869,94.0,49
110160735466,3.5,155
110160833861,25.5,84
110160833863,1.0,0
110160835869,4.0,6
110160935466,90.0,13
110162035967,69.0,0
110162133766,1.5,0
110162135261,4.0,246
110162135366,1.0,163
110162135462,103.0,32
110162333763,21.0,160
110162335164,1.67,0
110162433861,13.0,152
110162435161,5.0,0
110162435268,12.0,0
110162635460,11.0,1
110162835263,5.5,1
110162933766,1.0,10
110164118363,274.0,8
110164118966,5.0,0
110164135762,64.0,0
110164233762,9.0,0
110164435861,37.5,1
110164435868,57.0,1
110164533866,2.0,34
110164535462,1.0,3
110164535561,53.0,116
110164635968,209.0,8
110164833063,88.0,0
110165033762,53.33,0
110165033860,84.0,22
110165233869,1.0,1
110165333061,4.0,6
110165333865,35.0,10
110165635463,20.8,4
110165635469,1.0,0
110165635569,9.0,0
110165733868,3.0,0
110165735968,1.0,20
110165735969,8.0,120
110165933069,42.0,0
110166033862,5.0,0
110166135467,22.0,17
110166335468,3.0,264
110166633768,1.0,1
110166633863,172.0,8
110166635160,12.0,0
110166635464,1.0,2
110166835569,10.0,1
110166933865,3.0,41
110166935465,85.0,2
110167035166,132.0,0
110167035360,32.67,80
110167035768,5.8,0
110167118169,46.75,34
110167135464,20.0,0
110167235362,1.0,43
110167335168,58.0,22
110167435261,11.17,0
110167535262,300.0,3
110167535864,124.5,0
110167633067,19.0,206
110167633862,17.0,1
110167735160,33.25,4
110167933061,62.0,0
110167935267,8.0,7
110168135466,166.0,5
110168318268,132.0,22
110168318567,2.0,278
110168335161,221.0,0
110168335268,196.0,0
110168335466,1.0,5
110168335563,100.0,2
110168418162,1.0,0
110168433763,41.0,1
110168435560,3.67,5
110168435566,212.0,19
110168535461,153.5,0
110168535862,1.0,9
110168735364,46.0,2
110168735462,53.33,1
110168835567,6.0,111
110168933065,1.67,1
110168935267,100.0,10
110168935360,36.0,0
110168935668,2.0,3
110169035061,1.0,1
110169035461,1.0,1
110169035868,1.0,8
110169133867,7.0,0
110169233060,53.0,4
110169235560,12.0,15
110169235868,26.2,28
110169433063,18.0,121
110169433869,1.0,0
110169435268,7.25,1
110169435661,10.0,1
110169435869,3.0,4
110169535466,8.0,8
110169535561,4.0,0
110169535565,18.0,5
110169633064,1.0,0
110169633069,221.0,0
110169633761,11.0,3
110169635266,56.5,4
110169733067,84.0,0
110169733860,5.0,0
110169735369,1.0,7
110169835660,1.0,19
110169935366,1.0,120
110169935461,21.57,0
110171018260,41.0,11
110171035462,1.0,0
110171135167,10.0,0
110171235166,27.0,0
110171635066,3.0,0
110171635068,17.5,11
110171635765,2.0,1
110171835161,6.0,0
110171835360,1.0,1
110171935164,4.0,0
110171935261,1.0,1
110173035060,2.0,4
110173118268,1.0,3
110173133867,1.0,1
110173135365,2.0,1
110173218467,6.0,0
110173235969,1.0,0
110173318960,1.0,1
110173435263,5.0,11
110173535767,18.0,0
110173633068,1.0,0
110173733762,37.0,1
110173735067,1.0,0
110173735169,4.0,5
110173735467,4.0,0
110174033066,2.5,0
110174035262,13.0,0
110174133069,2.0,12
110174133865,29.0,0
110174135160,3.0,0
110174235963,8.0,0
110174333760,1.0,0
110174335467,18.0,0
110174335469,3.0,0
110174335665,1.0,5
110174433068,1.0,0
110174535366,1.0,0
110174833861,1.0,3
110174833864,26.0,0
110174935768,1.0,0
110177035265,1.0,9
110177135061,1.0,0
110177135765,11.0,8
110177235566,4.8,3
110177335360,2.5,0
110177335963,8.0,1
110177433764,1.0,0
110177433861,1.0,1
110177533764,1.0,0
110177635664,1.0,6
110177835864,8.0,4
110178033067,1.0,7
110178035066,2.0,0
110178035869,1.0,0
110178135668,1.0,1
110178633768,1.0,0
110178718161,1.0,0
110178718864,2.0,1
110178735862,1.0,2
110178833064,1.0,0
110178835361,1.0,0
110178835868,1.0,8
110179635461,2.0,0
110179635467,1.0,0
110179835969,2.0,0
110179935267,1.0,0
110180071022,96.5,1
110180073424,209.0,10
110180171521,93.5,81
110180271224,85.0,6
110180273321,1.0,43
110180373120,72.0,0
110180373829,64.0,190
110180771529,1.0,82
110180871224,40.0,16
110183016926,272.0,0
110183073020,41.0,2
110183073620,22.0,0
110183173129,13.0,3
110183216120,15.0,5
110183273721,47.8,0
110183371022,7.0,21
110183571524,2.0,0
110183616320,2.67,1
110183716720,58.0,0
110183773426,187.0,58
110183873128,12.0,1
110184171529,31.0,6
110184473327,140.5,0
110184473720,58.6,30
110184573127,275.0,0
110184573822,89.0,100
110184673428,28.0,1
110184873827,59.0,0
110184973121,1.0,153
110184973225,33.0,44
110185171225,97.0,27
110185271520,1.0,0
110185371020,1.0,1
110185373321,1.0,0
110185473322,126.0,0
110185473822,1.0,1
110185773324,13.0,95
110185773523,59.67,1
110185871026,1.0,1
110185873425,1.0,149
110185971529,1.0,0
110185973125,9.0,2
110185973428,26.0,4
110186071026,2.0,98
110186071529,47.5,9
110186073129,2.0,5
110186171521,2.0,0
110186173123,1.0,1
110186173726,42.5,0
110186273125,27.0,1
110186273722,59.0,1
110186373126,1.0,1
110186373621,51.0,54
110186373829,25.75,1
110186373920,45.0,100
110186573428,41.0,122
110186671526,1.0,221
110186771227,14.0,59
110186973120,2.0,3
110186973926,52.0,24
110187171522,21.0,0
110187373127,1.0,203
110187471221,54.75,7
110187473629,29.0,35
110187473925,1.0,5
110187571029,2.0,143
110187671523,99.0,1
110187671527,15.0,27
110187673522,219.0,1
110187673629,2.0,0
110187773421,1.0,1
110187773720,1.0,1
110187871227,1.0,8
110187873225,2.0,0
110187873320,1.0,3
110187873421,74.0,14
110187873522,1.0,0
110187873927,269.0,2
110187973127,21.0,1
110187973724,220.0,0
110188071528,1.0,0
110188171023,10.0,6
110188273821,84.0,0
110188273828,125.0,32
110188371026,40.33,146
110188471027,8.17,49
110188471524,19.0,1
110188473823,5.0,0
110188573425,28.0,0
110188671225,5.0,0
110188673126,19.0,4
110188771224,179.0,0
110188973124,8.0,122
110189073723,232.0,0
110189173323,1.0,0
110189273224,167.0,0
110189373725,46.0,2
110189373829,53.0,107
110189471529,196.0,2
110189573529,124.0,0
110189573720,68.0,0
110189671020,250.0,0
110189671025,23.0,0
110189673122,41.0,6
110189673422,39.0,5
110189816120,37.5,1
110189871523,179.0,36
110189973127,62.5,50
110300071225,157.5,0
110300073821,7.0,0
110300273421,43.25,13
110300571022,158.0,111
110300673721,9.0,4
110300973720,1.0,3
110300973823,63.0,1
110300973925,1.0,53
110301110821,22.0,0
110301116925,270.0,0
110301173326,63.0,76
110301271525,186.0,1
110301371222,28.0,0
110301373820,1.0,1
110301571520,12.0,1
110301573127,16.2,10
110301573422,41.75,46
110301771223,16.0,6
110301771224,7.54,6
110301773120,38.75,0
110301773123,39.0,18
110301816028,2.0,54
110301971227,90.0,17
110301973429,14.0,0
110302371522,1.0,8
110302573128,10.0,1
110302573722,75.0,3
110302673422,192.0,24
110302773125,55.67,0
110302873123,81.0,25
110302873124,182.0,0
110303171020,24.0,206
110303173021,9.5,0
110303173423,235.0,0
110303273927,1.0,20
110303373225,115.0,6
110303473827,39.0,0
110303671526,160.0,0
110304073420,1.0,148
110304173627,1.0,2
110304373423,16.0,0
110304473122,259.0,0
110304673526,28.0,15
110304773022,34.0,31
110304916121,1.0,26
110305071028,71.0,250
110305573421,146.0,11
110305771527,1.0,0
110305773523,65.0,114
110305873629,2.0,0
110306173322,170.0,65
110306373528,5.0,84
110306671021,10.0,0
110306773420,76.0,8
110306971027,1.0,0
110306973125,103.0,1
110307073326,54.0,0
110307073724,93.5,8
110307271520,12.0,23
110307373227,141.0,0
110307373526,60.67,1
110307673820,104.0,87
110307973326,225.0,1
110308071226,97.0,1
110308073726,7.0,0
110308273125,11.67,0
110308373720,117.0,90
110308473129,1.0,5
110308473628,17.0,10
110308573320,33.0,0
110308573829,17.0,0
110308971528,3.0,49
110308973528,1.0,0
110308973825,4.0,0
110309016122,154.0,28
110309016326,234.0,1
110309071221,1.0,2
110309171229,6.33,34
110309173828,21.5,1
110309273623,62.25,8
110309773421,1.0,1
110309873122,98.0,0
110309973226,27.0,5
110309973423,55.0,41
110309973522,52.0,36
110320071226,278.0,3
110320173224,31.0,7
110320173627,4.0,10
110320271029,92.67,1
110320416327,105.0,9
110320773225,276.0,2
110321071020,4.0,1
110322171525,61.0,34
110322471520,6.0,77
110322871521,2.0,44
110322973123,7.0,8
110322973823,53.0,10
110323073726,34.0,11
110323173324,29.0,7
110323273125,132.0,35
110323273723,1.0,6
110323473128,1.0,20
110323573823,58.0,0
110323871524,110.0,35
110324373425,4.0,0
110324573424,37.0,2
110324871023,28.0,1
110325373321,145.0,27
110325373820,2.0,131
110325473725,59.0,0
110325473827,21.8,89
110325773723,251.0,1
110325873728,211.0,0
110326071020,1.0,126
110326171026,59.0,97
110326271229,1.0,0
110326273320,38.5,1
110326412622,20.0,0
110326571529,313.0,0
110326671526,5.5,0
110326673123,231.0,0
110326771024,7.0,9
110326771529,11.75,3
110326773527,11.0,0
110326873422,2.0,19
110326873722,1.0,18
110326973828,28.0,84
110328073924,44.0,1
110328116627,3.0,9
110328173120,42.0,1
110328373923,103.5,71
110328673326,47.0,0
110328673424,78.0,8
110328673927,1.0,1
110328773726,157.5,0
110328810222,92.5,0
110328812820,1.0,15
110328873629,10.25,3
110329071528,52.0,1
110329171027,2.0,5
110329371025,1.0,93
110329673722,118.0,88
110329873720,15.0,3
110329973727,253.0,3
110340012822,2.0,2
110340016428,7.0,1
110340016720,135.0,1
110340073620,14.0,15
110340171025,67.0,154
110340173824,48.0,1
110340173826,87.33,19
110340373822,29.0,113
110340671023,36.8,0
110340973127,3.0,0
110340973423,23.08,1
110341271220,7.0,8
110341471522,81.0,1
110342373124,98.0,0
110342571528,4.0,0
110342573125,4.0,36
110342671225,57.0,1
110343271025,39.33,32
110343471220,53.0,0
110343871224,1.0,24
110344071022,14.0,12
110344371021,1.0,1
110344371529,73.33,0
110344473426,33.0,0
110344771224,1.0,6
110344871529,27.0,1
110344973122,1.0,1
110345073329,257.0,0
110345471023,49.0,45
110345571023,18.0,41
110346173324,32.0,1
110346273123,1.0,0
110346771225,2.0,1
110346771228,2.0,85
110346873825,84.33,0
110346973321,46.4,0
110346973822,85.0,4
110347071525,310.0,1
110347173623,92.0,12
110347471027,56.67,82
110347473726,64.0,0
110347573422,35.0,2
110347671027,52.0,186
110347773120,53.0,3
110347873721,116.0,0
110347873823,171.0,3
110348071220,1.0,3
110348071221,1.0,0
110348273121,284.0,0
110348471229,4.67,0
110348473122,213.0,0
110348473128,242.0,6
110348473325,41.0,50
110348573824,50.0,1
110348873125,112.5,32
110348973721,81.67,4
110349171524,54.0,1
110349573726,86.0,0
110349773122,3.33,2
110349773328,62.0,66
110380171023,118.0,0
110380671528,22.0,10
110380871221,1.67,2
110380971520,1.0,147
110383173724,8.67,1
110383271520,74.75,0
110383373328,84.5,0
110383373424,174.0,154
110384171020,23.0,1
110384471221,150.0,0
110384873423,53.0,12
110385073328,9.0,73
110385116121,72.0,0
110385273321,67.25,0
110385273528,288.0,4
110385273720,209.0,10
110385273728,180.0,0
110385273923,26.0,48
110385314224,86.0,1
110385315120,9.5,223
110385315826,65.67,0
110385316927,268.0,4
110385317428,28.5,1
110385319622,49.0,0
110385366421,140.5,2
110385373027,81.0,107
110385373429,82.0,170
110385571026,21.0,4
110385873326,25.0,22
110385873920,21.5,0
110386071024,16.5,1
110386173822,2.0,0
110386273326,1.0,5
110386273728,19.0,8
110386471229,2.5,3
110386673725,78.0,0
110386873121,240.0,1
110386971026,136.0,47
110386973322,305.0,1
110387271024,4.0,1
110387671225,2.4,1
110387771022,25.8,1
110387871529,278.0,7
110387971529,1.0,54
110388273120,112.0,10
110388573329,33.86,6
110388871225,84.67,0
110388873320,32.5,239
110388973127,26.0,0
110389271528,97.33,0
110700233064,30.56,0
110700235266,24.67,1
110700333066,88.0,119
110700335168,10.0,5
110700335466,143.0,0
110700335869,1.0,0
110700335966,1.0,0
110700433862,121.0,9
110700435066,56.5,5
110700435068,1.0,1
110700435166,11.25,0
110700518460,64.5,0
110700535669,14.2,2
110700835165,1.5,2
110700835266,1.0,4
110701035160,24.5,0
110701118968,71.33,6
110701133067,2.5,22
110701233067,1.0,0
110701333866,25.5,0
110701335466,135.0,4
110701410262,7.0,42
110701412166,1.0,4
110701412563,108.5,9
110701412865,73.0,0
110701418669,8.5,1
110701735663,1.0,7
110701835260,1.0,1
110701835667,66.75,1
110702033069,1.0,0
110702035163,1.0,3
110702135362,1.5,7
110702435964,6.0,5
110702535168,9.0,1
110702635161,61.0,1
110702735864,40.0,0
110702835064,21.0,17
110702835463,165.0,6
110703035165,111.0,0
110703335263,2.4,2
110703733064,85.0,3
110703733867,1.0,6
110703735260,137.0,0
110704035460,13.5,0
110704335363,49.0,0
110704435664,5.0,16
110704435963,60.0,145
110704535960,12.0,0
110704735669,15.0,14
110704835163,49.0,0
110704835366,110.5,0
110705033862,157.0,13
110705035962,10.33,46
110705135667,15.0,62
110705235162,208.0,0
110705235963,57.0,2
110705435263,1.0,6
110705435467,133.0,0
110705535261,38.0,0
110705535264,63.0,8
110705933062,212.0,0
110706035560,94.0,82
110706335962,1.0,18
110706433062,34.0,1
110706435969,74.0,10
110706633763,260.0,0
110706635163,130.5,53
110706635564,79.0,1
110706635666,1.0,0
110706835260,91.0,0
110706835965,62.0,0
110707018160,104.5,1
110707035269,184.0,0
110707135969,2.0,10
110707235361,1.0,4
110707335463,5.5,22
110707418260,1.25,1
110707418266,251.0,0
110707435565,34.33,0
110707718262,50.0,7
110707733866,36.0,2
110707735162,54.0,0
110707835560,231.0,3
110707933765,1.0,0
110708033769,32.0,1
110708133767,161.0,7
110708135168,82.0,159
110708235569,11.0,0
110708518262,106.0,0
110708535464,11.25,0
110708633863,2.0,0
110708735262,4.0,0
110708835569,70.33,0
110709135266,162.0,2
110709135964,270.0,17
110709235363,1.0,195
110709433860,65.0,0
110709435069,11.0,1
110709435569,178.0,0
110709533865,6.0,0
110709635660,159.0,0
110709735263,1.0,0
110720333862,6.0,1
110720633869,215.0,8
110720635162,92.0,1
110720635366,39.0,1
110721033866,1.0,0
110721133761,1.0,112
110721533061,46.0,1
110721833762,23.67,19
110721933062,2.0,0
110721933765,62.0,0
110722018266,59.0,1
110722018567,4.0,12
110722018669,1.0,123
110722035365,2.8,1
110722035765,1.0,76
110722218665,86.0,1
110722235360,106.0,0
110722235768,6.0,3
110722433068,34.0,0
110722533860,233.0,4
110722533865,180.0,27
110722733065,34.12,1
110722835267,46.5,0
110723133768,1.0,2
110723235269,33.0,7
110723533869,60.0,74
110724233767,156.0,54
110724333066,40.25,8
110724633068,2.0,0
110724935268,210.0,0
110725435163,35.0,0
110725635366,82.67,0
110725735967,103.0,9
110725835367,1.0,5
110725935263,80.0,0
110726033867,300.0,1
110726333068,94.67,0
110726333863,128.0,49
110726535165,102.0,3
110727233863,107.0,127
110727635269,2.0,17
110727933763,257.0,3
110728133061,46.33,2
110729335261,24.0,1
110729433767,4.0,3
110729535166,16.0,142
110729733065,148.0,98
110729933069,46.0,0
110760433061,67.0,77
110760735269,23.5,2
110762333065,40.0,23
110762433063,2.0,145
110762633768,26.0,14
110762835268,11.0,27
110765333766,41.0,1
110765335264,64.0,1
110765535264,1.0,157
110765635269,79.0,0
110765933765,1.0,11
110766235463,156.0,0
110766333067,59.0,81
110766633867,293.0,6
110766733763,3.0,6
110766735461,4.0,9
110766835262,19.0,0
110767033065,1.0,10
110767335165,11.0,1
110767335266,1.0,0
110767435265,1.0,5
110767633761,133.0,0
110767735964,135.0,0
110767833060,45.0,5
110767835163,69.25,0
110768335969,8.8,1
110768435262,96.0,0
110768435467,81.0,1
110768535168,1.0,2
110768735064,210.0,5
110768735169,11.0,1
110768735760,33.0,0
110768835369,5.0,2
110768935164,89.67,0
110769033063,12.0,12
110769033863,51.0,6
110769035066,83.0,0
110769035269,24.0,143
110769035465,23.0,128
110769035965,2.0,0
110769135364,1.0,0
110769310066,180.0,22
110769310360,274.0,1
110769312761,133.0,174
110769314662,20.0,14
110769314767,41.25,0
110769316165,275.0,11
110769316667,27.0,16
110769318564,323.0,0
110769319069,6.5,5
110769319160,60.0,1
110769319164,67.0,53
110769319261,105.0,2
110769333067,152.0,9
110769335968,77.0,64
110769388661,1.0,1
110769388961,128.0,17
110769435861,28.0,68
110769535360,106.0,0
110769835164,118.0,0
110769935464,39.0,1
110769935666,167.0,17
110771033764,84.0,0
110771035164,1.0,4
110771435969,17.67,0
110771835960,30.2,3
110772033064,70.0,3
110772033762,3.0,93
110772235261,1.0,0
110772435769,107.67,3
110772535369,39.0,0
110772635863,4.0,0
110773035263,18.0,117
110773035464,1.0,140
110773235563,1.0,1
110773335269,35.0,0
110773535964,216.0,0
110773935468,133.0,0
110774035167,27.33,182
110774333760,67.0,0
110774433765,116.0,3
110774735169,18.5,108
110775035268,259.0,2
110775035468,135.0,0
110775118867,45.0,1
110775235364,176.0,1
110775333060,48.6,14
110775335368,1.0,3
110775735065,95.0,0
110775735863,281.0,0
110775833763,4.0,16
110775835664,207.0,18
110775935963,116.0,14
110776035669,41.0,0
110776235963,61.0,0
110776435165,19.75,9
110776833861,1.0,6
110776835369,94.33,6
110776835461,303.0,0
110776835962,1.0,16
110776935265,171.0,23
110776935568,165.5,0
110777035462,4.0,0
110777333764,50.5,18
110777335967,7.0,0
110777433061,96.33,0
110777733062,9.67,4
110777935260,30.5,0
110778033068,56.2,2
110778133868,25.33,2
110778233069,44.33,124
110778233761,99.0,3
110778435164,67.67,0
110778633765,51.5,0
110778735965,1.0,5
110778833060,126.5,13
110778833068,20.0,1
110778835167,135.0,2
110778835260,1.0,2
110778933861,57.0,42
110778935966,49.0,2
110779333861,17.0,3
110779335268,7.0,0
110779533067,90.67,36
110779735166,134.0,0
110779735267,12.0,64
110810410877,1.0,0
110810710974,187.0,51
110810917078,61.0,64
110811017773,1.0,1
110811217276,20.0,0
110811217671,166.0,0
110811217679,49.0,23
110811317074,58.5,2
110811317078,135.5,1
110811810873,172.0,160
110812010973,1.0,7
110812017372,29.17,1
110812417379,15.0,0
110812717279,146.0,72
110812917071,6.0,0
110813617272,78.0,20
110814110975,41.0,149
110814610570,44.0,35
110814710975,2.0,38
110814910976,1.0,3
110815017375,18.0,1
110815110575,90.0,3
110816010870,37.33,0
110816810572,12.25,2
110817317476,130.0,0
110817517672,41.5,2
110817717771,13.5,23
110817917074,29.67,98
110818110871,95.0,0
110818210577,3.0,1
110818310977,230.0,0
110818510878,12.0,228
110818617676,2.0,1
110819017073,3.0,0
110819017273,58.5,5
110819417272,27.88,50
110819417477,1.0,88
110819472772,192.0,59
110819610879,17.0,2
110819810870,70.0,0
110831210977,30.6,108
110831510573,1.0,8
110831610871,15.75,5
110832210878,36.0,2
110832317075,3.0,0
110832317372,34.0,0
110832617273,32.0,0
110832810878,31.0,0
110832817378,2.5,1
110834210578,44.67,4
110834317674,58.75,28
110834417672,275.0,6
110834617272,32.25,0
110834810877,295.0,1
110834917076,52.0,4
110834917279,1.5,3
110835017477,11.5,0
110835717278,53.75,133
110836310577,25.25,41
110836610979,54.5,0
110836717077,1.5,2
110837110872,22.5,44
110837117378,1.33,2
110838017474,1.0,1
110838217572,26.0,53
110838217874,67.0,54
110838217971,7.33,0
110838717074,151.5,13
110838817378,22.5,5
110838910879,177.0,135
110838971173,109.0,65
110838972770,20.5,0
110838972772,210.0,0
110838975775,41.0,192
110838975876,45.25,1
110838979877,1.0,5
110839210877,1.0,0
110839310575,66.0,90
110839310576,13.0,10
