userid,actionType1,actionType2,actionType3,actionType4,actionType5,actionType6,actionType7,actionType8,actionType9
110101212561,14,0,0,0,14,1,1,0,0
110101212568,9,0,8,0,6,4,1,1,1
110101212760,8,0,0,0,9,0,0,0,0
110101212820,23,3,0,3,26,12,1,2,2
110101212921,28,2,0,0,22,20,0,0,0
110101212927,50,0,1,0,88,16,2,1,1
110101212928,2,0,0,0,8,1,0,0,0
110101212961,3,0,0,0,2,0,0,0,0
110101214060,3,0,0,0,4,2,0,0,0
110101214464,1,0,0,0,2,1,0,0,0
110101214466,13,0,0,0,16,6,0,2,2
110101214769,16,6,0,1,28,18,1,0,0
110101214861,28,1,0,0,3,2,1,8,7
110101215320,13,0,0,0,27,3,1,0,0
110101216027,3,0,0,0,3,3,0,0,0
110101216163,8,2,2,0,13,8,2,1,1
110101216425,9,0,0,0,13,8,0,0,0
110101216521,5,1,0,0,13,1,1,0,0
110101216522,13,0,0,0,24,9,0,0,0
110101216524,8,0,0,0,6,2,0,2,0
110101216529,13,0,0,0,18,5,0,0,0
110101216628,60,2,5,0,40,15,3,3,4
110101217229,13,0,1,0,19,2,0,3,3
110101217422,8,0,0,0,14,13,0,1,1
110101217621,98,0,0,0,63,17,4,3,3
110101217825,9,0,0,0,23,3,0,0,0
110101218660,5,0,0,9,11,4,0,0,0
110101218664,3,0,0,0,11,5,0,0,0
110101218668,3,0,0,0,12,3,0,0,0
110101218766,17,0,0,0,17,9,1,0,0
110101218863,8,0,0,0,22,15,0,0,0
110101233068,1,0,0,0,1,1,0,0,0
110101235060,13,1,8,0,12,6,0,0,0
110101235165,32,0,0,0,35,15,2,1,1
110101235269,4,0,0,0,9,8,0,0,0
110101235363,2,0,0,0,10,2,0,0,0
110101235662,3,0,0,0,1,1,0,0,0
110101235761,31,3,0,0,32,12,0,2,2
110101235962,2,0,0,0,5,1,0,0,0
110101235965,8,0,0,0,12,12,0,0,0
110101235966,2,0,0,0,3,4,0,1,1
110101271227,1,0,0,0,1,2,0,0,0
110101273028,18,0,1,0,7,3,2,3,3
110101273329,4,0,0,0,1,1,0,0,0
110101273429,6,0,0,0,6,1,0,0,0
110101273529,11,0,0,0,17,11,0,3,3
110101273620,70,37,80,1,88,52,5,3,3
110101273722,8,0,0,0,14,3,0,0,0
110101273922,8,0,0,0,7,4,2,0,0
110101312127,5,0,0,0,8,1,0,0,0
110101312427,17,7,5,1,28,2,0,0,0
110101312428,3,0,0,0,1,4,1,0,0
110101312724,5,0,0,0,3,4,0,1,0
110101312728,6,0,0,0,8,4,0,0,0
110101312828,9,0,0,0,11,4,0,1,1
110101314168,2,0,0,0,5,11,0,0,0
110101314366,3,0,0,0,6,0,0,0,0
110101314368,6,0,0,0,9,2,1,1,1
110101314469,36,0,0,0,5,1,0,2,1
110101314964,1,0,0,0,1,2,0,0,0
110101316220,11,0,0,0,22,2,0,0,0
110101316229,7,0,0,0,6,2,0,1,1
110101316423,1,0,0,0,2,2,0,0,0
110101316427,6,0,0,0,7,2,1,0,0
110101316627,1,0,0,0,1,2,0,0,0
110101316720,6,0,0,0,7,1,1,0,0
110101316729,2,0,0,0,6,4,0,0,0
110101316927,3,0,0,0,5,1,0,0,0
110101318160,8,0,0,0,6,4,0,0,0
110101318163,2,0,0,0,3,2,0,0,0
110101318266,3,0,0,0,8,3,0,0,0
110101318465,0,0,0,0,3,2,0,0,0
110101318665,2,0,0,0,3,3,0,0,0
110101333767,5,0,0,0,11,3,0,0,0
110101335266,4,0,0,0,6,7,0,0,0
110101335269,4,0,0,0,16,2,0,0,0
110101335362,10,0,0,0,11,8,0,1,0
110101335462,2,0,0,0,7,2,0,0,0
110101335667,1,0,0,0,6,7,0,0,0
110101335867,1,0,0,0,6,6,0,0,0
110101335968,1,0,0,0,2,1,0,0,0
110101373028,3,0,0,0,7,2,0,0,0
110101373220,4,0,0,0,7,6,2,0,0
110101373225,0,0,0,0,3,1,0,0,0
110101373227,5,0,0,0,5,3,0,8,8
110101373524,3,0,0,0,3,2,0,0,0
110101373529,10,0,0,0,4,7,0,2,0
110101373824,17,0,2,0,14,7,3,1,1
110101410222,2,0,0,0,6,2,0,0,0
110101410323,1,0,0,0,2,2,0,0,0
110101410529,3,0,0,0,3,1,0,0,0
110101410726,16,0,0,0,21,5,1,1,1
110101410826,8,3,0,0,23,7,0,0,0
110101410923,13,0,0,0,10,10,3,3,3
110101412525,8,0,0,0,11,7,0,0,0
110101412527,1,0,0,0,3,1,0,0,0
110101412620,1,0,0,0,1,1,0,0,0
110101412724,2,0,0,0,5,4,0,1,1
110101412728,2,0,0,0,4,1,0,0,0
110101412929,2,0,0,0,6,3,0,0,0
110101414569,0,0,0,0,4,6,0,0,0
110101416028,12,0,0,0,12,8,0,0,0
110101416126,21,0,0,0,44,34,0,3,3
110101416320,1,3,0,0,7,3,1,0,1
110101416621,6,0,0,0,7,6,0,0,0
110101416721,7,0,0,0,4,1,0,0,0
110101416823,9,0,0,0,6,7,0,1,1
110101416924,0,0,0,0,15,11,0,0,0
110101416927,3,0,0,0,11,6,0,0,0
110101418261,2,0,0,0,2,2,0,0,0
110101418562,1,0,0,0,6,1,0,0,0
110101418567,2,0,0,0,4,3,0,0,0
110101418660,2,0,0,0,5,3,0,0,0
110101418968,2,0,0,0,5,4,0,0,0
110101435069,8,0,0,0,14,4,0,0,0
110101435464,2,0,0,0,3,1,0,0,0
110101435960,14,0,8,0,16,3,2,1,2
110101471028,3,0,0,0,21,12,0,0,0
110101471220,3,0,0,0,9,4,0,1,1
110101471522,4,0,0,0,2,0,0,0,0
110101473121,16,0,0,0,26,6,1,0,0
110101473124,5,4,1,0,8,6,0,0,0
110101473127,19,0,0,1,24,14,0,0,0
110101473429,16,1,0,0,14,5,1,2,2
110101473723,1,0,0,0,8,2,0,1,1
110101510262,1,0,0,0,2,2,0,0,0
110101512120,3,0,0,0,7,3,0,0,0
110101512121,24,0,0,0,31,13,0,0,0
110101512129,8,0,0,0,52,36,0,0,0
110101512321,7,0,0,0,11,7,0,0,0
110101512325,5,0,0,0,6,3,0,1,1
110101512727,2,0,0,0,2,1,0,5,3
110101512927,1,0,0,0,1,1,0,0,0
110101514162,2,0,0,0,4,2,0,0,0
110101514165,4,0,0,0,4,6,0,0,0
110101514562,6,0,0,0,13,5,0,0,0
110101514861,6,1,0,0,7,6,2,0,0
110101516029,7,0,0,0,19,4,0,0,0
110101516321,7,0,1,0,17,7,3,2,2
110101516326,6,0,0,0,3,2,1,0,0
110101516521,4,0,0,0,7,3,0,0,0
110101516623,0,0,0,0,4,1,0,0,0
110101516627,4,0,0,0,4,2,0,0,0
110101516728,1,0,0,0,4,1,0,0,0
110101516823,1,0,0,0,2,2,0,0,0
110101518268,5,10,1,2,11,10,5,0,0
110101518464,5,0,0,0,29,20,0,0,0
110101518562,3,0,0,0,6,4,0,0,0
110101518665,1,0,0,0,6,2,0,0,0
110101518767,18,0,0,0,16,7,2,1,1
110101518966,1,0,0,0,3,1,0,0,0
110101533062,3,0,0,0,4,1,0,0,0
110101533769,6,0,0,0,10,7,0,0,0
110101533865,12,0,0,0,10,1,0,0,0
110101535067,7,0,0,0,26,27,0,4,4
110101535368,3,0,0,0,5,1,1,0,0
110101535567,8,0,0,0,3,2,0,0,0
110101535662,3,0,0,0,3,2,0,0,0
110101535960,3,0,0,0,9,6,0,1,1
110101535969,2,0,0,0,5,3,0,0,0
110101571222,10,0,0,0,15,4,0,0,0
110101571227,4,0,0,0,9,9,0,0,0
110101571523,13,5,1,4,21,22,3,1,1
110101571527,3,0,0,0,4,1,0,0,0
110101573228,17,0,0,0,21,11,0,1,1
110101573520,24,0,0,1,20,11,3,2,1
110101573629,12,0,0,0,7,1,1,1,1
110101573822,8,0,0,0,7,1,1,0,0
110101573825,29,0,0,0,85,45,0,1,1
110101573827,3,0,0,0,16,3,0,0,0
110101573924,5,0,0,0,7,1,0,0,0
110101610020,51,1,1,0,49,17,0,0,0
110101610267,4,0,0,0,1,1,0,0,0
110101610321,29,2,5,0,21,10,1,0,1
110101610464,4,0,0,0,5,2,0,0,0
110101610529,7,0,0,0,21,11,0,0,0
110101610623,6,2,0,0,16,9,1,0,0
110101610722,1,0,0,0,2,3,0,0,0
110101610725,5,2,0,1,5,1,1,0,0
110101610924,6,0,0,0,10,8,0,0,0
110101612223,9,0,0,0,13,4,1,1,1
110101612260,6,0,0,0,9,2,0,0,0
110101612328,1,0,0,0,2,1,0,0,0
110101612362,19,0,0,0,8,2,0,0,0
110101612364,10,5,9,1,20,18,3,1,1
110101612421,4,0,0,0,5,4,0,0,0
110101612424,8,0,0,0,42,31,0,2,1
110101612425,12,0,3,0,33,8,1,1,1
110101612427,14,2,2,2,21,16,0,1,1
110101612464,3,0,0,0,17,2,0,0,0
110101612622,0,0,0,0,2,1,0,0,0
110101612760,22,0,0,0,12,2,1,0,0
110101612767,2,3,2,1,6,2,0,0,0
110101612962,4,0,0,0,11,3,0,0,0
110101612966,5,0,0,0,3,1,0,0,0
110101614127,7,0,0,0,4,4,0,3,0
110101614364,18,0,0,0,12,3,0,1,1
110101614761,15,0,0,0,16,8,0,0,0
110101614762,6,2,1,3,5,1,1,0,0
110101615029,3,0,0,0,3,2,0,0,0
110101615429,2,0,0,0,2,3,0,0,0
110101615825,3,0,0,0,5,4,0,0,0
110101615827,19,0,0,0,17,4,1,0,0
110101616060,0,0,0,0,2,2,0,0,0
110101616063,1,0,0,0,1,1,0,0,0
110101616128,11,2,0,0,11,11,2,1,1
110101616129,10,0,0,0,7,7,0,1,1
110101616262,10,0,0,0,4,0,0,0,0
110101616264,4,0,0,0,5,1,0,0,0
110101616321,13,0,0,0,99,37,0,0,0
110101616329,12,1,0,1,45,21,1,0,0
110101616464,8,0,0,0,19,4,0,1,1
110101616522,20,0,4,0,21,7,2,1,1
110101616528,5,0,0,0,5,2,0,1,1
110101616563,5,0,0,0,5,0,0,0,0
110101616565,12,0,0,0,15,6,0,0,0
110101616663,8,0,0,0,16,6,0,2,2
110101616721,2,0,0,0,5,5,0,0,0
110101616828,17,2,4,17,31,5,3,0,0
110101617025,13,0,1,2,5,3,3,0,0
110101617428,8,0,0,0,19,12,0,2,0
110101617728,2,0,0,0,7,2,0,0,0
110101618167,5,0,0,0,8,0,0,0,0
110101618260,13,0,0,0,18,10,0,0,0
110101618267,8,7,10,12,17,8,5,5,5
110101618269,6,0,0,0,14,8,0,0,0
110101635063,10,0,1,0,10,6,2,2,1
110101635265,4,0,0,0,9,11,0,0,0
110101635269,10,0,0,0,17,4,0,0,0
110101635362,35,1,1,0,28,11,1,1,1
110101635660,16,0,0,0,21,11,0,4,1
110101635662,7,0,0,0,16,6,0,0,0
110101635666,4,0,0,0,4,4,1,0,0
110101635863,9,0,0,0,60,31,0,0,0
110101635866,10,2,0,0,14,9,1,0,0
110101635961,7,0,0,0,4,3,0,0,0
110101673020,3,0,0,0,1,0,0,0,0
110101673026,4,0,0,0,14,11,0,0,0
110101673127,69,13,14,3,60,23,0,1,1
110101673222,2,0,0,0,1,1,0,0,0
110101673228,4,0,0,0,4,2,0,0,0
110101673321,3,0,0,0,3,1,0,0,0
110101673422,2,0,1,1,3,3,0,0,0
110101673522,7,0,0,0,23,10,0,0,0
110101673723,2,0,0,0,2,1,0,0,0
110101673827,0,0,0,0,2,1,0,0,0
110101710127,26,0,0,0,30,16,3,4,5
110101710128,59,0,0,0,47,72,0,11,6
110101710325,5,0,0,0,7,7,0,1,1
110101710423,1,0,0,0,3,8,0,0,0
110101710721,4,0,0,0,3,4,1,0,0
110101712429,2,0,0,0,4,2,0,0,0
110101712620,10,0,0,0,19,5,1,0,0
110101714167,4,0,0,0,5,3,0,0,0
110101714169,4,0,0,0,8,4,2,0,0
110101714263,2,0,0,0,2,1,0,0,0
110101714360,5,0,0,0,3,2,0,0,0
110101714560,7,0,0,0,10,6,0,1,1
110101714960,15,0,0,0,8,5,3,2,2
110101716021,1,0,0,0,2,2,0,0,0
110101716822,14,0,0,0,9,2,0,0,0
110101716828,1,0,0,0,3,1,0,0,0
110101718068,4,0,0,0,6,6,0,0,0
110101718161,1,0,0,0,6,5,0,0,0
110101718168,2,0,0,0,4,1,0,0,0
110101718169,29,8,41,0,13,6,4,2,1
110101718568,10,1,1,0,9,2,1,0,0
110101718662,11,1,0,1,14,8,1,0,0
110101718760,6,0,0,0,8,2,0,0,0
110101733860,2,0,0,0,4,1,0,0,0
110101733867,5,0,0,0,13,9,1,3,1
110101733868,7,4,8,0,15,6,3,2,2
110101735062,4,0,0,0,4,4,0,0,0
110101735669,1,0,0,0,1,1,0,0,0
110101735766,13,2,0,4,9,7,1,3,3
110101771521,4,0,0,0,9,5,0,0,0
110101773023,2,0,0,0,5,3,1,0,0
110101773227,37,13,14,0,51,17,9,8,8
110101773522,22,4,3,0,16,8,1,0,0
110101810163,8,7,0,3,6,5,2,0,0
110101810167,6,0,0,0,12,10,1,1,1
110101810168,8,0,0,0,11,5,0,1,1
110101810267,6,0,0,0,11,7,0,0,0
110101810361,9,0,0,0,12,5,0,0,0
110101810363,6,0,0,0,7,4,0,0,0
110101812321,16,0,0,0,13,7,1,1,1
110101812427,1,0,0,0,3,1,0,0,0
110101812824,2,0,0,0,10,8,0,0,0
110101814061,1,0,0,0,1,1,0,0,0
110101814067,10,7,0,10,14,6,2,0,0
110101814767,5,0,0,0,37,15,3,0,0
110101814768,1,0,0,0,4,1,0,0,0
110101814860,10,0,0,0,17,5,2,1,1
110101814862,1,0,0,0,2,1,0,0,0
110101814865,1,0,0,0,8,6,0,0,0
110101814967,8,0,1,0,19,13,2,0,0
110101816027,10,0,0,0,24,9,0,2,1
110101816220,4,0,0,0,2,1,0,0,0
110101816223,21,6,89,0,56,32,3,2,2
110101816420,9,0,0,0,1,0,0,0,0
110101816529,1,0,0,0,2,1,0,0,0
110101818162,3,0,0,0,2,1,0,0,0
110101818361,1,0,0,0,1,1,0,0,0
110101818768,2,0,0,0,2,4,0,0,0
110101833065,5,0,0,0,6,2,0,0,0
110101833869,1,0,0,0,2,1,0,0,0
110101835062,7,0,0,0,6,2,0,1,1
110101835266,1,0,0,0,1,3,0,0,0
110101835468,11,0,0,0,56,22,0,0,0
110101835564,12,13,36,40,31,10,3,4,4
110101835569,23,2,1,0,8,3,2,1,1
110101835960,27,0,0,0,134,108,0,0,0
110101873123,4,0,0,0,1,1,0,0,0
110101873126,6,0,0,0,26,2,0,0,0
110101873228,5,0,0,0,17,2,0,0,0
110101873321,11,0,0,0,3,1,0,0,0
110101873624,2,0,0,0,3,2,0,0,0
110101912120,2,0,0,0,1,0,0,0,0
110101912129,3,0,0,0,6,4,0,0,0
110101912226,4,0,0,0,15,5,0,0,0
110101912528,14,0,0,1,9,4,2,2,2
110101912627,4,0,0,0,3,1,0,0,0
110101912629,7,0,0,0,4,1,1,0,0
110101912822,10,0,0,0,25,11,0,1,1
110101912825,1,0,0,0,1,1,0,0,0
110101912922,4,0,0,0,8,3,1,0,0
110101914063,14,0,0,0,5,6,0,2,3
110101914168,5,0,0,0,12,4,0,0,0
110101914169,4,0,0,0,3,3,0,0,0
110101914361,4,0,0,0,7,3,0,0,0
110101914561,0,0,0,0,1,1,0,0,0
110101914569,1,0,0,0,1,1,0,0,0
110101914968,8,0,0,0,9,2,0,0,0
110101916723,4,0,0,0,9,9,2,0,0
110101916729,4,2,0,0,14,2,0,0,0
110101916823,6,0,0,0,8,4,0,0,0
110101918161,15,1,2,2,32,8,2,0,0
110101918461,2,0,0,0,2,2,0,0,0
110101918564,5,1,0,7,10,4,0,0,0
110101918567,2,0,0,0,3,1,0,0,0
110101918860,1,0,0,0,6,4,0,0,0
110101918861,3,0,0,0,3,1,0,0,0
110101935266,16,0,0,0,50,23,1,0,0
110101935465,3,0,0,0,3,1,0,0,0
110101971228,4,0,0,0,6,4,0,0,0
110101973024,53,5,17,2,59,24,3,3,2
110101973120,17,0,0,0,47,13,0,0,0
110101973123,23,0,0,0,12,8,0,0,0
110101973221,3,0,0,0,7,4,0,0,0
110101973421,1,0,0,0,4,1,0,0,0
110101973429,5,0,0,0,5,5,0,0,0
110101973524,1,1,0,0,1,2,1,0,0
110101973823,8,0,0,0,14,5,1,0,0
110101973922,29,1,0,2,22,17,2,1,1
110102012123,7,0,0,0,15,2,0,1,0
110102012125,19,0,0,0,45,13,0,0,0
110102012329,13,3,0,0,11,6,1,2,0
110102012522,10,0,0,0,22,5,0,0,0
110102012625,5,0,0,0,6,6,0,0,0
110102012728,8,0,0,0,10,7,0,0,0
110102012823,2,0,0,0,3,1,0,0,0
110102016229,9,0,0,0,17,3,0,0,0
110102016429,13,0,0,0,4,2,0,0,1
110102016521,4,0,0,0,4,3,0,0,0
110102016721,26,0,0,0,28,9,1,1,0
110102016727,45,0,0,0,47,21,0,6,0
110102016923,3,0,0,0,3,2,0,0,0
110102016929,1,0,0,0,6,4,0,0,0
110102018162,5,0,0,0,1,1,1,0,0
110102018267,14,0,6,2,10,3,1,1,1
110102033866,1,2,2,4,10,5,2,0,0
110102035366,5,1,0,0,11,1,1,0,0
110102035969,2,2,0,0,4,1,1,0,0
110102073220,6,0,0,0,12,2,0,0,0
110102073221,6,0,0,0,8,5,0,1,1
110102073423,9,0,0,0,9,3,0,0,0
110102073620,22,0,0,0,24,6,0,0,0
110102112221,1,0,0,0,6,2,0,0,0
110102112321,6,0,0,0,7,1,0,0,0
110102112420,15,0,0,0,14,2,0,1,1
110102112423,2,0,0,0,3,1,0,0,0
110102112624,0,0,0,0,1,1,0,0,0
110102112726,13,0,0,0,7,4,0,0,0
110102112920,24,2,0,1,9,3,0,0,0
110102112925,4,0,0,0,4,4,0,0,0
110102116223,4,0,0,0,4,3,0,1,1
110102116321,12,0,0,0,19,6,3,0,0
110102116327,7,0,0,0,14,19,0,0,0
110102116724,8,0,0,0,12,8,0,1,1
110102116926,15,0,0,0,12,9,0,0,0
110102118363,1,0,6,0,7,4,1,0,0
110102118660,2,0,0,0,2,2,1,0,0
110102118963,0,0,0,0,2,1,1,0,0
110102135361,9,6,15,4,3,3,2,2,0
110102171025,6,0,0,0,10,18,0,0,0
110102173122,5,0,0,0,10,5,0,0,0
110102173429,32,1,9,3,25,9,2,2,2
110102173926,15,0,0,0,12,6,0,3,0
110102212724,8,0,0,0,5,3,0,1,1
110102212827,3,0,0,0,3,1,0,0,0
110102214468,1,0,0,4,2,4,1,0,0
110102216020,3,0,0,0,12,3,0,0,0
110102216221,2,0,0,0,2,2,0,0,0
110102216925,4,0,0,0,3,4,0,0,0
110102216927,8,0,0,0,28,13,2,2,0
110102216928,2,0,0,0,2,1,0,0,0
110102218266,1,0,0,0,2,2,1,0,0
110102218364,4,0,1,0,9,3,0,0,0
110102218963,25,13,2,0,20,2,1,1,1
110102233866,1,3,0,0,3,5,1,0,0
110102235162,1,5,0,0,5,4,2,0,0
110102235466,3,1,1,0,4,4,1,1,1
110102235660,1,7,0,0,7,4,1,0,0
110102235762,1,0,0,0,1,2,1,0,0
110102271022,2,0,0,0,5,0,0,0,0
110102271024,1,0,0,0,7,4,0,0,0
110102271223,1,0,0,0,1,1,0,0,0
110102271224,14,9,7,8,12,15,1,0,0
110102273125,2,0,0,0,6,6,0,0,0
110102273421,1,0,0,0,1,1,0,0,0
110102273628,9,0,0,0,13,8,0,0,0
110102273726,17,4,1,0,24,9,3,2,2
110102273920,7,0,0,0,10,12,0,1,0
110102310123,6,0,0,0,8,5,0,0,0
110102310322,11,1,0,0,34,10,2,1,1
110102312221,1,0,0,0,1,1,0,0,0
110102312225,1,0,0,0,0,0,0,0,0
110102312527,2,0,0,0,3,3,1,0,0
110102312623,2,0,0,0,8,6,0,0,0
110102312727,11,2,7,0,18,10,1,0,0
110102312928,10,0,0,0,7,3,0,1,1
110102316129,3,0,0,0,2,2,0,2,0
110102316623,7,1,0,0,5,1,0,4,0
110102316927,7,0,0,0,9,2,0,0,0
110102318064,0,0,0,0,1,2,0,0,0
110102318666,4,0,0,0,1,1,0,0,0
110102318762,13,6,1,9,7,4,1,2,2
110102318767,13,5,3,16,19,5,3,0,0
110102318769,5,3,0,2,9,2,1,0,0
110102318865,35,5,8,2,57,21,2,0,0
110102333864,6,11,0,0,14,3,2,0,0
110102333865,28,0,5,4,26,7,1,2,2
110102335069,7,0,0,0,7,4,0,0,0
110102335168,1,0,0,0,12,4,2,0,0
110102335262,6,2,0,0,12,8,3,0,0
110102335366,15,2,1,2,20,1,1,0,0
110102335762,10,3,0,0,9,3,2,4,2
110102335765,12,9,11,8,28,40,1,0,0
110102371028,6,0,0,0,8,1,0,0,0
110102371224,22,0,0,0,36,16,0,0,0
110102373022,15,0,0,0,21,19,0,0,0
110102373224,6,0,0,0,12,11,0,1,0
110102373423,1,0,0,0,4,4,2,0,0
110102373628,3,0,0,0,6,4,2,0,0
110102373822,11,0,0,0,17,3,0,0,0
110102373927,4,0,0,0,9,1,0,0,0
110102414164,2,0,0,0,4,5,1,0,0
110102414168,1,0,0,2,1,2,0,0,0
110102416120,36,5,4,0,36,20,3,2,2
110102416426,5,0,0,0,4,2,0,0,0
110102416820,7,0,2,1,9,3,2,0,1
110102416920,40,0,0,0,84,16,2,2,2
110102416921,2,0,0,0,2,2,0,0,0
110102433761,4,0,0,1,1,0,2,0,0
110102435365,2,0,0,0,7,6,3,1,1
110102435969,35,16,5,24,31,27,0,2,2
110102471020,2,0,0,0,4,4,0,0,0
110102471027,25,0,0,0,65,18,0,1,1
110102471526,16,0,0,0,7,2,1,3,3
110102471529,24,0,0,0,32,8,0,1,0
110102473022,22,2,0,0,14,7,1,0,0
110102473123,2,0,0,0,8,5,0,0,0
110102473126,42,3,9,0,64,36,0,0,0
110102473221,5,1,0,0,12,8,1,0,0
110102473321,1,0,0,0,4,2,0,0,0
110102473523,2,0,0,0,2,2,0,0,0
110102473622,4,0,0,0,9,3,0,0,0
110102473724,3,0,0,0,3,5,0,1,0
110102473829,6,0,0,0,7,5,0,0,0
110102473921,8,0,0,0,11,7,0,0,0
110102512322,9,0,0,0,5,0,0,0,0
110102512720,2,0,0,0,3,2,0,0,0
110102514265,3,0,2,7,2,5,1,0,0
110102516029,15,0,0,0,33,15,0,1,1
110102516127,13,0,0,0,20,9,0,2,0
110102516129,1,0,0,0,1,2,0,0,0
110102516722,5,0,0,0,2,4,0,0,0
110102516928,14,0,0,0,27,23,0,7,4
110102518160,7,1,7,0,13,4,2,0,0
110102518263,1,0,0,0,1,2,2,0,0
110102518269,1,0,0,0,4,2,1,0,0
110102518366,6,14,7,3,12,5,1,0,0
110102518560,16,6,7,6,12,2,1,2,2
110102518765,4,0,0,0,3,3,1,0,0
110102535267,0,0,0,0,0,0,1,0,0
110102535367,7,0,0,0,5,1,1,0,0
110102535962,2,0,0,0,6,2,1,0,0
110102571222,3,0,0,0,9,4,0,0,0
110102571226,5,0,0,0,4,3,0,0,0
110102573123,3,0,0,0,4,2,0,0,0
110102573126,9,0,0,0,9,1,0,0,0
110102573127,2,0,0,0,6,5,0,0,0
110102573322,20,2,0,0,34,13,1,0,0
110102573423,22,0,0,0,23,10,1,4,0
110102573723,1,0,0,0,2,3,0,0,0
110102573824,16,0,0,1,24,8,1,0,0
110102573829,2,0,0,0,1,0,0,0,0
110102612324,0,0,0,0,2,1,0,0,0
110102612327,13,0,4,0,19,3,2,3,2
110102614165,8,0,1,0,13,3,1,1,1
110102614267,7,11,2,2,20,12,2,2,2
110102614268,27,6,5,5,23,15,3,3,2
110102614369,14,5,1,3,4,5,2,1,1
110102614464,24,13,49,37,88,16,1,0,0
110102614966,5,0,0,7,14,4,1,0,0
110102616020,1,0,0,0,1,2,0,0,0
110102616221,8,0,0,0,21,18,0,1,0
110102616628,4,0,0,0,10,8,0,0,0
110102633068,6,2,0,0,1,1,1,0,0
110102633869,2,3,8,0,13,5,0,0,0
110102635065,2,1,0,0,2,1,1,0,0
110102635664,1,1,0,0,4,2,1,0,0
110102673120,1,0,0,0,1,2,0,0,0
110102673123,8,0,0,0,8,4,1,0,0
110102673221,5,0,0,0,5,3,0,0,0
110102673420,6,0,0,0,16,5,0,0,0
110102673421,4,0,0,0,6,3,0,0,0
110102673423,10,0,0,0,15,2,0,0,0
110102673425,13,0,0,0,2,1,0,0,0
110102673920,2,0,0,0,1,1,0,0,7
110102712721,3,0,0,0,10,3,0,1,1
110102712725,11,0,0,0,27,9,0,0,0
110102714267,3,0,1,0,9,5,2,0,0
110102714560,5,4,0,0,8,2,1,0,0
110102714566,6,6,9,15,12,8,1,0,0
110102716022,12,0,0,0,17,3,0,1,0
110102716520,4,0,0,0,11,5,0,0,0
110102716628,8,0,0,0,5,5,1,1,0
110102716820,4,0,0,0,6,1,0,0,0
110102716823,7,0,0,0,8,5,0,0,0
110102716828,25,6,26,2,39,8,1,1,1
110102716929,0,0,0,0,3,1,0,0,0
110102718064,0,0,0,0,2,2,1,0,0
110102718168,23,0,1,0,15,8,2,1,1
110102718368,10,2,1,0,7,3,0,0,0
110102718461,4,0,0,2,1,0,1,2,1
110102718466,4,2,0,0,10,5,2,1,1
110102718660,3,0,1,0,10,4,1,0,0
110102718666,4,2,3,0,13,7,2,1,1
110102718668,1,0,0,0,1,2,1,0,0
110102718863,0,0,0,0,2,4,0,0,0
110102718968,8,5,22,12,14,8,1,0,0
110102733061,11,0,2,0,11,7,5,2,2
110102733868,3,0,0,0,4,1,0,0,0
110102735064,2,0,0,0,1,4,0,0,0
110102735465,5,0,0,0,4,4,0,0,0
110102735661,18,0,0,0,5,2,2,0,1
110102771028,0,0,0,0,3,1,0,0,0
110102771029,5,0,0,0,7,2,0,0,0
110102771220,14,4,6,8,13,8,3,3,3
110102773026,7,0,0,0,16,6,0,0,0
110102773127,14,0,0,0,13,8,0,1,0
110102773325,1,0,0,0,1,2,0,0,0
110102773628,12,1,5,5,18,10,3,2,2
110102773720,53,1,3,0,17,9,2,2,2
110102773820,20,0,0,0,15,2,0,1,1
110102812320,2,0,0,0,3,1,0,0,0
110102812428,3,3,1,1,12,8,0,0,0
110102812621,3,0,0,0,3,1,0,0,0
110102812624,5,0,0,0,18,10,0,0,0
110102812627,9,0,0,0,4,1,0,0,0
110102812724,7,0,0,0,8,1,0,0,0
110102814363,3,1,0,0,3,5,0,0,0
110102814560,5,5,1,0,6,4,2,1,1
110102814562,5,0,2,0,11,3,1,0,0
110102816026,0,0,0,0,2,1,0,0,0
110102816326,3,0,0,0,11,8,0,0,0
110102816425,19,2,0,4,18,4,1,0,0
110102816426,15,0,0,0,7,4,1,0,0
110102816429,12,0,0,0,4,1,0,0,0
110102816620,2,0,0,0,2,2,0,0,0
110102816625,7,0,0,0,12,7,3,0,0
110102816921,1,0,0,0,2,1,0,0,0
110102818160,1,0,0,0,2,1,0,0,0
110102818167,2,2,0,0,3,2,1,0,0
110102818569,2,2,1,0,9,1,0,0,0
110102818861,4,5,1,2,7,1,1,0,0
110102833063,7,1,0,0,13,3,2,1,1
110102835163,1,0,1,0,4,1,1,0,0
110102835261,4,0,0,0,3,2,1,0,0
110102835766,2,1,0,0,4,1,0,0,0
110102871025,3,0,0,0,4,3,0,0,0
110102871229,10,0,0,0,6,3,0,0,0
110102871523,33,0,0,0,32,11,0,0,0
110102873024,7,0,0,0,5,3,1,0,0
110102873025,0,0,0,0,1,1,0,0,0
110102873229,8,0,0,0,3,2,0,5,0
110102873321,10,0,0,0,17,6,0,0,0
110102873623,1,0,0,0,2,2,0,0,0
110102873627,2,0,0,0,3,2,0,0,0
110102873820,13,0,0,0,15,5,0,0,0
110102873829,23,5,1,12,35,27,3,5,5
110102912124,4,1,0,0,6,4,1,0,0
110102912421,22,0,0,0,19,6,0,0,0
110102912721,2,0,0,0,3,2,0,0,0
110102912724,20,5,3,0,30,10,1,2,2
