userid,orderid,orderTime,orderType,city,country,continent
110101235761,1001943,2017-04-17 22:46:53,0,悉尼,澳大利亚,大洋洲
110101235761,1001942,2017-04-17 22:07:50,0,悉尼,澳大利亚,大洋洲
110101235966,1001947,2017-04-18 19:50:13,0,沙巴--亚庇,马来西亚,亚洲
110101273028,1001949,2017-05-23 01:30:53,0,吉隆坡,马来西亚,亚洲
110101273529,1001952,2017-04-27 06:47:55,0,东京,日本,亚洲
110101273529,1001953,2017-04-26 00:05:05,0,东京,日本,亚洲
110101273620,1001958,2017-05-03 05:08:24,0,吉隆坡,马来西亚,亚洲
110101273620,1001957,2017-05-17 06:47:53,1,槟城,马来西亚,亚洲
110101273620,1001956,2017-05-16 00:54:46,1,槟城,马来西亚,亚洲
110101273922,1001974,2017-05-12 20:27:16,0,首尔,韩国,亚洲
110101312724,1001981,2017-04-16 07:09:40,0,新加坡,新加坡,亚洲
110101312828,1001984,2017-04-16 17:24:51,0,新加坡,新加坡,亚洲
110101314368,1001989,2017-05-10 06:03:12,0,纽约,美国,北美洲
110101333767,1002010,2017-04-18 08:25:20,0,苏梅岛,泰国,亚洲
110101333767,1002012,2017-04-18 08:30:50,0,苏梅岛,泰国,亚洲
110101335867,1002018,2017-04-15 20:48:59,0,吉隆坡,马来西亚,亚洲
110101335867,1002019,2017-04-15 20:26:49,0,吉隆坡,马来西亚,亚洲
110101335867,1002021,2017-04-15 20:41:39,0,吉隆坡,马来西亚,亚洲
110101373220,1002027,2017-05-17 22:16:02,0,东京,日本,亚洲
110101373529,1002031,2017-04-15 20:14:41,0,悉尼,澳大利亚,大洋洲
110101373529,1002032,2017-04-15 22:34:16,0,台北,中国台湾,亚洲
110101373824,1002038,2017-04-15 19:06:41,0,东京,日本,亚洲
110101373824,1002037,2017-06-22 15:22:02,0,新加坡,新加坡,亚洲
110101373824,1002036,2017-05-25 05:25:08,0,东京,日本,亚洲
110101410726,1002043,2017-05-07 02:20:07,0,巴厘岛,印度尼西亚,亚洲
110101410923,1002046,2017-07-18 08:09:23,0,悉尼,澳大利亚,大洋洲
110101410923,1002047,2017-08-18 19:52:26,0,悉尼,澳大利亚,大洋洲
110101410923,1002048,2017-08-26 16:24:43,0,墨尔本,澳大利亚,大洋洲
110101412525,1002052,2017-04-22 00:40:24,0,新加坡,新加坡,亚洲
110101412724,1002056,2017-04-20 01:12:56,0,澳门,中国澳门,亚洲
110101414569,1002060,2017-04-26 03:34:37,0,伦敦,英国,欧洲
110101416126,1002066,2017-04-30 18:51:16,0,波士顿,美国,北美洲
110101416126,1002067,2017-04-26 07:42:31,0,华盛顿,美国,北美洲
110101416126,1002068,2017-04-29 12:31:29,0,波士顿,美国,北美洲
110101416320,1002069,2017-06-10 22:07:44,0,悉尼,澳大利亚,大洋洲
110101416823,1002078,2017-05-01 18:00:10,0,东京,日本,亚洲
110101416924,1002079,2017-04-20 20:29:20,0,曼谷,泰国,亚洲
110101416924,1002080,2017-04-20 20:36:24,0,曼谷,泰国,亚洲
110101416924,1002082,2017-04-20 20:25:06,0,曼谷,泰国,亚洲
110101435960,1002100,2017-05-12 06:51:52,0,新加坡,新加坡,亚洲
110101435960,1002101,2017-06-11 00:31:03,0,新加坡,新加坡,亚洲
110101471220,1002105,2017-04-19 09:15:01,0,普吉岛,泰国,亚洲
110101473429,1002116,2017-04-25 21:42:59,0,伦敦,英国,欧洲
110101473429,1002114,2017-06-01 12:33:09,0,伦敦,英国,欧洲
110101512325,1002124,2017-04-27 00:23:22,0,迈阿密,美国,北美洲
110101514562,1002134,2017-05-02 19:41:31,0,黄金海岸,澳大利亚,大洋洲
110101516321,1002139,2017-05-21 04:19:44,0,吉隆坡,马来西亚,亚洲
110101516321,1002140,2017-05-23 22:42:01,0,吉隆坡,马来西亚,亚洲
110101518268,1002148,2017-06-05 01:30:12,0,纽约,美国,北美洲
110101518268,1002149,2017-06-12 03:02:14,0,旧金山,美国,北美洲
110101518268,1002150,2017-06-12 02:45:55,1,纽约,美国,北美洲
110101518268,1002153,2017-06-12 02:54:19,0,纽约,美国,北美洲
110101518665,1002159,2017-04-19 22:06:10,0,米兰,意大利,欧洲
110101518767,1002160,2017-05-20 16:13:18,0,洛杉矶,美国,北美洲
110101535067,1002168,2017-04-21 02:20:47,0,伦敦,英国,欧洲
110101535067,1002169,2017-04-23 00:14:52,0,巴塞罗那,西班牙,欧洲
110101535067,1002167,2017-04-21 02:14:23,0,伦敦,英国,欧洲
110101535067,1002166,2017-04-21 05:15:59,0,迪拜,阿联酋,亚洲
110101535067,1002165,2017-04-23 00:19:56,0,巴塞罗那,西班牙,欧洲
110101535960,1002175,2017-04-20 21:04:05,0,纽约,美国,北美洲
110101535960,1002176,2017-04-19 17:38:08,0,亚特兰大,美国,北美洲
110101571523,1002185,2017-07-10 17:25:30,0,悉尼,澳大利亚,大洋洲
110101573228,1002187,2017-04-27 10:34:10,0,温哥华,加拿大,北美洲
110101573520,1002189,2017-06-01 21:18:37,0,纽约,美国,北美洲
110101573520,1002190,2017-04-26 05:01:51,0,华盛顿,美国,北美洲
110101573520,1002191,2017-06-01 21:23:41,0,纽约,美国,北美洲
110101610321,1002197,2017-05-11 23:32:22,0,吉隆坡,马来西亚,亚洲
110101612223,1002212,2017-04-18 21:00:01,0,新加坡,新加坡,亚洲
110101612364,1002216,2017-05-19 19:33:37,0,香港,中国香港,亚洲
110101612421,1002219,2017-04-18 20:37:32,0,波士顿,美国,北美洲
110101612425,1002221,2017-04-18 19:40:07,0,楠迪,斐济,大洋洲
110101614364,1002231,2017-04-24 19:57:36,0,新加坡,新加坡,亚洲
110101615825,1002237,2017-04-19 06:22:36,0,新加坡,新加坡,亚洲
110101616128,1002251,2017-05-25 04:07:56,0,巴厘岛,印度尼西亚,亚洲
110101616129,1002252,2017-04-25 08:16:08,0,香港,中国香港,亚洲
110101616464,1002259,2017-05-03 04:37:45,0,大阪,日本,亚洲
110101616522,1002262,2017-06-10 00:23:57,0,悉尼,澳大利亚,大洋洲
110101616528,1002263,2017-05-01 22:00:10,0,新加坡,新加坡,亚洲
110101616663,1002270,2017-04-21 06:42:30,0,大阪,日本,亚洲
110101616663,1002269,2017-04-19 05:54:13,0,大阪,日本,亚洲
110101617025,1002279,2017-07-13 06:04:57,0,岘港,越南,亚洲
110101617025,1002280,2017-07-13 05:55:56,0,岘港,越南,亚洲
110101617728,1002285,2017-05-06 01:38:16,0,布里斯班,澳大利亚,大洋洲
110101618267,1002289,2017-07-09 04:48:31,1,冲绳--那霸,日本,亚洲
110101618267,1002290,2017-07-12 20:48:32,1,冲绳--那霸,日本,亚洲
110101618267,1002292,2017-07-09 06:48:38,1,冲绳--那霸,日本,亚洲
110101618267,1002288,2017-07-09 06:47:20,1,冲绳--那霸,日本,亚洲
110101618267,1002293,2017-07-09 06:22:13,1,冲绳--那霸,日本,亚洲
110101635063,1002299,2017-06-08 06:19:56,0,洛杉矶,美国,北美洲
110101635362,1002304,2017-05-04 02:07:52,0,清迈,泰国,亚洲
110101635660,1002306,2017-04-19 09:07:18,0,夏威夷欧胡岛（檀香山）,美国,北美洲
110101710127,1002325,2017-05-12 16:04:05,0,东京,日本,亚洲
110101710127,1002324,2017-05-12 16:05:23,0,东京,日本,亚洲
110101710127,1002326,2017-05-10 18:52:11,0,东京,日本,亚洲
110101710127,1002320,2017-05-10 18:50:33,0,东京,日本,亚洲
110101710127,1002321,2017-04-21 05:46:59,0,东京,日本,亚洲
110101710127,1002323,2017-04-21 05:54:01,0,东京,日本,亚洲
110101710128,1002328,2017-05-03 07:03:42,1,塞维利亚,西班牙,欧洲
110101710128,1002330,2017-05-03 07:03:42,0,里斯本,葡萄牙,欧洲
110101710128,1002332,2017-05-03 07:03:42,1,塞维利亚,西班牙,欧洲
110101710325,1002333,2017-04-21 05:51:53,0,伦敦,英国,欧洲
110101714169,1002344,2017-06-28 22:02:12,0,大阪,日本,亚洲
110101714169,1002345,2017-06-28 21:49:59,0,大阪,日本,亚洲
110101714560,1002353,2017-04-26 19:29:43,0,吉隆坡,马来西亚,亚洲
110101714960,1002356,2017-05-26 07:44:10,0,墨尔本,澳大利亚,大洋洲
110101714960,1002358,2017-06-19 17:17:41,0,墨尔本,澳大利亚,大洋洲
110101718068,1002362,2017-04-28 02:28:43,0,新加坡,新加坡,亚洲
110101718169,1002367,2017-06-11 17:48:39,0,温哥华,加拿大,北美洲
110101718169,1002368,2017-05-19 00:57:21,0,温哥华,加拿大,北美洲
110101733868,1002378,2017-05-11 08:11:48,0,北海道--札幌,日本,亚洲
110101733868,1002377,2017-05-11 07:27:46,1,东京,日本,亚洲
110101735766,1002381,2017-04-24 21:04:50,0,拉斯维加斯,美国,北美洲
110101735766,1002382,2017-09-01 16:53:57,0,香港,中国香港,亚洲
110101735766,1002383,2017-04-24 20:58:51,0,西雅图,美国,北美洲
110101773227,1002394,2017-06-24 01:35:28,0,沙巴--亚庇,马来西亚,亚洲
110101773227,1002396,2017-06-24 05:30:03,0,沙巴--亚庇,马来西亚,亚洲
110101773227,1002395,2017-06-24 01:27:45,0,沙巴--亚庇,马来西亚,亚洲
110101773227,1002397,2017-06-24 01:26:21,0,沙巴--亚庇,马来西亚,亚洲
110101773227,1002393,2017-06-27 20:21:10,0,沙巴--亚庇,马来西亚,亚洲
110101773227,1002392,2017-07-05 06:04:43,0,沙巴--亚庇,马来西亚,亚洲
110101773227,1002391,2017-06-24 01:32:29,0,沙巴--亚庇,马来西亚,亚洲
110101810163,1002404,2017-05-29 19:03:56,1,迪拜,阿联酋,亚洲
110101810167,1002406,2017-05-12 17:27:11,0,新加坡,新加坡,亚洲
110101810168,1002408,2017-04-26 07:22:25,0,京都,日本,亚洲
110101812321,1002426,2017-05-13 01:10:31,0,新加坡,新加坡,亚洲
110101814067,1002432,2017-06-14 21:06:08,0,悉尼,澳大利亚,大洋洲
110101814767,1002435,2017-05-22 23:18:41,0,大阪,日本,亚洲
110101814767,1002436,2017-05-22 22:59:11,0,大阪,日本,亚洲
110101814860,1002439,2017-06-28 21:04:53,0,台北,中国台湾,亚洲
110101814865,1002443,2017-04-21 03:37:58,0,东京,日本,亚洲
110101814967,1002445,2017-05-24 01:25:09,0,吉隆坡,马来西亚,亚洲
110101816027,1002447,2017-04-27 23:42:35,0,黄金海岸,澳大利亚,大洋洲
110101816027,1002448,2017-04-26 00:12:47,0,布里斯班,澳大利亚,大洋洲
110101816223,1002451,2017-08-05 20:27:40,1,东京,日本,亚洲
110101816223,1002452,2017-08-02 09:55:32,1,东京,日本,亚洲
110101816420,1002457,2017-05-08 06:57:29,0,纽约,美国,北美洲
110101816420,1002456,2017-04-30 05:00:17,0,奥兰多,美国,北美洲
110101816420,1002458,2017-04-30 04:55:21,0,纽约,美国,北美洲
110101816420,1002454,2017-05-08 06:51:14,0,奥兰多,美国,北美洲
110101818768,1002467,2017-04-21 00:15:58,0,曼谷,泰国,亚洲
110101835564,1002474,2017-04-20 18:42:11,0,旧金山,美国,北美洲
110101835564,1002475,2017-05-13 05:44:55,1,旧金山,美国,北美洲
110101835564,1002476,2017-05-11 21:45:41,1,旧金山,美国,北美洲
110101835564,1002478,2017-04-20 18:50:44,0,旧金山,美国,北美洲
110101835569,1002479,2017-05-15 06:12:14,0,台北,中国台湾,亚洲
110101912129,1002494,2017-05-04 07:34:39,0,新加坡,新加坡,亚洲
110101912528,1002497,2017-05-29 05:03:07,0,布里斯班,澳大利亚,大洋洲
110101912528,1002499,2017-06-02 07:00:50,0,黄金海岸,澳大利亚,大洋洲
110101912822,1002501,2017-04-25 20:54:27,0,东京,日本,亚洲
110101916723,1002514,2017-05-24 04:36:53,0,纽约,美国,北美洲
110101918161,1002519,2017-06-01 03:57:21,0,台北,中国台湾,亚洲
110101918860,1002525,2017-04-24 01:16:52,1,京都,日本,亚洲
110101935266,1002529,2017-04-23 18:00:12,0,台北,中国台湾,亚洲
110101973024,1002535,2017-05-25 07:56:25,0,吉隆坡,马来西亚,亚洲
110101973024,1002536,2017-06-12 02:59:57,0,槟城,马来西亚,亚洲
110101973024,1002533,2017-06-09 20:25:19,0,吉隆坡,马来西亚,亚洲
110101973922,1002545,2017-05-03 15:01:03,0,夏威夷欧胡岛（檀香山）,美国,北美洲
110101973922,1002547,2017-09-02 18:10:34,1,巴厘岛,印度尼西亚,亚洲
110102012123,1002551,2017-04-11 17:39:13,0,新加坡,新加坡,亚洲
110102012329,1002552,2017-04-08 02:33:09,0,伦敦,英国,欧洲
110102012329,1002553,2017-04-07 03:27:30,0,伦敦,英国,欧洲
110102016429,1002574,2017-04-06 22:09:04,0,莫斯科,俄罗斯,欧洲
110102016721,1002577,2017-04-11 18:00:10,0,东京,日本,亚洲
110102018267,1002583,2017-06-26 05:44:45,0,东京,日本,亚洲
110102073220,1002592,2017-05-08 13:44:11,0,槟城,马来西亚,亚洲
110102112420,1002600,2017-04-17 18:58:28,0,新山,马来西亚,亚洲
110102116321,1002612,2017-08-11 00:17:55,0,北海道--札幌,日本,亚洲
110102116321,1002613,2017-08-11 00:39:04,0,北海道--札幌,日本,亚洲
110102116724,1002621,2017-05-02 02:46:01,0,波士顿,美国,北美洲
110102116724,1002622,2017-04-27 22:57:31,0,波士顿,美国,北美洲
110102173926,1002635,2017-04-11 19:32:14,0,新加坡,新加坡,亚洲
110102173926,1002636,2017-04-11 19:42:30,0,新加坡,新加坡,亚洲
110102212724,1002637,2017-04-26 20:08:26,0,洛杉矶,美国,北美洲
110102216020,1002642,2017-04-09 10:42:15,0,伦敦,英国,欧洲
110102216927,1002646,2017-05-11 20:32:11,0,北海道--札幌,日本,亚洲
110102216927,1002647,2017-04-08 00:51:00,0,台北,中国台湾,亚洲
110102235466,1002656,2017-06-26 19:35:49,1,东京,日本,亚洲
110102273628,1002672,2017-04-30 19:42:13,0,北海道--札幌,日本,亚洲
110102273726,1002674,2017-06-17 19:00:18,0,吉隆坡,马来西亚,亚洲
110102273726,1002675,2017-06-17 21:54:52,0,吉隆坡,马来西亚,亚洲
110102312727,1002687,2017-05-11 09:35:54,1,维也纳,奥地利,欧洲
110102312928,1002689,2017-04-06 18:53:37,0,普吉岛,泰国,亚洲
110102318767,1002700,2017-08-28 05:21:27,0,吉隆坡,马来西亚,亚洲
110102318767,1002697,2017-08-28 05:25:11,0,吉隆坡,马来西亚,亚洲
110102318865,1002702,2017-09-07 03:53:52,0,吉隆坡,马来西亚,亚洲
110102333864,1002704,2017-07-05 03:27:03,0,香港,中国香港,亚洲
110102335168,1002708,2017-06-25 00:08:13,0,凯恩斯,澳大利亚,大洋洲
110102335262,1002711,2017-07-14 14:57:01,0,渥太华,加拿大,北美洲
110102335262,1002709,2017-07-14 10:12:49,0,多伦多,加拿大,北美洲
110102373224,1002718,2017-04-14 23:42:37,0,普吉岛,泰国,亚洲
110102373423,1002720,2017-06-05 02:29:50,0,槟城,马来西亚,亚洲
110102373628,1002722,2017-05-13 16:59:57,0,雅典,希腊,欧洲
110102416120,1002729,2017-06-18 16:55:42,1,台北,中国台湾,亚洲
110102416820,1002734,2017-06-09 07:10:10,0,金边,柬埔寨,亚洲
110102416920,1002736,2017-07-01 08:40:54,0,珀斯,澳大利亚,大洋洲
110102416920,1002737,2017-07-03 05:51:00,0,珀斯,澳大利亚,大洋洲
110102435365,1002747,2017-06-30 19:32:16,0,墨尔本,澳大利亚,大洋洲
110102471027,1002753,2017-04-16 04:05:24,0,新加坡,新加坡,亚洲
110102471529,1002756,2017-04-11 04:40:51,0,台北,中国台湾,亚洲
110102473724,1002767,2017-04-09 19:04:36,0,普吉岛,泰国,亚洲
110102516029,1002779,2017-04-26 18:48:51,0,首尔,韩国,亚洲
110102516029,1002780,2017-04-26 18:53:59,0,首尔,韩国,亚洲
110102516029,1002781,2017-04-26 18:57:38,0,首尔,韩国,亚洲
110102516029,1002782,2017-04-24 19:05:36,0,首尔,韩国,亚洲
110102516127,1002784,2017-04-15 20:54:27,0,巴厘岛,印度尼西亚,亚洲
110102516127,1002785,2017-04-15 21:06:26,0,巴厘岛,印度尼西亚,亚洲
110102516928,1002792,2017-04-16 01:19:56,0,伦敦,英国,欧洲
110102516928,1002793,2017-04-16 05:01:45,1,伦敦,英国,欧洲
110102516928,1002794,2017-04-18 20:50:55,1,伦敦,英国,欧洲
110102518160,1002798,2017-08-20 19:51:22,0,大阪,日本,亚洲
110102573423,1002816,2017-05-20 00:11:48,0,新山,马来西亚,亚洲
110102573423,1002815,2017-05-10 17:30:05,0,兰卡威,马来西亚,亚洲
110102573423,1002817,2017-05-10 17:38:49,0,新山,马来西亚,亚洲
110102573423,1002814,2017-05-10 17:35:08,0,兰卡威,马来西亚,亚洲
110102612327,1002823,2017-05-11 07:32:31,0,纽约,美国,北美洲
110102614267,1002825,2017-07-01 21:09:08,1,东京,日本,亚洲
110102614369,1002828,2017-07-19 02:03:21,0,首尔,韩国,亚洲
110102635664,1002845,2017-06-27 20:19:20,0,北海道--札幌,日本,亚洲
110102673421,1002857,2017-04-08 18:07:08,0,蒙特利尔,加拿大,北美洲
110102673920,1002861,2017-04-10 07:59:23,0,旧金山,美国,北美洲
110102712725,1002869,2017-04-11 17:28:00,0,巴黎,法国,欧洲
110102714267,1002870,2017-07-04 09:03:28,0,东京,日本,亚洲
110102716828,1002884,2017-06-13 17:06:19,0,墨尔本,澳大利亚,大洋洲
110102718168,1002887,2017-07-03 23:50:17,0,沙巴--亚庇,马来西亚,亚洲
110102718466,1002890,2017-07-05 19:40:26,0,新加坡,新加坡,亚洲
110102718666,1002894,2017-07-09 02:18:08,0,新加坡,新加坡,亚洲
110102733061,1002898,2017-07-09 00:12:46,0,芝加哥,美国,北美洲
110102733061,1002900,2017-07-12 04:51:50,0,华盛顿,美国,北美洲
110102735661,1002907,2017-07-03 21:17:40,0,奥克兰,新西兰,大洋洲
110102771029,1002909,2017-04-24 05:39:18,0,吉隆坡,马来西亚,亚洲
110102771220,1002912,2017-07-03 12:27:19,0,新加坡,新加坡,亚洲
110102771220,1002913,2017-07-08 07:50:20,0,新加坡,新加坡,亚洲
110102771220,1002914,2017-07-08 07:52:52,0,新加坡,新加坡,亚洲
110102773026,1002915,2017-04-20 23:58:52,0,台北,中国台湾,亚洲
110102773026,1002916,2017-04-20 23:55:00,0,台北,中国台湾,亚洲
110102773026,1002917,2017-04-21 02:20:11,0,台北,中国台湾,亚洲
110102773026,1002918,2017-04-21 23:29:19,0,台北,中国台湾,亚洲
110102773127,1002921,2017-04-12 23:47:41,0,大阪,日本,亚洲
110102773628,1002926,2017-06-19 18:37:34,0,台北,中国台湾,亚洲
110102773628,1002927,2017-06-19 18:49:17,0,台北,中国台湾,亚洲
110102773720,1002930,2017-06-26 19:51:30,0,新加坡,新加坡,亚洲
110102773720,1002931,2017-06-20 00:26:29,0,新加坡,新加坡,亚洲
110102773820,1002932,2017-04-10 20:19:17,0,东京,日本,亚洲
110102816326,1002948,2017-04-13 17:48:05,0,尼斯,法国,欧洲
110102833063,1002964,2017-06-29 10:55:34,0,巴黎,法国,欧洲
110102873024,1002976,2017-08-22 19:22:54,0,香港,中国香港,亚洲
110102873229,1002979,2017-04-16 19:14:16,0,纽约,美国,北美洲
110102873829,1002984,2017-05-22 21:47:16,0,悉尼,澳大利亚,大洋洲
110102873829,1002985,2017-05-22 21:51:27,0,悉尼,澳大利亚,大洋洲
110102873829,1002986,2017-05-22 21:56:44,0,悉尼,澳大利亚,大洋洲
110102912724,1002999,2017-05-06 16:31:19,0,台北,中国台湾,亚洲
110102912724,1003001,2017-05-06 16:45:14,0,台北,中国台湾,亚洲
110102916021,1003005,2017-05-14 02:21:07,0,东京,日本,亚洲
110102933862,1003024,2017-07-02 08:59:55,1,黄金海岸,澳大利亚,大洋洲
110102973622,1003040,2017-04-13 20:09:40,0,巴黎,法国,欧洲
110103012626,1003052,2017-05-20 06:49:49,0,清迈,泰国,亚洲
110103012925,1003059,2017-05-19 04:27:21,0,北海道--札幌,日本,亚洲
110103014161,1003062,2017-04-08 08:06:07,0,首尔,韩国,亚洲
110103014161,1003061,2017-06-01 18:52:51,0,渥太华,加拿大,北美洲
110103014161,1003064,2017-06-02 05:24:25,0,蒙特利尔,加拿大,北美洲
110103014162,1003067,2017-04-27 06:44:24,0,旧金山,美国,北美洲
110103014162,1003066,2017-04-24 14:29:49,0,纽约,美国,北美洲
110103014162,1003065,2017-04-27 06:16:43,0,纽约,美国,北美洲
110103016321,1003073,2017-05-16 20:45:27,0,大阪,日本,亚洲
110103016321,1003074,2017-05-29 08:07:02,0,大阪,日本,亚洲
110103016325,1003075,2017-06-09 06:39:44,0,沙巴--亚庇,马来西亚,亚洲
110103016425,1003077,2017-05-23 15:48:45,0,巴厘岛,印度尼西亚,亚洲
110103035263,1003093,2017-04-10 20:57:48,1,曼谷,泰国,亚洲
110103035469,1003100,2017-04-08 02:38:21,1,珀斯,澳大利亚,大洋洲
110103035961,1003102,2017-05-04 07:32:52,0,新加坡,新加坡,亚洲
110103073023,1003107,2017-05-23 21:13:07,0,新加坡,新加坡,亚洲
110103112124,1003113,2017-05-24 21:51:33,0,悉尼,澳大利亚,大洋洲
110103112124,1003114,2017-05-24 19:43:01,0,悉尼,澳大利亚,大洋洲
110103116220,1003122,2017-08-28 08:17:26,0,东京,日本,亚洲
110103116220,1003123,2017-08-28 18:39:40,0,东京,日本,亚洲
110103116220,1003124,2017-08-28 08:48:16,0,东京,日本,亚洲
110103116220,1003126,2017-08-28 08:51:41,0,东京,日本,亚洲
110103116220,1003127,2017-08-28 08:56:42,0,东京,日本,亚洲
110103116726,1003130,2017-05-22 00:44:02,1,大阪,日本,亚洲
110103135068,1003148,2017-04-26 22:37:34,0,巴厘岛,印度尼西亚,亚洲
110103135866,1003153,2017-06-06 18:24:00,0,沙巴--亚庇,马来西亚,亚洲
110103135866,1003154,2017-06-06 18:49:01,0,沙巴--亚庇,马来西亚,亚洲
110103173229,1003161,2017-05-21 22:00:13,0,东京,日本,亚洲
110103173422,1003163,2017-05-21 17:47:25,0,悉尼,澳大利亚,大洋洲
110103173522,1003165,2017-05-21 22:57:32,0,东京,日本,亚洲
110103212628,1003183,2017-06-04 07:56:00,0,沙巴--亚庇,马来西亚,亚洲
