userid,interval_mean,interval_var,interval_min,interval_lastvale1,interval_lastvale2,interval_lastvale3,interval_lastvale4,interval_last3_mean,interval_last3_var,first_interval
100000020745,50867.56,12034449708.91,4.0,16.0,4.0,354674.0,14.0,118231.33,27952567334.22,67277.0
100000020809,222436.81,1173567198647.67,2.0,9.0,307.0,232.0,4.0,182.67,16017.56,2.0
100000020811,145096.78,279298008879.73,1.0,118.0,544.0,37.0,1.0,233.0,49454.0,1073094.0
100000020907,248991.88,636218692610.63,1.0,18.0,132.0,56.0,13.0,68.67,2246.22,257521.0
100000020921,,,21.0,21.0,,,,,,21.0
100000020931,75.5,11156.25,3.0,18.0,258.0,3.0,23.0,93.0,13650.0,23.0
100000020995,148112.36,482359950611.5,1.0,311.0,26.0,36.0,1.0,124.33,17438.89,77.0
100000021111,21792.57,2937675167.66,1.0,30.0,244.0,2.0,22.0,92.0,11682.67,80.0
100000021175,106724.18,40288897005.06,2.0,288201.0,73.0,15.0,2.0,96096.33,18452102038.22,1133.0
100000021395,151.56,57983.8,1.0,474.0,11.0,2.0,142.0,162.33,48581.56,11.0
100000021427,67038.32,19525657020.67,4.0,223.0,78.0,108.0,60106.0,136.33,3905.56,9.0
100000021453,1654151.31,5767403998559.29,5.0,2061802.0,90.0,32.0,1930506.0,687308.0,944616878578.67,6358478.0
100000021457,1411599.68,19776622589400.1,1.0,28.0,12.0,192.0,82105.0,77.33,6616.89,19992347.0
100000021553,2610728.33,33121658887639.55,12.0,185414.0,84.0,48.0,12.0,61848.67,7634196016.89,85.0
100000021649,130.8,18515.36,19.0,194.0,31.0,39.0,371.0,88.0,5628.67,19.0
100000021659,51.54,1902.09,5.0,55.0,5.0,16.0,21.0,25.33,460.22,35.0
100000021759,345336.27,1254994044371.06,2.0,250.0,13.0,67.0,31993.0,110.0,10286.0,709.0
100000021783,531957.69,1272741359361.84,1.0,80.0,74.0,625337.0,43.0,208497.0,86877792806.0,73.0
100000021809,62198.37,29139355495.19,6.0,64.0,14.0,24.0,355370.0,34.0,466.67,25.0
100000021873,50.4,6667.44,2.0,213.0,2.0,24.0,8.0,79.67,8969.56,5.0
100000022129,191697.72,339148339783.77,2.0,73.0,675.0,135361.0,81.0,45369.67,4049280438.22,306332.0
100000022335,53750.12,38315712684.86,2.0,16.0,3.0,12.0,132432.0,10.33,29.56,58.0
100000022357,20592.14,2512692054.98,18.0,204.0,167.0,209.0,143.0,193.33,350.89,18.0
100000022389,429986.04,4256725567232.74,1.0,53.0,12.0,10.0,36.0,25.0,392.67,4.0
100000022417,647950.3,2132288730603.61,3.0,80.0,4.0,5.0,21.0,29.67,1266.89,4333799.0
100000022481,118671.27,331866526218.44,3.0,193.0,5.0,4064082.0,13736.0,1354760.0,3670212855732.67,65.0
100000022499,278674.59,5371281382780.72,1.0,202.0,13.0,26.0,147.0,80.33,7429.56,25232.0
100000022571,139576.75,174139220462.58,3.0,37.0,10.0,45.0,13.0,30.67,224.22,1978110.0
100000022651,4476647.5,3681231253062.25,2557994.0,2557994.0,6395301.0,,,,,6395301.0
100000022677,52614.19,29744476278.54,3.0,141.0,41.0,16.0,82.0,66.0,2916.67,13.0
100000022761,52568.72,42351364122.6,4.0,218.0,68.0,4.0,5592.0,96.67,8043.56,7.0
100000022773,1327102.8,6379069914039.76,312.0,312.0,861.0,6374480.0,259543.0,2125217.67,9028115238976.22,318.0
100000022801,16591.28,1762708922.53,4.0,89.0,12.0,1755.0,45252.0,618.67,646614.89,130258.0
100000022841,155532.8,109682326525.87,1.0,783298.0,769952.0,164836.0,12340.0,572695.33,83204303846.22,513249.0
100000022931,405058.16,3430837272575.52,3.0,29.0,95.0,49.0,12.0,57.67,763.56,3.0
100000022963,208251.71,159594734262.63,14.0,32.0,6278.0,312.0,175744.0,2207.33,8298230.22,142590.0
100000023051,36098.9,7071522731.29,10.0,31.0,26.0,109.0,76855.0,55.33,1444.22,10.0
100000023443,2130676.0,10951467247346.44,496.0,496.0,759.0,323144.0,3536663.0,108133.0,23114876588.67,198059.0
100000023563,400046.18,7854319780007.44,3.0,54.0,3.0,145927.0,105.0,48661.33,4730305389.56,46543.0
100000023659,892766.48,7642588899285.1,7.0,87.0,118.0,361.0,150.0,188.67,15009.56,9.0
100000023915,365628.73,2014607835208.2,2.0,6786990.0,68495.0,25.0,403.0,2285170.0,10133973013016.67,1091662.0
110020371225,735007.28,5616751586835.1,6.0,130.0,59.0,33.0,51.0,74.0,1680.67,103.0
110020471524,621247.53,6759927917826.04,7.0,12.0,98.0,358.0,18.0,156.0,21634.67,11651736.0
110020473123,184027.06,198011143929.23,2.0,22.0,52.0,6989.0,1681.0,2354.33,10740217.56,104.0
110020671528,402947.59,1830301448435.12,1.0,64.0,50.0,61.0,147.0,58.33,36.22,108.0
110020673328,54542.66,32415731363.73,7.0,370.0,15155.0,402.0,68.0,5309.0,48472028.67,63.0
110020771524,142012.92,117668354973.51,3.0,1229501.0,8.0,911742.0,86.0,713750.33,271542522876.22,10.0
110020773124,51178.96,24331433401.03,1.0,44.0,1.0,123.0,2.0,56.0,2552.67,346729.0
110100014168,200.25,59326.19,2.0,76.0,617.0,2.0,106.0,231.67,75153.56,106.0
110100014369,35950.55,11348328761.27,1.0,73.0,9.0,81893.0,43.0,27325.0,1488833994.67,79.0
110100014466,80205.59,96796974420.39,1.0,14357.0,2495640.0,194210.0,97083.0,901402.33,1276188052510.89,144.0
110100014563,100125.74,71919674183.14,7.0,37.0,204.0,54.0,12.0,98.33,5630.89,46.0
110100016128,1021.0,4243231.11,16.0,657.0,16.0,705.0,101.0,459.33,98656.22,196.0
110100016324,1835.74,119759968.65,1.0,57.0,6.0,10.0,1.0,24.33,536.22,17047.0
110100016628,3266.27,101812933.47,1.0,33.0,2.0,144.0,35173.0,59.67,3716.22,10.0
110100016726,14224.45,1823176504.61,8.0,128.0,41.0,292.0,142.0,153.67,10829.56,8.0
110100016828,24254.08,8219335359.79,1.0,1466.0,30.0,1.0,92.0,499.0,467684.67,63.0
110100016928,737.32,15649013.29,1.0,72.0,26.0,34.0,15.0,44.0,402.67,409.0
110100018268,60247.91,17318552718.81,2.0,58.0,26.0,80.0,2.0,54.67,491.56,256878.0
110100018468,37622.34,20261456914.59,1.0,128.0,22.0,14.0,334773.0,54.67,2699.56,13.0
110100018567,5161.6,266411017.28,5.0,182.0,44.0,310.0,27.0,178.67,11798.22,64.0
110100018764,212417.27,177033100176.02,28.0,1447961.0,1330239.0,26525.0,93951.0,934908.33,414889885019.56,28.0
110100033067,4875.0,3236993861.7,2.0,59.0,3.0,9.0,5.0,23.67,630.22,21.0
110100033863,33082.11,6437861783.51,3.0,61.0,160.0,3.0,560.0,74.67,4201.56,30143.0
110100035569,301935.81,416206252185.58,5.0,5.0,16.0,225.0,7.0,82.0,10244.67,82.0
110100035669,67104.5,4453226556.25,372.0,372.0,133837.0,,,,,133837.0
110100071228,97.0,9640.5,16.0,98.0,16.0,257.0,17.0,123.67,10009.56,17.0
110100073229,309.5,170969.25,16.0,1021.0,146.0,16.0,55.0,394.33,199172.22,55.0
110100073827,44269.2,17272442418.29,1.0,117.0,35.0,2.0,479.0,51.33,2337.56,255.0
110100116024,20318.24,7569469966.85,1.0,679.0,22.0,223.0,12988.0,308.0,75554.0,133.0
110100116027,297.17,77800.81,35.0,35.0,591.0,89.0,268.0,238.33,62672.89,751.0
110100116423,229.25,63975.69,28.0,204.0,650.0,28.0,35.0,294.0,68530.67,35.0
110100116425,,,,,,,,,,
110100116429,74.33,9754.89,3.0,214.0,6.0,3.0,,74.33,9754.89,3.0
110100116920,137.5,23342.92,22.0,22.0,149.0,468.0,75.0,213.0,35200.67,56.0
110100118262,,,,,,,,,,
110100118265,20835.86,7947717631.84,1.0,20.0,292551.0,730982.0,73353.0,341184.33,90233508129.56,198.0
110100118669,11941.34,1596885433.64,2.0,97.0,111.0,5.0,28970.0,71.0,2210.67,161.0
110100133065,6394.11,411265884.88,1.0,85409.0,10.0,7.0,57.0,28475.33,1620721201.56,13.0
110100135162,4088.22,308164315.63,1.0,239.0,59.0,11.0,376.0,103.0,9632.0,29.0
110100135163,7097.08,283399908.99,1.0,4288.0,2.0,59764.0,27362.0,21351.33,740828112.89,12.0
110100135560,22971.05,7256315742.47,2.0,39.0,89.0,78.0,24.0,68.67,460.22,59.0
110100135562,3137.0,113534701.5,2.0,15.0,27.0,68.0,32.0,36.67,514.89,23.0
110100135764,24684.76,3062332968.77,3.0,111.0,156.0,34.0,5.0,100.33,2537.56,57.0
110100135767,34.2,1157.36,2.0,35.0,31.0,6.0,97.0,24.0,164.67,2.0
110100171021,7269.38,1564919752.77,3.0,18.0,214.0,13.0,51.0,81.67,8760.22,77.0
110100171526,60424.27,23531753697.6,1.0,58.0,61.0,2.0,11.0,40.33,736.22,27.0
110100173725,39353.17,18773283962.1,1.0,64.0,217.0,261.0,6.0,180.67,7128.22,170.0
110100214160,27208.08,8533064416.07,1.0,175.0,3158.0,1649.0,14.0,1660.67,1483116.22,1.0
110100214261,33.67,600.22,4.0,64.0,33.0,4.0,,33.67,600.22,4.0
110100214263,32.0,64.0,24.0,24.0,40.0,,,,,40.0
110100214268,796.71,6277741.63,3.0,30.0,662.0,3.0,4.0,231.67,92714.89,9810.0
110100214961,53.4,2482.64,4.0,146.0,45.0,55.0,4.0,82.0,2064.67,17.0
110100216329,38493.31,80088622660.85,2.0,446193.0,906361.0,3374319.0,765.0,1575624.33,1652943683318.22,148.0
110100218568,8836.71,1527290553.87,2.0,59.0,30.0,3.0,75.0,30.67,522.89,132.0
110100218569,227353.68,1055436264986.94,2.0,52791.0,363668.0,94.0,12.0,138851.0,25734170712.67,14.0
110100218662,19384.56,4993549310.5,1.0,212.0,46.0,9.0,138.0,89.0,7792.67,67.0
110100218869,151.61,121117.79,2.0,60.0,21.0,13.0,17.0,31.33,421.56,732.0
110100218963,64352.47,39742926535.05,1.0,280.0,40.0,17.0,37.0,112.33,14144.22,41.0
110100233064,134.2,21834.76,2.0,478.0,327.0,2.0,34.0,269.0,39444.67,167.0
110100233069,4831.88,335816529.48,2.0,99.0,2.0,12.0,20.0,37.67,1897.56,21.0
110100235564,100839.25,30436139082.69,8.0,19.0,318.0,8.0,403012.0,115.0,20624.67,403012.0
110100273222,47048.07,9149046670.2,7.0,384.0,185.0,33.0,186604.0,200.67,20656.22,121644.0
110100273229,5189.17,626272297.88,1.0,11.0,8.0,6.0,5.0,8.33,4.22,86.0
110100273426,93349.71,93782634417.35,1.0,34.0,11.0,281.0,1565640.0,108.67,14937.56,99.0
110100273825,11897.34,1173399195.19,1.0,222.0,68.0,2.0,9.0,97.33,8496.89,9.0
110100316225,94343.7,182988229135.13,1.0,36.0,773.0,8.0,108121.0,272.33,125464.22,76.0
110100316421,7297.19,633151811.31,2.0,41.0,68.0,42.0,8.0,50.33,156.22,15.0
110100316423,40906.36,9668501314.23,4.0,52.0,4.0,383446.0,149.0,127834.0,32668747656.0,82.0
110100316824,6149.9,223945756.69,2.0,430.0,19.0,122.0,50094.0,190.33,30488.22,10389.0
110100316920,46561.03,18457206657.8,1.0,453467.0,38.0,128.0,53256.0,151211.0,45679346118.0,480.0
110100318867,,,176.0,176.0,,,,,,176.0
110100333066,115754.17,115692735787.62,1.0,162.0,30.0,40.0,16.0,77.33,3600.89,65.0
110100333868,8965.62,1584422430.34,1.0,970.0,5.0,186.0,4.0,387.0,175404.67,43.0
110100335060,6936.14,500389943.12,1.0,33.0,4.0,4734.0,125.0,1590.33,4941460.22,23.0
110100335161,20540.51,5956649715.5,3.0,33.0,74.0,59.0,9.0,55.33,286.89,20.0
110100335662,75.39,30947.36,2.0,1125.0,270.0,11.0,166.0,468.67,226566.89,30.0
110100335665,7433.67,443492032.4,2.0,392.0,35.0,2365.0,28.0,930.67,1049897.56,82271.0
110100335769,460.81,1874549.65,4.0,368.0,18.0,7.0,10.0,131.0,28104.67,230.0
110100371225,61.57,6936.24,15.0,21.0,36.0,27.0,48.0,28.0,38.0,20.0
110100373124,50.17,3028.47,2.0,209.0,23.0,46.0,44.0,92.67,6854.89,32.0
110100373323,22044.47,4711804286.18,11.0,632.0,12.0,11.0,44.0,218.33,85560.22,33.0
110100373324,108.69,109006.41,2.0,16.0,101.0,48.0,13.0,55.0,1228.67,10.0
110100373526,,,,,,,,,,
110100412420,71.5,3203.25,21.0,84.0,21.0,159.0,22.0,88.0,3182.0,22.0
110100416123,83149.63,127314262304.58,3.0,198.0,160.0,46.0,2329125.0,134.67,4171.56,76.0
110100416221,41681.68,12199554497.4,3.0,75.0,3.0,11.0,4556.0,29.67,1038.22,53.0
110100416425,29682.93,8176590479.07,7.0,2313.0,137.0,7.0,8.0,819.0,1118834.67,118.0
110100418165,551.0,1718243.0,4.0,78.0,142.0,7.0,5.0,75.67,3040.22,85.0
110100418369,136689.65,119969057759.53,1.0,45.0,19.0,25.0,90.0,29.67,123.56,10.0
110100433869,158.5,8106.75,22.0,220.0,256.0,22.0,136.0,166.0,10584.0,136.0
110100435160,34248.54,7458387917.63,5.0,152.0,16.0,5.0,140773.0,57.67,4469.56,20.0
110100435463,23027.78,2776209514.62,2.0,112.0,389.0,8.0,168210.0,169.67,25856.22,38257.0
110100435467,132.33,9131.56,17.0,129.0,251.0,17.0,,132.33,9131.56,17.0
110100435869,,,,,,,,,,
110100471025,76.0,4127.6,4.0,164.0,129.0,6.0,4.0,99.67,4590.89,77.0
110100471223,3961.7,536076124.12,5.0,95.0,196.0,206.0,81.0,165.67,2513.56,28.0
110100471225,71342.67,61171539289.26,3.0,40.0,7.0,10185.0,29.0,3410.67,22945977.56,171.0
110100473027,525.5,67340.25,266.0,266.0,785.0,,,,,785.0
110100473524,2341.61,28215767.9,1.0,225.0,24.0,52.0,6437.0,100.33,7901.56,1682.0
110100473723,55575.16,109801356629.87,1.0,88.0,283.0,6.0,2.0,125.67,13497.56,2070960.0
110100473728,140.0,18056.0,42.0,330.0,42.0,48.0,,140.0,18056.0,48.0
110100512322,139.5,10440.75,12.0,164.0,92.0,12.0,290.0,89.33,3854.22,290.0
110100512326,88083.81,109010675393.65,9.0,336.0,138.0,771.0,297.0,415.0,69902.0,31.0
110100512625,45481.05,14290887618.25,8.0,225.0,11.0,158.0,28.0,131.33,7988.22,123.0
110100512728,8073.67,686166666.89,8.0,55.0,16.0,70.0,1243.0,47.0,518.0,94945.0
110100514160,346.63,3201947.21,1.0,20.0,56.0,20.0,26.0,32.0,288.0,133.0
110100514164,24109.47,28851171010.83,1.0,54.0,146.0,5.0,532.0,68.33,3416.22,23.0
110100514166,1449.2,7748908.56,4.0,4.0,7016.0,31.0,122.0,2350.33,10884344.22,73.0
110100514169,5392.24,203971931.94,8.0,93.0,163.0,8.0,36235.0,88.0,4016.67,162.0
110100516026,60184.2,14406709836.96,10.0,364.0,126.0,10.0,300240.0,166.67,21712.89,181.0
110100516222,572.75,270666.69,81.0,356.0,406.0,1448.0,81.0,736.67,253414.22,81.0
110100516323,151.56,28108.25,3.0,71.0,291.0,3.0,111.0,121.67,15107.56,21.0
110100516524,39674.92,11728007222.99,1.0,256.0,254.0,1.0,12.0,170.33,14337.56,22.0
110100516727,59514.83,50859693118.03,1.0,431.0,177.0,7.0,25235.0,205.0,30354.67,21.0
110100516923,36170.55,27299378230.98,1.0,52.0,29.0,793326.0,160.0,264469.0,139844863312.67,15.0
110100516927,22365.29,11895044144.53,3.0,419.0,151.0,27.0,328.0,199.0,26762.67,17.0
110100518068,149.5,8055.25,74.0,74.0,300.0,89.0,135.0,154.33,10646.89,135.0
110100518264,33973.85,10645827699.57,3.0,97.0,21.0,32.0,3.0,50.0,1124.67,13.0
110100518265,162.5,45562.25,3.0,132.0,83.0,33.0,831.0,82.67,1633.56,45.0
110100518665,21637.08,2441814543.58,4.0,89.0,154.0,72.0,5.0,105.0,1248.67,106.0
110100533768,18901.24,3525255385.42,4.0,259671.0,1044.0,25.0,7.0,86913.33,14922778756.22,107.0
110100535060,14080.82,524432934.15,4.0,757.0,26.0,6.0,69345.0,263.0,122084.67,7.0
110100535669,21447.98,2658234931.98,2.0,31.0,84.0,166.0,73.0,93.67,3084.22,1994.0
110100535765,58230.5,10870863825.96,1.0,124.0,107.0,1.0,10.0,77.33,2961.56,98.0
110100535968,2291.89,37119874.77,9.0,160.0,28.0,19522.0,289.0,6570.0,83880056.0,24.0
110100571024,32762.08,7766904887.61,2.0,39.0,11.0,17488.0,112.0,5846.0,67768212.67,68.0
110100571025,76.53,5517.54,8.0,207.0,8.0,114.0,35.0,109.67,6609.56,82.0
110100573022,5839.88,127539639.86,1.0,919.0,6.0,61.0,94.0,328.67,174750.89,16.0
110100573428,,,60626.0,60626.0,,,,,,60626.0
110100573527,73812.38,39972587415.66,4.0,153.0,271.0,8.0,650190.0,144.0,11568.67,30.0
110100612321,25598.51,10944173841.22,3.0,41.0,182.0,251.0,9.0,158.0,7638.0,65.0
110100612826,297822.83,722282977217.81,12.0,201.0,147.0,37.0,131.0,128.33,4656.89,16.0
110100614162,127.33,8704.89,32.0,254.0,96.0,32.0,,127.33,8704.89,32.0
110100614260,64.75,718.94,27.0,60.0,27.0,99.0,76.0,62.0,866.0,105.0
110100614366,107.56,9467.14,5.0,131.0,19.0,60.0,131.0,70.0,2140.67,128.0
110100614963,223416.0,1075647154517.36,5.0,65.0,6.0,226596.0,12.0,75555.67,11406591726.89,19.0
110100616528,170.6,58883.44,15.0,15.0,649.0,36.0,129.0,233.33,86462.89,24.0
110100618264,50870.29,48374725516.3,1.0,15.0,16.0,23.0,20.0,18.0,12.67,12.0
110100618563,1437.0,6479585.5,19.0,19.0,124.0,2379.0,850.0,840.67,1185072.22,49.0
110100618567,34612.08,23196534277.27,5.0,23.0,86.0,207.0,33.0,105.33,5829.56,66.0
110100618863,152394.16,230328209051.94,4.0,54.0,83.0,587.0,688.0,241.33,59882.89,13.0
110100618866,,,160.0,160.0,,,,,,160.0
110100633765,557780.0,1244101549891.2,14.0,218.0,14.0,2788566.0,18.0,929599.33,1727878540824.89,84.0
110100633862,1531.67,194153418.42,2.0,20.0,62.0,71.0,32.0,51.0,494.0,2776.0
110100635169,7718.0,1751035598.39,2.0,171.0,82.0,137.0,48.0,130.0,1344.67,60.0
110100635261,72.6,5107.04,3.0,46.0,32.0,3.0,208.0,27.0,320.67,74.0
110100635661,241169.8,906948594195.16,4.0,196.0,6.0,4384671.0,783.0,1461624.33,4272100913772.22,10.0
110100635662,111993.85,256500972790.58,5.0,82.0,21.0,503390.0,276.0,167831.0,56299921860.67,45.0
110100635766,695.0,4225.0,630.0,630.0,760.0,,,,,760.0
110100673722,27626.57,6960971009.96,3.0,379.0,3.0,20.0,17.0,134.0,30060.67,23.0
110100712426,10587.88,772378996.23,8.0,34.0,63.0,8.0,284.0,35.0,504.67,132.0
110100712727,14256.22,2814800831.98,1.0,41.0,453.0,1.0,15.0,165.0,41738.67,152.0
110100712925,3776.12,170697843.23,4.0,478.0,14.0,21.0,5365.0,171.0,47132.67,7.0
110100716423,17775.86,1880172110.98,24.0,123988.0,39.0,146.0,24.0,41391.0,3411134112.67,68.0
110100718167,23206.86,1530902385.27,6.0,8.0,106862.0,6.0,55378.0,35625.33,2537331339.56,42.0
110100718261,293799.29,467034898044.49,4.0,224.0,160.0,112.0,4.0,165.33,2104.89,1966053.0
110100718463,,,,,,,,,,
110100733761,58.5,3941.92,4.0,87.0,28.0,186.0,32.0,100.33,4249.56,14.0
110100733863,74542.09,87876416968.49,3.0,226.0,18.0,9.0,102.0,84.33,10048.22,11779.0
110100735067,141559.0,84905000878.67,12.0,58.0,167.0,12.0,792342.0,79.0,4224.67,39481.0
110100735363,65429.7,40977924309.26,4.0,92.0,1678.0,338.0,4669.0,702.67,485723.56,416.0
110100735566,12153.71,1241350141.46,6.0,19.0,427.0,265.0,16.0,237.0,28136.0,67326.0
110100735568,7937.37,764647400.51,5.0,40.0,159.0,40.0,186.0,79.67,3146.89,106.0
110100773026,3427.5,33372820.25,6.0,141.0,130.0,13433.0,6.0,4568.0,39294132.67,6.0
110100773229,85832.47,151099342816.18,2.0,221.0,7.0,42.0,88434.0,90.0,8784.67,99.0
110100773324,18591.75,2991830143.85,5.0,86.0,298.0,547.0,5.0,310.33,35496.22,28.0
110100816124,16877.26,1200710197.46,1.0,18.0,40.0,71.0,6.0,43.0,472.67,124214.0
110100816221,159.83,50446.81,14.0,31.0,654.0,108.0,32.0,264.33,76908.22,14.0
110100816329,72553.37,69191624924.17,1.0,77.0,179.0,1.0,7.0,85.67,5318.22,18.0
110100816527,215.67,44428.22,12.0,506.0,129.0,12.0,,215.67,44428.22,12.0
110100816923,43.36,1912.78,2.0,12.0,79.0,2.0,5.0,31.0,1168.67,18.0
110100818061,53390.35,42749509752.84,8.0,864.0,64.0,34.0,748.0,320.67,147755.56,107.0
110100818564,4564.92,388765186.13,2.0,43.0,34.0,38.0,21.0,38.33,13.56,174.0
110100818565,42013.9,33257004744.03,1.0,119.0,91.0,341.0,9.0,183.67,12507.56,368.0
110100818662,4828.85,257357229.51,5.0,5.0,1068.0,286.0,56.0,453.0,202272.67,19.0
110100818965,31015.81,3377130438.25,3.0,100.0,189.0,2443.0,7871.0,910.67,1175342.89,19983.0
110100833064,46.0,1385.2,14.0,43.0,24.0,118.0,31.0,61.67,1646.89,14.0
110100833863,15541.0,924289410.8,30.0,30.0,145.0,393.0,76343.0,189.33,22944.22,794.0
110100833868,60.08,13677.41,2.0,63.0,7.0,11.0,18.0,27.0,650.67,82.0
110100835563,65764.14,26372178281.07,3.0,11.0,31943.0,7.0,665683.0,10653.67,226617859.56,484.0
110100835863,5830.89,330704393.75,2.0,27.0,229.0,38.0,19.0,98.0,8600.67,1869.0
110100871523,9226.81,2432241432.94,1.0,143.0,13.0,30.0,79.0,62.0,3328.67,34.0
110100873726,126.86,9101.84,18.0,138.0,296.0,39.0,61.0,157.67,11201.56,230.0
110100873822,75981.38,45971723530.85,7.0,1611.0,39.0,21.0,53933.0,557.0,555512.0,16.0
110100873924,134250.83,264554213563.22,6.0,230.0,580.0,583.0,43676.0,464.33,27457.56,90.0
110100873925,51194.62,28830862720.36,5.0,55.0,36.0,86.0,12.0,59.0,424.67,700455.0
110100873926,21821.88,7317542439.78,4.0,31.0,24.0,6.0,192.0,20.33,110.89,13.0
110100916925,,,142.0,142.0,,,,,,142.0
110100933064,41097.45,9027340717.19,1.0,143.0,348134.0,23.0,4731.0,116100.0,26919890978.0,17.0
110100933861,22946.88,2412611498.11,4.0,88.0,4.0,6.0,23237.0,32.67,1531.56,13.0
110100935065,118.5,10100.25,18.0,219.0,18.0,,,,,18.0
110100935160,139.57,191126.06,2.0,102.0,67.0,19.0,14.0,62.67,1157.56,514.0
110100935361,40.0,854.8,3.0,65.0,80.0,3.0,14.0,49.33,1110.89,38.0
110100935364,,,,,,,,,,
110100935462,9372.26,935447425.22,3.0,351.0,117.0,4061.0,54.0,1509.67,3263776.89,16.0
110100935665,52.83,2978.47,4.0,11.0,125.0,4.0,133.0,46.67,3076.22,12.0
110100935666,325.29,362481.63,11.0,195.0,24.0,106.0,11.0,108.33,4876.22,21.0
110100935964,71542.83,55779984440.47,2.0,37.0,2.0,8.0,3172.0,15.67,233.56,75.0
110100935966,290724.88,804405470517.48,19.0,48.0,128.0,39.0,411015.0,71.67,1600.22,295.0
110100971224,2659.22,149194959.9,1.0,2981.0,53.0,107487.0,10865.0,36840.33,2496904619.56,58.0
110100971227,2468.8,74979309.36,7.0,737.0,1914.0,4929.0,38.0,2526.67,3116490.89,24.0
110100973127,37855.29,18564936925.49,1.0,11.0,3.0,1.0,473.0,5.0,18.67,19.0
110100973223,208.22,48388.4,39.0,110.0,316.0,48.0,69.0,158.0,13122.67,110.0
110100973325,11712.73,1706240507.47,3.0,209.0,19.0,15.0,13.0,81.0,8194.67,58.0
110100973623,63.0,3092.67,5.0,138.0,46.0,5.0,,63.0,3092.67,5.0
110100973626,40.5,465.25,10.0,53.0,67.0,10.0,32.0,43.33,588.22,32.0
110100973722,57530.1,73231400194.51,1.0,157.0,21.0,12.0,11.0,63.33,4400.22,1292.0
110101012126,34813.2,6308101409.76,1.0,651.0,15.0,68285.0,183.0,22983.67,1026172816.89,10.0
110101012127,7057.58,1125633346.29,3.0,1085.0,107.0,28.0,2124.0,406.67,231108.22,249.0
110101012326,46697.29,21213443459.35,16.0,66.0,16.0,16.0,83291.0,32.67,555.56,63.0
110101012724,242.67,41885.56,22.0,474.0,513.0,55.0,61.0,347.33,42982.89,22.0
110101012725,60479.52,70352674823.76,3.0,281.0,935.0,25.0,261.0,413.67,146816.89,56.0
110101012729,241478.93,676837809104.46,4.0,75.0,9160.0,4.0,32.0,3079.67,18486066.89,34614.0
110101014163,236262.5,1062436458905.52,3.0,1113.0,3.0,46.0,16.0,387.33,263604.22,55515.0
110101014169,157.75,17945.19,10.0,270.0,40.0,311.0,10.0,207.0,14224.67,10.0
110101014964,263.33,57719.22,4.0,236.0,48.0,4.0,517.0,96.0,10122.67,126.0
110101016424,26813.89,1312908278.99,18.0,387.0,57.0,90762.0,91376.0,30402.0,1821682950.0,312.0
110101016425,4191.33,34227984.22,12.0,97.0,12.0,12465.0,,4191.33,34227984.22,12465.0
110101016528,420469.34,1454396151086.3,11.0,191.0,177.0,502.0,36900.0,290.0,22504.67,65459.0
110101016824,33775.34,32339737607.12,1.0,218.0,73.0,3.0,128.0,98.0,8016.67,4306.0
110101016826,1787.77,33137865.87,1.0,1179.0,35.0,36.0,3.0,416.67,290576.22,67.0
110101018068,7603.8,170938070.03,10.0,54.0,331.0,28.0,41785.0,137.67,18801.56,109.0
110101018166,170529.9,234480358631.29,6.0,17.0,4131.0,54.0,46.0,1400.67,3727588.22,399.0
